date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V_M0,implied_sigma_V_M0,cca_converged_M0,implied_V_M1,implied_sigma_V_M1,cca_converged_M1,convenience_yield,implied_V_M2,implied_sigma_V_M2,cca_converged_M2,lambda_annual,group,exporter,DD_M0,DD_M1,DD_M2,PD_M0,PD_M1,PD_M2
2015-03-15,Brazil,302.25,0.0233999999999999,626.0114799999998,655.3707754329037,0.188620148724256,1212.2458304878162,0.1019944460525946,True,1098.6771297475711,0.1019944460535112,True,-0.131157134330273,1212.0024894078867,0.1291745929497146,True,8.187934488258595,Exporter,1.0,3.2966439651563153,2.865331850436044,2.547906257581536,0.0004892372633757342,0.0020828622112070198,0.005418579388543927
2015-03-22,Brazil,291.2898,0.0233999999999999,626.0114799999998,659.4166683458825,0.1884470508046387,1216.2921530247831,0.1021881589412677,True,1111.473242318052,0.102188158942125,True,-0.1201608419540539,1216.0776504583123,0.1280849855056875,True,7.789327994082119,Exporter,1.0,3.3045453951875063,2.910143812400674,2.583747902176459,0.00047565284237465204,0.0018063124172601073,0.004886660113124205
2015-03-29,Brazil,285.95,0.0233999999999999,626.0114799999998,655.2855986603294,0.1860595255069042,1212.1634321048446,0.1006001998403693,True,1105.6619104662614,0.1006001998410163,True,-0.1226167385325055,1211.9525181275342,0.12726107429437,True,8.004976404557853,Exporter,1.0,3.345170130914423,2.9363547960789336,2.590383032899465,0.0004111605597535081,0.0016604712666232187,0.004793459743127008
2015-04-05,Brazil,259.48,0.0241,627.97302,723.8774148831793,0.2087106981363397,1280.5129005346107,0.1180443015823835,True,1139.736594642908,0.1180443015871987,True,-0.1552846971206449,1280.1748905731542,0.1429113701613908,True,7.680461418578111,Exporter,1.0,3.023933562655681,2.5827087842657916,2.446165843131303,0.001247556127285767,0.004901401439313337,0.007219228437028041
2015-04-12,Brazil,245.19,0.0241,627.97302,734.5635362483183,0.2091311006719521,1291.1993094019308,0.1190335114122364,True,1206.1893675088515,0.1190335114166571,True,-0.0908071687434335,1290.9230207732912,0.1414857122906888,True,6.926849823778328,Exporter,1.0,3.0278248122720264,2.7719502272627117,2.5004452498452925,0.0012316041975728965,0.002786077794491051,0.006201865195015093
2015-04-19,Brazil,241.81,0.0241,627.97302,742.9452510957348,0.2093940997751427,1299.5814368901206,0.1197644683562122,True,1245.205797404315,0.119764468391292,True,-0.0569885675020527,1299.317681396367,0.1418159341596888,True,6.810288774147373,Exporter,1.0,3.0318781603401677,2.872277011495739,2.514325533121706,0.0012151864067341614,0.0020376278495459776,0.005963014702984085
2015-04-26,Brazil,220.11,0.0241,627.97302,765.4019206636663,0.2116417409764452,1322.0346482709772,0.1225924915193635,True,1269.586853785549,0.1225924915558583,True,-0.0539738860033966,1321.807275178512,0.1426349979016338,True,6.205567383411147,Exporter,1.0,3.018175254029718,2.870503960246124,2.5518662069083224,0.0012715089672272503,0.0020490903166289127,0.005357382786191705
2015-05-03,Brazil,237.95,0.0233,625.73126,756.795265111992,0.2119026603814675,1313.6617940349065,0.1221399631153976,True,1259.792108444091,0.1221399631398361,True,-0.0558290484048616,1313.432936816229,0.141857857106054,True,6.094891294281151,Exporter,1.0,3.005556633069974,2.852243731210345,2.5462160620052514,0.0013254761232955584,0.002170590026415258,0.005444888132952856
2015-05-10,Brazil,222.26,0.0233,625.73126,767.3126478646186,0.2123612824322778,1324.1793240812226,0.1231185188617689,True,1264.714851244828,0.1231185188855836,True,-0.0612616090135366,1323.95758259146,0.1426118212377765,True,6.0357508272506495,Exporter,1.0,3.008454843510479,2.8415606298038156,2.5561011213890033,0.0013128991042628828,0.0022446657383219963,0.005292617631085376
2015-05-17,Brazil,228.93,0.0233,625.73126,761.19842105617,0.2124964912070694,1318.0637366488077,0.1227842501614983,True,1282.0550833152752,0.1227842501652535,True,-0.0369326256601046,1317.8702681442996,0.1405025904364918,True,5.468223330610242,Exporter,1.0,3.0005331218574076,2.899644129754262,2.584556806830222,0.0013475372049005898,0.0018679327229733779,0.00487521204515833
2015-05-24,Brazil,220.46,0.0233,625.73126,737.1749851791735,0.2148006288207341,1294.0282343335318,0.1224459969085703,True,1257.317644770039,0.1224459968871535,True,-0.0383725558563611,1293.7935831551122,0.1406695505169196,True,5.614899382679133,Exporter,1.0,2.9423626704208954,2.837250647482337,2.5224973373151736,0.0016285910913016114,0.002275193723931997,0.005826241616716487
2015-05-31,Brazil,231.01,0.0269,635.8191800000001,699.8981691556303,0.2203215790568208,1255.6028177695368,0.122929720964812,True,1217.922176188106,0.1229297208914662,True,-0.040626023542028,1255.2689649935726,0.1420663487745816,True,5.885534915659204,Exporter,1.0,2.8273420768529407,2.7164951456408044,2.405747405381151,0.0023468079850684173,0.003298858136169791,0.008069709815756002
2015-06-07,Brazil,247.9,0.0269,635.8191800000001,707.9099768693625,0.2207108640545251,1263.614679831902,0.1237652993408018,True,1222.0784374344296,0.1237652992631348,True,-0.0445644812083042,1263.2864726643477,0.1427988419445556,True,5.863339376158497,Exporter,1.0,2.8293751576992845,2.7086031703092552,2.41171259862877,0.002331949605033472,0.003378355053129794,0.00793889598069599
2015-06-14,Brazil,242.18,0.0269,635.8191800000001,713.6517722961299,0.2205903841968494,1269.3585440296838,0.124133641554565,True,1208.8504400373486,0.124133641702465,True,-0.0651224412707113,1269.055628829159,0.1424375643473619,True,5.639079082667099,Exporter,1.0,2.8364962891323398,2.660534873706557,2.432944280892174,0.0022805754202039597,0.0039008323796370457,0.007488302685900368
2015-06-21,Brazil,240.17,0.0269,635.8191800000001,718.4811120194411,0.220744612272241,1274.1883154823215,0.1245857043261905,True,1209.334018604754,0.1245857044277695,True,-0.0696527337777379,1273.8979588451882,0.1424860120261227,True,5.517360826083393,Exporter,1.0,2.838827115762849,2.651307708469547,2.443962063410858,0.0022639841053793603,0.004009037765944458,0.007263476996930443
2015-06-28,Brazil,256.0898,0.0269,635.8191800000001,711.1369549532507,0.2201900475813104,1266.8451086836508,0.1237157580725674,True,1210.9748577521436,0.1237157579753135,True,-0.060138587503774,1266.565720808297,0.1411646776527018,True,5.365998959550843,Exporter,1.0,2.8398485236015496,2.6768046601201507,2.451519487791414,0.0022567480274634944,0.0037163977859522392,0.007112724166108274
2015-07-05,Brazil,249.89,0.0285,640.3027000000001,739.1473430576401,0.2117217875959124,1294.3551082847011,0.1209711283649068,True,1263.7059025834835,0.1209711282943963,True,-0.031951984785363,1294.1303261016146,0.1400995922627144,True,5.892196739957852,Exporter,1.0,2.993503863213073,2.9049123007430984,2.5443795609094475,0.0013789700855978617,0.001836780078015735,0.005473602834026013
2015-07-12,Brazil,251.79,0.0285,640.3027000000001,733.4011740134332,0.2117863178846475,1288.6078182657402,0.1206045383436108,True,1241.0547291583662,0.1206045382204873,True,-0.0501344251466158,1288.32241239892,0.1423721972137072,True,6.72277147135798,Exporter,1.0,2.9869222592760574,2.8474946950909854,2.484595063443575,0.001409006861019081,0.0022032414301242738,0.0064849436837992255
2015-07-19,Brazil,262.49,0.0285,640.3027000000001,726.7977133850893,0.2118836002100389,1282.002965909526,0.1201917157640141,True,1237.5089899361658,0.1201917156514115,True,-0.0470975892946644,1281.7618387067243,0.139667533136671,True,5.990061358537994,Exporter,1.0,2.978985673984697,2.847553892405752,2.5224683998854176,0.001446021497300317,0.0022028317012628825,0.005826720996302716
