,country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate,fx_rate
12806,Turkey,2017-06-02,2017,2.0,6.0,22.0,194.05,29.15999,710.742,429539.7026,870.451,118859.5293,8.0,1.16,3.51000351
12807,Turkey,2017-06-09,2017,2.0,6.0,23.0,193.39,28.40999,725.075,429539.7026,870.451,118859.5293,8.0,1.2,3.537318712
12808,Turkey,2017-06-16,2017,2.0,6.0,24.0,186.34,37.12999,734.591,429539.7026,870.451,118859.5293,8.0,1.21,3.50262697
12809,Turkey,2017-06-23,2017,2.0,6.0,25.0,187.83,38.14,736.39,429539.7026,870.451,118859.5293,8.0,1.21,3.50877193
12810,Turkey,2017-06-30,2017,2.0,6.0,26.0,193.2,42.10999,743.406,429539.7026,870.451,118859.5293,8.0,1.24,3.521126761
12811,Turkey,2017-07-07,2017,3.0,7.0,27.0,205.41,54.57999,735.041,426355.6805,870.451,118859.5293,8.0,1.22,3.617945007
12812,Turkey,2017-07-14,2017,3.0,7.0,28.0,188.31,37.12,727.979,426355.6805,870.451,118859.5293,8.0,1.22,3.537944454
12813,Turkey,2017-07-21,2017,3.0,7.0,29.0,180.29,28.87999,781.502,426355.6805,870.451,118859.5293,8.0,1.22,3.536067893
12814,Turkey,2017-07-28,2017,3.0,7.0,30.0,181.29,29.87,778.333,426355.6805,870.451,118859.5293,8.0,1.22,3.527959076
12815,Turkey,2017-08-04,2017,3.0,8.0,31.0,172.06,21.37999,790.362,435828.6988,870.451,118859.5293,8.0,1.23,3.527959076
12816,Turkey,2017-08-11,2017,3.0,8.0,32.0,179.14,32.39,805.107,435828.6988,870.451,118859.5293,8.0,1.21,3.537318712
12817,Turkey,2017-08-18,2017,3.0,8.0,33.0,177.52,36.62,803.572,435828.6988,870.451,118859.5293,8.0,1.24,3.518648839
12818,Turkey,2017-08-25,2017,3.0,8.0,34.0,170.75,30.12999,806.183,435828.6988,870.451,118859.5293,8.0,1.23,3.438789546
12819,Turkey,2017-09-01,2017,3.0,9.0,35.0,158.36,17.89999,830.089,430716.2602,870.451,118859.5293,8.0,1.24,3.428179637
12820,Turkey,2017-09-08,2017,3.0,9.0,36.0,161.82,38.35999,830.53,430716.2602,870.451,118859.5293,8.0,1.22,3.411804845
12821,Turkey,2017-09-15,2017,3.0,9.0,37.0,160.63,37.09999,829.275,430716.2602,870.451,118859.5293,8.0,1.3,3.437607425
12822,Turkey,2017-09-22,2017,3.0,9.0,38.0,182.99,57.87999,790.628,430716.2602,870.451,118859.5293,8.0,1.3,3.496503497
12823,Turkey,2017-09-29,2017,3.0,9.0,39.0,184.28,58.12999,745.549,430716.2602,870.451,118859.5293,8.0,1.31,3.563791875
12824,Turkey,2017-10-06,2017,4.0,10.0,40.0,175.04,49.64999,748.869,456080.6746,870.451,118859.5293,8.0,1.35,3.614675583
12825,Turkey,2017-10-13,2017,4.0,10.0,41.0,176.74,51.39,697.244,456080.6746,870.451,118859.5293,8.0,1.39,3.635041803
12826,Turkey,2017-10-20,2017,4.0,10.0,42.0,171.47,45.89999,751.902,456080.6746,870.451,118859.5293,8.0,1.43,3.671745915
12827,Turkey,2017-10-27,2017,4.0,10.0,43.0,186.49,63.84999,741.591,456080.6746,870.451,118859.5293,8.0,1.42,3.788596325
12828,Turkey,2017-11-03,2017,4.0,11.0,44.0,198.29,75.81,736.231,468217.466,870.451,118859.5293,8.0,1.49,3.886513797
12829,Turkey,2017-11-10,2017,4.0,11.0,45.0,210.03,87.78,764.363,468217.466,870.451,118859.5293,8.0,1.54,3.863987635
12830,Turkey,2017-11-17,2017,4.0,11.0,46.0,206.58,84.28,721.913,468217.466,870.451,118859.5293,8.0,1.6,3.877471888
12831,Turkey,2017-11-24,2017,4.0,11.0,47.0,204.42,77.04999,681.835,468217.466,870.451,118859.5293,8.0,1.61,3.943995267
12832,Turkey,2017-12-01,2017,4.0,12.0,48.0,198.95,71.56,690.714,457790.2922,870.451,118859.5293,8.0,1.62,3.913128546
12833,Turkey,2017-12-08,2017,4.0,12.0,49.0,182.92,55.10999,694.141,457790.2922,870.451,118859.5293,8.0,1.65,3.838771593
12834,Turkey,2017-12-15,2017,4.0,12.0,50.0,174.69,47.12999,733.054,457790.2922,870.451,118859.5293,8.0,1.71,3.861749372
12835,Turkey,2017-12-22,2017,4.0,12.0,51.0,167.82,41.14999,738.27,457790.2922,870.451,118859.5293,8.0,1.73,3.815337657
12836,Turkey,2017-12-29,2017,4.0,12.0,52.0,166.6,39.89999,750.793,457790.2922,870.451,118859.5293,8.0,1.76,3.790032215
12837,Turkey,2018-01-05,2018,1.0,1.0,1.0,157.63,33.17,779.052,459242.2605,1123.066,123460.832,8.0,1.8,3.736920777
12838,Turkey,2018-01-12,2018,1.0,1.0,2.0,155.2,31.67999,794.199,459242.2605,1123.066,123460.832,8.0,1.78,3.748125937
12839,Turkey,2018-01-19,2018,1.0,1.0,3.0,167.68,50.87999,759.172,459242.2605,1123.066,123460.832,8.0,1.79,3.806623525
12840,Turkey,2018-01-26,2018,1.0,1.0,4.0,163.09,47.60999,797.583,459242.2605,1123.066,123460.832,8.0,1.8,3.75516335
12841,Turkey,2018-02-02,2018,1.0,2.0,5.0,165.47,48.62999,820.535,462514.678,1123.066,123460.832,8.0,1.88,3.773584906
12842,Turkey,2018-02-09,2018,1.0,2.0,6.0,181.76,65.34,796.162,462514.678,1123.066,123460.832,8.0,1.89,3.822629969
12843,Turkey,2018-02-16,2018,1.0,2.0,7.0,162.92,46.14999,774.919,462514.678,1123.066,123460.832,8.0,2.0,3.747423646
12844,Turkey,2018-02-23,2018,1.0,2.0,8.0,170.48,55.37,793.167,462514.678,1123.066,123460.832,8.0,2.02,3.790750569
12845,Turkey,2018-03-02,2018,1.0,3.0,9.0,173.8,58.60999,804.214,477213.454,1123.066,123460.832,8.0,2.06,3.807348182
12846,Turkey,2018-03-09,2018,1.0,3.0,10.0,165.42,49.64,784.04,477213.454,1123.066,123460.832,8.0,2.03,3.81097561
12847,Turkey,2018-03-16,2018,1.0,3.0,11.0,175.41,57.87999,789.971,477213.454,1123.066,123460.832,8.0,2.08,3.916960439
12848,Turkey,2018-03-23,2018,1.0,3.0,12.0,197.43,76.37999,749.346,477213.454,1123.066,123460.832,8.0,2.04,3.982477101
12849,Turkey,2018-03-30,2018,1.0,3.0,13.0,191.4,69.62999,746.904,477213.454,1123.066,123460.832,8.0,2.09,3.954913981
12850,Turkey,2018-04-06,2018,2.0,4.0,14.0,196.67,75.12,735.928,481494.303,1123.066,123460.832,8.0,2.06,4.044489383
12851,Turkey,2018-04-13,2018,2.0,4.0,15.0,199.51,80.34,710.7,481494.303,1123.066,123460.832,8.0,2.12,4.097521
12852,Turkey,2018-04-20,2018,2.0,4.0,16.0,193.84,74.51999,685.558,481494.303,1123.066,123460.832,8.0,2.22,4.076640848
12853,Turkey,2018-04-27,2018,2.0,4.0,17.0,193.48,74.12,689.902,481494.303,1123.066,123460.832,8.0,2.24,4.042037187
12854,Turkey,2018-05-04,2018,2.0,5.0,18.0,229.3,110.68,655.763,506021.8851,1123.066,123460.832,8.0,2.24,4.225649694
12855,Turkey,2018-05-11,2018,2.0,5.0,19.0,234.23,115.66,604.167,506021.8851,1123.066,123460.832,8.0,2.28,4.313133491
12856,Turkey,2018-05-18,2018,2.0,5.0,20.0,277.3899,159.73,612.88,506021.8851,1123.066,123460.832,8.0,2.32,4.491354143
12857,Turkey,2018-05-25,2018,2.0,5.0,21.0,262.8098,151.27,569.947,506021.8851,1123.066,123460.832,8.0,2.27,4.708097928
12858,Turkey,2018-06-01,2018,2.0,6.0,22.0,279.3699,167.96,595.914,509726.3686,1123.066,123460.832,8.0,2.28,4.650081376
12859,Turkey,2018-06-08,2018,2.0,6.0,23.0,271.3098,159.75,555.166,509726.3686,1123.066,123460.832,8.0,2.3,4.473272199
12860,Turkey,2018-06-15,2018,2.0,6.0,24.0,311.7898,201.12,553.083,509726.3686,1123.066,123460.832,8.0,2.35,4.729250414
12861,Turkey,2018-06-22,2018,2.0,6.0,25.0,289.47,178.21,507.289,509726.3686,1123.066,123460.832,8.0,2.33,4.677268475
12862,Turkey,2018-06-29,2018,2.0,6.0,26.0,289.96,178.7,518.814,509726.3686,1123.066,123460.832,8.0,2.33,4.587155963
12863,Turkey,2018-07-06,2018,3.0,7.0,27.0,282.71,171.23,537.993,533546.3389,1123.066,123460.832,8.0,2.34,4.570383912
12864,Turkey,2018-07-13,2018,3.0,7.0,28.0,318.45,207.61,558.461,533546.3389,1123.066,123460.832,8.0,2.37,4.855547463
12865,Turkey,2018-07-20,2018,3.0,7.0,29.0,304.0198,192.67,473.979,533546.3389,1123.066,123460.832,8.0,2.41,4.792715073
12866,Turkey,2018-07-27,2018,3.0,7.0,30.0,310.2898,199.15,512.281,533546.3389,1123.066,123460.832,8.0,2.43,4.853190973
12867,Turkey,2018-08-03,2018,3.0,8.0,31.0,330.3499,219.6,502.489,580060.3642,1123.066,123460.832,8.0,2.43,5.081300813
12868,Turkey,2018-08-10,2018,3.0,8.0,32.0,437.1799,365.22,462.574,580060.3642,1123.066,123460.832,8.0,2.42,6.426735219
12869,Turkey,2018-08-17,2018,3.0,8.0,33.0,495.5898,536.4099,344.15,580060.3642,1123.066,123460.832,8.0,2.44,6.015037594
12870,Turkey,2018-08-24,2018,3.0,8.0,34.0,475.6099,523.6199,375.27,580060.3642,1123.066,123460.832,8.0,2.44,6.007810153
12871,Turkey,2018-08-31,2018,3.0,8.0,35.0,582.0198,685.9099,381.323,580060.3642,1123.066,123460.832,8.0,2.46,6.538084341
12872,Turkey,2018-09-07,2018,3.0,9.0,36.0,522.45,608.8899,362.199,544285.713,1123.066,123460.832,8.0,2.53,6.41025641
12873,Turkey,2018-09-14,2018,3.0,9.0,37.0,424.23,447.75,363.945,544285.713,1123.066,123460.832,8.0,2.56,6.170934897
12874,Turkey,2018-09-21,2018,3.0,9.0,38.0,398.7798,345.3098,384.066,544285.713,1123.066,123460.832,8.0,2.58,6.295247088
12875,Turkey,2018-09-28,2018,3.0,9.0,39.0,371.22,295.7698,415.64,544285.713,1123.066,123460.832,8.0,2.59,6.055101423
12876,Turkey,2018-10-05,2018,4.0,10.0,40.0,416.24,357.7598,426.17,507358.232,1123.066,123460.832,8.0,2.64,6.13308801
12877,Turkey,2018-10-12,2018,4.0,10.0,41.0,393.5898,337.3599,403.456,507358.232,1123.066,123460.832,8.0,2.66,5.871990605
12878,Turkey,2018-10-19,2018,4.0,10.0,42.0,389.5498,333.6299,438.073,507358.232,1123.066,123460.832,8.0,2.67,5.641748942
12879,Turkey,2018-10-26,2018,4.0,10.0,43.0,388.9299,334.5498,430.102,507358.232,1123.066,123460.832,8.0,2.63,5.592841163
12880,Turkey,2018-11-02,2018,4.0,11.0,44.0,369.5798,308.49,419.991,490795.9974,1123.066,123460.832,8.0,2.7,5.430355688
12881,Turkey,2018-11-09,2018,4.0,11.0,45.0,363.7998,300.5598,462.027,490795.9974,1123.066,123460.832,8.0,2.73,5.46000546
12882,Turkey,2018-11-16,2018,4.0,11.0,46.0,366.5598,302.0698,430.53,490795.9974,1123.066,123460.832,8.0,2.68,5.33191149
12883,Turkey,2018-11-23,2018,4.0,11.0,47.0,392.5398,330.0,457.297,490795.9974,1123.066,123460.832,8.0,2.67,5.286809411
12884,Turkey,2018-11-30,2018,4.0,11.0,48.0,386.5498,320.1199,461.036,490795.9974,1123.066,123460.832,8.0,2.7,5.212405525
12885,Turkey,2018-12-07,2018,4.0,12.0,49.0,383.3899,308.1099,462.6,500845.4655,1123.066,123460.832,8.0,2.68,5.303632989
12886,Turkey,2018-12-14,2018,4.0,12.0,50.0,376.2798,294.7998,443.737,500845.4655,1123.066,123460.832,8.0,2.68,5.363368195
12887,Turkey,2018-12-21,2018,4.0,12.0,51.0,359.25,263.7698,430.314,500845.4655,1123.066,123460.832,8.0,2.62,5.317734645
12888,Turkey,2018-12-28,2018,4.0,12.0,52.0,358.7598,263.25,445.566,500845.4655,1123.066,123460.832,8.0,2.57,5.272871078
12889,Turkey,2019-01-04,2019,1.0,1.0,1.0,357.3298,260.5198,441.493,495840.8963,1398.531,129002.1021,24.0,2.57,5.33191149
12890,Turkey,2019-01-11,2019,1.0,1.0,2.0,367.24,255.83,430.519,495840.8963,1398.531,129002.1021,24.0,2.58,5.45553737
12891,Turkey,2019-01-18,2019,1.0,1.0,3.0,329.3098,214.02,433.757,495840.8963,1398.531,129002.1021,24.0,2.6,5.329070077
12892,Turkey,2019-01-25,2019,1.0,1.0,4.0,314.6899,193.11,474.153,495840.8963,1398.531,129002.1021,24.0,2.6,5.268703899
12893,Turkey,2019-02-01,2019,1.0,2.0,5.0,305.9099,182.65,489.282,491188.733,1398.531,129002.1021,24.0,2.56,5.208333333
12894,Turkey,2019-02-08,2019,1.0,2.0,6.0,314.0898,188.66,505.158,491188.733,1398.531,129002.1021,24.0,2.54,5.247966413
12895,Turkey,2019-02-15,2019,1.0,2.0,7.0,308.75,181.71,508.779,491188.733,1398.531,129002.1021,24.0,2.55,5.271481286
12896,Turkey,2019-02-22,2019,1.0,2.0,8.0,315.6499,188.74,492.879,491188.733,1398.531,129002.1021,24.0,2.55,5.317734645
12897,Turkey,2019-03-01,2019,1.0,3.0,9.0,306.0698,171.79,505.651,518976.8278,1398.531,129002.1021,24.0,2.55,5.374899221
12898,Turkey,2019-03-08,2019,1.0,3.0,10.0,327.5498,186.48,497.181,518976.8278,1398.531,129002.1021,24.0,2.53,5.430355688
12899,Turkey,2019-03-15,2019,1.0,3.0,11.0,309.1599,140.14,475.095,518976.8278,1398.531,129002.1021,24.0,2.52,5.446623094
12900,Turkey,2019-03-22,2019,1.0,3.0,12.0,391.2898,298.6399,489.714,518976.8278,1398.531,129002.1021,24.0,2.45,5.762028234
12901,Turkey,2019-03-29,2019,1.0,3.0,13.0,418.98,341.5198,458.468,518976.8278,1398.531,129002.1021,24.0,2.4,5.555555556
12902,Turkey,2019-04-05,2019,2.0,4.0,14.0,385.21,297.5698,438.61,541890.7377,1398.531,129002.1021,24.0,2.43,5.625879044
12903,Turkey,2019-04-12,2019,2.0,4.0,15.0,448.21,386.9299,435.457,541890.7377,1398.531,129002.1021,24.0,2.44,5.768676089
12904,Turkey,2019-04-19,2019,2.0,4.0,16.0,428.8799,362.9099,419.026,541890.7377,1398.531,129002.1021,24.0,2.44,5.810575247
12905,Turkey,2019-04-26,2019,2.0,4.0,17.0,456.0898,408.0898,420.991,541890.7377,1398.531,129002.1021,24.0,2.41,5.93824228
12906,Turkey,2019-05-03,2019,2.0,5.0,18.0,432.0898,386.2,407.279,576064.8326,1398.531,129002.1021,24.0,2.41,5.964807635
12907,Turkey,2019-05-10,2019,2.0,5.0,19.0,482.99,442.0999,395.768,576064.8326,1398.531,129002.1021,24.0,2.36,5.986231667
12908,Turkey,2019-05-17,2019,2.0,5.0,20.0,483.2798,434.99,363.565,576064.8326,1398.531,129002.1021,24.0,2.33,6.055101423
12909,Turkey,2019-05-24,2019,2.0,5.0,21.0,514.1499,458.9299,371.067,576064.8326,1398.531,129002.1021,24.0,2.33,6.082725061
12910,Turkey,2019-05-31,2019,2.0,5.0,22.0,480.47,402.75,362.554,576064.8326,1398.531,129002.1021,24.0,2.21,5.839416058
12911,Turkey,2019-06-07,2019,2.0,6.0,23.0,465.2998,367.6399,397.722,561648.7494,1398.531,129002.1021,24.0,1.97,5.83090379
12912,Turkey,2019-06-14,2019,2.0,6.0,24.0,476.5298,352.5298,419.226,561648.7494,1398.531,129002.1021,24.0,2.0,5.901445854
12913,Turkey,2019-06-21,2019,2.0,6.0,25.0,438.95,283.3298,403.949,561648.7494,1398.531,129002.1021,24.0,1.95,5.820721769
12914,Turkey,2019-06-28,2019,2.0,6.0,26.0,394.71,247.42,421.995,561648.7494,1398.531,129002.1021,24.0,1.92,5.792064871
12915,Turkey,2019-07-05,2019,3.0,7.0,27.0,372.5298,220.07,454.152,535321.0123,1398.531,129002.1021,24.0,1.98,5.629045877
12916,Turkey,2019-07-12,2019,3.0,7.0,28.0,400.1399,253.41,442.477,535321.0123,1398.531,129002.1021,24.0,1.96,5.719187875
12917,Turkey,2019-07-19,2019,3.0,7.0,29.0,366.8499,219.27,437.544,535321.0123,1398.531,129002.1021,24.0,1.94,5.654509471
12918,Turkey,2019-07-26,2019,3.0,7.0,30.0,347.7798,200.13,456.779,535321.0123,1398.531,129002.1021,24.0,2.0,5.672149745
12919,Turkey,2019-08-02,2019,3.0,8.0,31.0,370.8398,220.99,473.691,560160.6534,1398.531,129002.1021,24.0,1.85,5.560189046
12920,Turkey,2019-08-09,2019,3.0,8.0,32.0,378.6099,228.96,455.737,560160.6534,1398.531,129002.1021,24.0,1.78,5.491488193
12921,Turkey,2019-08-16,2019,3.0,8.0,33.0,405.6899,256.3699,459.545,560160.6534,1398.531,129002.1021,24.0,1.71,5.578800558
12922,Turkey,2019-08-23,2019,3.0,8.0,34.0,410.1399,261.4199,432.366,560160.6534,1398.531,129002.1021,24.0,1.73,5.760368664
12923,Turkey,2019-08-30,2019,3.0,8.0,35.0,421.6099,260.9199,430.084,560160.6534,1398.531,129002.1021,24.0,1.76,5.83090379
12924,Turkey,2019-09-06,2019,3.0,9.0,36.0,378.7,217.11,434.815,548801.1641,1398.531,129002.1021,24.0,1.73,5.715918834
12925,Turkey,2019-09-13,2019,3.0,9.0,37.0,374.5498,229.51,447.897,548801.1641,1398.531,129002.1021,24.0,1.88,5.686664771
12926,Turkey,2019-09-20,2019,3.0,9.0,38.0,372.25,195.97,460.009,548801.1641,1398.531,129002.1021,24.0,1.84,5.743825388
12927,Turkey,2019-09-27,2019,3.0,9.0,39.0,352.3398,166.56,446.505,548801.1641,1398.531,129002.1021,24.0,1.74,5.670541537
12928,Turkey,2019-10-04,2019,4.0,10.0,40.0,354.71,169.02,476.268,574262.5863,1398.531,129002.1021,24.0,1.58,5.696382797
12929,Turkey,2019-10-11,2019,4.0,10.0,41.0,385.3398,199.42,454.751,574262.5863,1398.531,129002.1021,24.0,1.67,5.884083554
12930,Turkey,2019-10-18,2019,4.0,10.0,42.0,368.9299,191.97,405.365,574262.5863,1398.531,129002.1021,24.0,1.58,5.792064871
12931,Turkey,2019-10-25,2019,4.0,10.0,43.0,333.5198,155.68,425.259,574262.5863,1398.531,129002.1021,24.0,1.6,5.775339301
12932,Turkey,2019-11-01,2019,4.0,11.0,44.0,330.5798,143.73,445.211,554421.7653,1398.531,129002.1021,24.0,1.53,5.712653528
12933,Turkey,2019-11-08,2019,4.0,11.0,45.0,311.73,133.32,444.904,554421.7653,1398.531,129002.1021,24.0,1.58,5.767012687
12934,Turkey,2019-11-15,2019,4.0,11.0,46.0,302.6799,125.37,453.916,554421.7653,1398.531,129002.1021,24.0,1.54,5.745475438
12935,Turkey,2019-11-22,2019,4.0,11.0,47.0,300.2798,122.89,473.093,554421.7653,1398.531,129002.1021,24.0,1.56,5.712653528
12936,Turkey,2019-11-29,2019,4.0,11.0,48.0,313.45,136.34,464.288,554421.7653,1398.531,129002.1021,24.0,1.6,5.747126437
12937,Turkey,2019-12-06,2019,4.0,12.0,49.0,305.3499,127.88,474.505,565960.8144,1398.531,129002.1021,24.0,1.57,5.77700751
12938,Turkey,2019-12-13,2019,4.0,12.0,50.0,289.0098,111.45,468.858,565960.8144,1398.531,129002.1021,24.0,1.54,5.808887598
12939,Turkey,2019-12-20,2019,4.0,12.0,51.0,280.0198,101.99,476.681,565960.8144,1398.531,129002.1021,24.0,1.52,5.94000594
12940,Turkey,2019-12-27,2019,4.0,12.0,52.0,278.5,100.46,472.358,565960.8144,1398.531,129002.1021,24.0,1.51,5.950609938
12941,Turkey,2020-01-03,2020,1.0,1.0,1.0,279.0798,94.01999,480.853,578678.7603,1991.448,138031.4266,11.25,1.55,5.97193192
12942,Turkey,2020-01-10,2020,1.0,1.0,2.0,269.3398,89.03,467.809,578678.7603,1991.448,138031.4266,11.25,1.53,5.877167205
12943,Turkey,2020-01-17,2020,1.0,1.0,3.0,245.99,65.09999,512.691,578678.7603,1991.448,138031.4266,11.25,1.56,5.8910162
12944,Turkey,2020-01-24,2020,1.0,1.0,4.0,236.68,59.12,516.384,578678.7603,1991.448,138031.4266,11.25,1.55,5.94000594
12945,Turkey,2020-01-31,2020,1.0,1.0,5.0,239.82,66.82999,500.089,578678.7603,1991.448,138031.4266,11.25,1.45,5.982650314
12946,Turkey,2020-02-07,2020,1.0,2.0,6.0,254.81,82.03,492.94,625640.1134,1991.448,138031.4266,11.25,1.49,6.015037594
12947,Turkey,2020-02-14,2020,1.0,2.0,7.0,263.25,90.50999,487.191,625640.1134,1991.448,138031.4266,11.25,1.49,6.051437216
12948,Turkey,2020-02-21,2020,1.0,2.0,8.0,283.3999,111.21,492.889,625640.1134,1991.448,138031.4266,11.25,1.43,6.097560976
12949,Turkey,2020-02-28,2020,1.0,2.0,9.0,373.4199,202.67,463.796,625640.1134,1991.448,138031.4266,11.25,0.97,6.242197253
12950,Turkey,2020-03-06,2020,1.0,3.0,10.0,382.48,215.55,425.423,610781.5559,1991.448,138031.4266,11.25,0.39,6.091989034
12951,Turkey,2020-03-13,2020,1.0,3.0,11.0,466.8799,298.74,420.873,610781.5559,1991.448,138031.4266,11.25,0.38,6.331117442
12952,Turkey,2020-03-20,2020,1.0,3.0,12.0,510.03,349.0,343.633,610781.5559,1991.448,138031.4266,11.25,0.15,6.550933508
12953,Turkey,2020-03-27,2020,1.0,3.0,13.0,486.9199,324.1001,318.93,610781.5559,1991.448,138031.4266,11.25,0.11,6.45369474
12954,Turkey,2020-04-03,2020,2.0,4.0,14.0,641.8701,482.5701,333.416,669263.9176,1991.448,138031.4266,10.75,0.15,6.731740155
12955,Turkey,2020-04-10,2020,2.0,4.0,15.0,521.5801,358.74,338.237,669263.9176,1991.448,138031.4266,10.75,0.25,6.700167504
12956,Turkey,2020-04-17,2020,2.0,4.0,16.0,623.55,463.05,351.624,669263.9176,1991.448,138031.4266,10.75,0.16,6.932409012
12957,Turkey,2020-04-24,2020,2.0,4.0,17.0,594.6699,433.46,353.434,669263.9176,1991.448,138031.4266,10.75,0.18,6.973500697
12958,Turkey,2020-05-01,2020,2.0,5.0,18.0,604.9299,443.7,355.973,736678.0175,1991.448,138031.4266,10.75,0.17,7.012622721
12959,Turkey,2020-05-08,2020,2.0,5.0,19.0,643.3301,576.8501,344.29,736678.0175,1991.448,138031.4266,10.75,0.15,7.084661707
12960,Turkey,2020-05-15,2020,2.0,5.0,20.0,616.1499,562.1001,337.125,736678.0175,1991.448,138031.4266,10.75,0.15,6.901311249
12961,Turkey,2020-05-22,2020,2.0,5.0,21.0,549.6201,521.6201,361.878,736678.0175,1991.448,138031.4266,10.75,0.17,6.814310051
12962,Turkey,2020-05-29,2020,2.0,5.0,22.0,550.47,522.72,368.781,736678.0175,1991.448,138031.4266,10.75,0.17,6.8189567
12963,Turkey,2020-06-05,2020,2.0,6.0,23.0,452.1499,423.4199,384.503,731870.8595,1991.448,138031.4266,10.75,0.18,6.770480704
12964,Turkey,2020-06-12,2020,2.0,6.0,24.0,477.24,411.54,394.488,731870.8595,1991.448,138031.4266,10.75,0.18,6.814310051
12965,Turkey,2020-06-19,2020,2.0,6.0,25.0,469.4299,403.6299,389.324,731870.8595,1991.448,138031.4266,10.75,0.18,6.851661528
12966,Turkey,2020-06-26,2020,2.0,6.0,26.0,486.9998,374.7656,409.081,731870.8595,1991.448,138031.4266,10.75,0.17,6.854009596
12967,Turkey,2020-07-03,2020,3.0,7.0,27.0,458.52,340.0701,409.169,809226.1242,1991.448,138031.4266,9.75,0.16,6.861063465
12968,Turkey,2020-07-10,2020,3.0,7.0,28.0,517.8,387.96,413.116,809226.1242,1991.448,138031.4266,9.75,0.15,6.865774116
12969,Turkey,2020-07-17,2020,3.0,7.0,29.0,518.5901,378.51,412.265,809226.1242,1991.448,138031.4266,9.75,0.14,6.858710562
12970,Turkey,2020-07-24,2020,3.0,7.0,30.0,489.79,349.1399,413.073,809226.1242,1991.448,138031.4266,9.75,0.16,6.849315068
12971,Turkey,2020-07-31,2020,3.0,7.0,31.0,553.6787,413.969,414.684,809226.1242,1991.448,138031.4266,9.75,0.11,6.971070059
12972,Turkey,2020-08-07,2020,3.0,8.0,32.0,573.6899,469.71,382.423,766476.6839,1991.448,138031.4266,9.75,0.14,7.293946025
12973,Turkey,2020-08-14,2020,3.0,8.0,33.0,558.96,472.25,347.805,766476.6839,1991.448,138031.4266,9.75,0.13,7.369196758
12974,Turkey,2020-08-21,2020,3.0,8.0,34.0,546.28,468.8601,350.604,766476.6839,1991.448,138031.4266,9.75,0.13,7.339449541
12975,Turkey,2020-08-28,2020,3.0,8.0,35.0,523.0,445.46,359.142,766476.6839,1991.448,138031.4266,9.75,0.12,7.33406674
12976,Turkey,2020-09-04,2020,3.0,9.0,36.0,507.1399,422.6001,347.943,817608.5207,1991.448,138031.4266,9.75,0.13,7.437709186
12977,Turkey,2020-09-11,2020,3.0,9.0,37.0,507.1001,422.6799,348.181,817608.5207,1991.448,138031.4266,9.75,0.13,7.476635514
12978,Turkey,2020-09-18,2020,3.0,9.0,38.0,522.0601,437.72,350.054,817608.5207,1991.448,138031.4266,9.75,0.13,7.561436673
12979,Turkey,2020-09-25,2020,3.0,9.0,39.0,539.6101,465.1299,335.898,817608.5207,1991.448,138031.4266,9.75,0.12,7.665772327
12980,Turkey,2020-10-02,2020,4.0,10.0,40.0,515.6001,440.8301,338.701,866921.258,1991.448,138031.4266,8.75,0.12,7.773027594
12981,Turkey,2020-10-09,2020,4.0,10.0,41.0,504.24,429.29,351.484,866921.258,1991.448,138031.4266,8.75,0.15,7.858546169
12982,Turkey,2020-10-16,2020,4.0,10.0,42.0,517.5601,442.76,348.66,866921.258,1991.448,138031.4266,8.75,0.12,7.933359778
12983,Turkey,2020-10-23,2020,4.0,10.0,43.0,510.1499,435.3701,355.736,866921.258,1991.448,138031.4266,8.75,0.12,7.964954202
