country,date,year,quarter,month,week,cds_spread_5Y,cds_spread_1Y,fx_rate,msci_index,monetary_base_mn_localcurr,domestic_debt_bn_localcurr,external_debt_mn_usd,domestic_rate_in_units,risk_free_rate
Colombia,2015-11-06,2015,4.00,11.00,45.00,204.32,83.53999,2799,926.333,77148954.43,405361.664,69156.02317,4.5,0.47
Colombia,2015-11-13,2015,4.00,11.00,46.00,218.69,98.5,2941,922.68,77148954.43,405361.664,69156.02317,4.5,0.5
Colombia,2015-11-20,2015,4.00,11.00,47.00,210.94,85.53999,3034.800049,828.009,77148954.43,405361.664,69156.02317,4.5,0.49
Colombia,2015-11-27,2015,4.00,11.00,48.00,217.34,92.01999,3045.600098,813.627,77148954.43,405361.664,69156.02317,4.5,0.5
Colombia,2015-12-04,2015,4.00,12.00,49.00,227.1,101.99,3088.899902,777.71,82521950.05,405361.664,69156.02317,4.5,0.6
Colombia,2015-12-11,2015,4.00,12.00,50.00,262.3098,136.4,3251.300049,691.617,82521950.05,405361.664,69156.02317,4.5,0.68
Colombia,2015-12-18,2015,4.00,12.00,51.00,242.25,112.97,33.13999939,698.042,82521950.05,405361.664,69156.02317,4.5,0.67
Colombia,2015-12-25,2015,4.00,12.00,52.00,236.87,107.48,3280.699951,742.322,82521950.05,405361.664,69156.02317,4.5,0.64
Colombia,2016-01-01,2016,1.00,1.00,1.00,238.38,108.98,3173.899902,789.356,79688437.07,431062.429,73408.52167,5.75,0.65
Colombia,2016-01-08,2016,1.00,1.00,2.00,268.1799,133.9,3173.899902,758.845,79688437.07,431062.429,73408.52167,5.75,0.64
Colombia,2016-01-15,2016,1.00,1.00,3.00,291.7998,138.38,3235.800049,718.697,79688437.07,431062.429,73408.52167,5.75,0.49
Colombia,2016-01-22,2016,1.00,1.00,4.00,278.49,102.99,3242,689.601,79688437.07,431062.429,73408.52167,5.75,0.47
Colombia,2016-01-29,2016,1.00,1.00,5.00,278.5398,100.5,3339.899902,723.281,79688437.07,431062.429,73408.52167,5.75,0.47
Colombia,2016-02-05,2016,1.00,2.00,6.00,283.7598,106.97,3281.800049,760.616,78595586.24,431062.429,73408.52167,5.75,0.55
Colombia,2016-02-12,2016,1.00,2.00,7.00,308.74,121.42,3302.300049,761.136,78595586.24,431062.429,73408.52167,5.75,0.51
Colombia,2016-02-19,2016,1.00,2.00,8.00,282.5698,99.48999,3414,766.103,78595586.24,431062.429,73408.52167,5.75,0.53
Colombia,2016-02-26,2016,1.00,2.00,9.00,274.0398,90.51999,3324,803.209,78595586.24,431062.429,73408.52167,5.75,0.6
Colombia,2016-03-04,2016,1.00,3.00,10.00,245.56,71.06999,3249.199951,807.884,80114138.47,431062.429,73408.52167,5.75,0.67
Colombia,2016-03-11,2016,1.00,3.00,11.00,221.69,59.09,3071,909.15,80114138.47,431062.429,73408.52167,5.75,0.7
Colombia,2016-03-18,2016,1.00,3.00,12.00,192.8,45.62,3165,886.474,80114138.47,431062.429,73408.52167,5.75,0.62
Colombia,2016-03-25,2016,1.00,3.00,13.00,221.16,73.60999,3028,935.39,80114138.47,431062.429,73408.52167,5.75,0.63
Colombia,2016-04-01,2016,2.00,4.00,14.00,216.42,69.62999,3058,928.382,78075824.13,431062.429,73408.52167,6.25,0.62
Colombia,2016-04-08,2016,2.00,4.00,15.00,234.85,83.06999,3084,946.824,78075824.13,431062.429,73408.52167,6.25,0.54
Colombia,2016-04-15,2016,2.00,4.00,16.00,214.36,64.64999,3019,946.84,78075824.13,431062.429,73408.52167,6.25,0.53
Colombia,2016-04-22,2016,2.00,4.00,17.00,213,67.12999,2898,980.418,78075824.13,431062.429,73408.52167,6.25,0.56
Colombia,2016-04-29,2016,2.00,4.00,18.00,217.5,72.10999,2954,1001.48,78075824.13,431062.429,73408.52167,6.25,0.56
Colombia,2016-05-06,2016,2.00,5.00,19.00,223.76,76.09999,2809.600098,1032.193,77908501.93,431062.429,73408.52167,6.25,0.51
Colombia,2016-05-13,2016,2.00,5.00,20.00,226.67,79.07999,2973,953.154,77908501.93,431062.429,73408.52167,6.25,0.55
Colombia,2016-05-20,2016,2.00,5.00,21.00,231.53,79.56999,3008,982.337,77908501.93,431062.429,73408.52167,6.25,0.67
Colombia,2016-05-27,2016,2.00,5.00,22.00,228.64,76.09,3062,943.896,77908501.93,431062.429,73408.52167,6.25,0.68
Colombia,2016-06-03,2016,2.00,6.00,23.00,220.67,68.12999,3088,924.82,76404777.06,431062.429,73408.52167,6.25,0.6
Colombia,2016-06-10,2016,2.00,6.00,24.00,216.46,68.62,2941,943.635,76404777.06,431062.429,73408.52167,6.25,0.57
Colombia,2016-06-17,2016,2.00,6.00,25.00,230.04,75.59,3003,962.777,76404777.06,431062.429,73408.52167,6.25,0.51
Colombia,2016-06-24,2016,2.00,6.00,26.00,228.83,77.57999,2949.300049,965.392,76404777.06,431062.429,73408.52167,6.25,0.48
Colombia,2016-07-01,2016,3.00,7.00,27.00,215.76,69.59999,2981,937.028,76685863.27,431062.429,73408.52167,6.5,0.45
Colombia,2016-07-08,2016,3.00,7.00,28.00,192.26,54.14999,2909.600098,976.509,76685863.27,431062.429,73408.52167,6.5,0.48
Colombia,2016-07-15,2016,3.00,7.00,29.00,187.01,58.14,2899.100098,975.403,76685863.27,431062.429,73408.52167,6.5,0.52
Colombia,2016-07-22,2016,3.00,7.00,30.00,175.72,49.17,2885.5,999.116,76685863.27,431062.429,73408.52167,6.5,0.55
Colombia,2016-07-29,2016,3.00,7.00,31.00,193.21,60.62999,3061,964.346,76685863.27,431062.429,73408.52167,6.5,0.5
Colombia,2016-08-05,2016,3.00,8.00,32.00,179.12,46.68999,3038.100098,918.91,76546912.59,431062.429,73408.52167,6.5,0.56
Colombia,2016-08-12,2016,3.00,8.00,33.00,172.24,48.17999,2984,957.017,76546912.59,431062.429,73408.52167,6.5,0.56
Colombia,2016-08-19,2016,3.00,8.00,34.00,163.58,42.18999,2885.899902,980.624,76546912.59,431062.429,73408.52167,6.5,0.59
Colombia,2016-08-26,2016,3.00,8.00,35.00,167.47,48.17,2920.419922,1018.45,76546912.59,431062.429,73408.52167,6.5,0.62
Colombia,2016-09-02,2016,3.00,9.00,36.00,165.53,46.17999,2880.399902,1019.448,77548588.37,431062.429,73408.52167,6.5,0.59
Colombia,2016-09-09,2016,3.00,9.00,37.00,160.67,41.18999,2867,1035.172,77548588.37,431062.429,73408.52167,6.5,0.58
Colombia,2016-09-16,2016,3.00,9.00,38.00,174.36,51.64999,2975,1026.323,77548588.37,431062.429,73408.52167,6.5,0.61
Colombia,2016-09-23,2016,3.00,9.00,39.00,173.1,55.23999,2930.5,1002.695,77548588.37,431062.429,73408.52167,6.5,0.6
Colombia,2016-09-30,2016,3.00,9.00,40.00,166.85,52.73999,2883.550049,999.765,77548588.37,431062.429,73408.52167,6.5,0.59
Colombia,2016-10-07,2016,4.00,10.00,41.00,176.05,55.71999,2878.100098,981.31,77877053.18,431062.429,73408.52167,6.5,0.66
Colombia,2016-10-14,2016,4.00,10.00,42.00,177.05,57.7,2920.179932,1002.452,77877053.18,431062.429,73408.52167,6.5,0.66
Colombia,2016-10-21,2016,4.00,10.00,43.00,163.45,49.73999,2904,999.874,77877053.18,431062.429,73408.52167,6.5,0.66
Colombia,2016-10-28,2016,4.00,10.00,44.00,172.73,59.18999,2935.090088,1008.62,77877053.18,431062.429,73408.52167,6.5,0.66
Colombia,2016-11-04,2016,4.00,11.00,45.00,185.35,66.64999,3021.25,988.824,77868733.56,431062.429,73408.52167,6.5,0.62
Colombia,2016-11-11,2016,4.00,11.00,46.00,202.37,72.60999,3001.399902,955.199,77868733.56,431062.429,73408.52167,6.5,0.72
Colombia,2016-11-18,2016,4.00,11.00,47.00,204.43,76.59,3120.25,900.696,77868733.56,431062.429,73408.52167,6.5,0.77
Colombia,2016-11-25,2016,4.00,11.00,48.00,197.14,72.10999,3150.75,905.635,77868733.56,431062.429,73408.52167,6.5,0.81
Colombia,2016-12-02,2016,4.00,12.00,49.00,190.49,65.39,3088.699951,890.595,84599929.77,431062.429,73408.52167,6.5,0.8
Colombia,2016-12-09,2016,4.00,12.00,50.00,169.45,55.67,2995.399902,940.046,84599929.77,431062.429,73408.52167,6.5,0.85
Colombia,2016-12-16,2016,4.00,12.00,51.00,161.58,50.18999,2984.75,962.908,84599929.77,431062.429,73408.52167,6.5,0.91
Colombia,2016-12-23,2016,4.00,12.00,52.00,163.57,52.67,2955.399902,967.175,84599929.77,431062.429,73408.52167,6.5,0.87
Colombia,2016-12-30,2016,4.00,12.00,53.00,162.61,51.67,2949.800049,973.879,84599929.77,431062.429,73408.52167,6.5,0.85
Colombia,2017-01-06,2017,1.00,1.00,1.00,152.9,46.17999,2950.699951,977.877,78092246.34,455159.623,74653.81685,7.5,0.85
Colombia,2017-01-13,2017,1.00,1.00,2.00,149.46,42.68999,2887.399902,1021.623,78092246.34,455159.623,74653.81685,7.5,0.82
Colombia,2017-01-20,2017,1.00,1.00,3.00,150.87,44.18999,2895.899902,1007.347,78092246.34,455159.623,74653.81685,7.5,0.82
Colombia,2017-01-27,2017,1.00,1.00,4.00,150.42,43.67999,2925.25,1014.874,78092246.34,455159.623,74653.81685,7.5,0.82
Colombia,2017-02-03,2017,1.00,2.00,5.00,143.57,37.68999,2915,1012.901,78239464.41,455159.623,74653.81685,7.5,0.82
Colombia,2017-02-10,2017,1.00,2.00,6.00,140.97,34.73999,2843.75,1046.877,78239464.41,455159.623,74653.81685,7.5,0.81
Colombia,2017-02-17,2017,1.00,2.00,7.00,144.38,40.20999,2870.780029,1022.876,78239464.41,455159.623,74653.81685,7.5,0.82
Colombia,2017-02-24,2017,1.00,2.00,8.00,136.59,34.71999,2897.280029,1010.183,78239464.41,455159.623,74653.81685,7.5,0.8
Colombia,2017-03-03,2017,1.00,3.00,9.00,131.27,32.2,2918.100098,1001.394,80163337.84,455159.623,74653.81685,7.5,0.98
Colombia,2017-03-10,2017,1.00,3.00,10.00,136.65,34.67999,2951.929932,975.993,80163337.84,455159.623,74653.81685,7.5,1.03
Colombia,2017-03-17,2017,1.00,3.00,11.00,127.88,30.17999,2992.780029,977.165,80163337.84,455159.623,74653.81685,7.5,1
Colombia,2017-03-24,2017,1.00,3.00,12.00,135.12,35.28999,2914.120117,997.719,80163337.84,455159.623,74653.81685,7.5,1
Colombia,2017-03-31,2017,1.00,3.00,13.00,133.65,33.78999,2905.679932,1013.985,80163337.84,455159.623,74653.81685,7.5,1.03
Colombia,2017-04-07,2017,2.00,4.00,14.00,132.19,32.53999,2864.48999,1039.875,77103501.45,455159.623,74653.81685,7.25,1.08
Colombia,2017-04-14,2017,2.00,4.00,15.00,133.19,33.04999,2875,1044.75,77103501.45,455159.623,74653.81685,7.25,1.03
Colombia,2017-04-21,2017,2.00,4.00,16.00,133.67,33.78999,2839.25,1048.45,77103501.45,455159.623,74653.81685,7.25,0.99
Colombia,2017-04-28,2017,2.00,4.00,17.00,125.65,26.56,2897.449951,1037.773,77103501.45,455159.623,74653.81685,7.25,1.07
Colombia,2017-05-05,2017,2.00,5.00,18.00,127.85,28.78999,2938.25,1013.855,77966337.83,455159.623,74653.81685,7.25,1.1
Colombia,2017-05-12,2017,2.00,5.00,19.00,127.86,28.78999,2976.75,1035.963,77966337.83,455159.623,74653.81685,7.25,1.11
Colombia,2017-05-19,2017,2.00,5.00,20.00,125.42,26.28,2824.399902,1103.753,77966337.83,455159.623,74653.81685,7.25,1.1
Colombia,2017-05-26,2017,2.00,5.00,21.00,123.96,24.78,2905.399902,1078.445,77966337.83,455159.623,74653.81685,7.25,1.17
Colombia,2017-06-02,2017,2.00,6.00,22.00,125.71,26.56999,2917.25,1082.236,78099857.41,455159.623,74653.81685,7.25,1.16
Colombia,2017-06-09,2017,2.00,6.00,23.00,124.99,25.81,2893.580078,1084.554,78099857.41,455159.623,74653.81685,7.25,1.2
Colombia,2017-06-16,2017,2.00,6.00,24.00,128.9,29.29999,2928.25,1071.854,78099857.41,455159.623,74653.81685,7.25,1.21
Colombia,2017-06-23,2017,2.00,6.00,25.00,132.58,31.79999,3029.659912,1068.707,78099857.41,455159.623,74653.81685,7.25,1.21
Colombia,2017-06-30,2017,2.00,6.00,26.00,136.74,35.03999,3026.719971,1025.507,78099857.41,455159.623,74653.81685,7.25,1.24
Colombia,2017-07-07,2017,3.00,7.00,27.00,141.39,38.78,3045.27002,1042.996,78292691.51,455159.623,74653.81685,7,1.22
Colombia,2017-07-14,2017,3.00,7.00,28.00,134.75,32.04999,3074.040039,1040.396,78292691.51,455159.623,74653.81685,7,1.22
Colombia,2017-07-21,2017,3.00,7.00,29.00,130.84,28.04999,3011.429932,1068.251,78292691.51,455159.623,74653.81685,7,1.22
Colombia,2017-07-28,2017,3.00,7.00,30.00,126.92,26.79999,3028.350098,1058.119,78292691.51,455159.623,74653.81685,7,1.22
Colombia,2017-08-04,2017,3.00,8.00,31.00,124,26.29999,2967.26001,1069.125,79159257.11,455159.623,74653.81685,7,1.23
Colombia,2017-08-11,2017,3.00,8.00,32.00,129.85,32.28999,2995.5,1071.527,79159257.11,455159.623,74653.81685,7,1.21
Colombia,2017-08-18,2017,3.00,8.00,33.00,129.37,33.12,2927.5,1066.486,79159257.11,455159.623,74653.81685,7,1.24
Colombia,2017-08-25,2017,3.00,8.00,34.00,125.44,29.12999,2983.949951,1070.175,79159257.11,455159.623,74653.81685,7,1.23
Colombia,2017-09-01,2017,3.00,9.00,35.00,119.6,26.12999,2932.75,1091.152,79366696.58,455159.623,74653.81685,7,1.24
Colombia,2017-09-08,2017,3.00,9.00,36.00,114.22,25.37999,2926.699951,1119.987,79366696.58,455159.623,74653.81685,7,1.22
Colombia,2017-09-15,2017,3.00,9.00,37.00,111.28,24.37,2904.919922,1128.511,79366696.58,455159.623,74653.81685,7,1.3
Colombia,2017-09-22,2017,3.00,9.00,38.00,125.93,35.93999,2900.189941,1125.821,79366696.58,455159.623,74653.81685,7,1.3
Colombia,2017-09-29,2017,3.00,9.00,39.00,121.79,31.7,2921.25,1106.016,79366696.58,455159.623,74653.81685,7,1.31
Colombia,2017-10-06,2017,4.00,10.00,40.00,115.64,27.89999,2950.639893,1100.779,77627981.09,455159.623,74653.81685,7,1.35
Colombia,2017-10-13,2017,4.00,10.00,41.00,118.33,33.42999,2955.379883,1095.431,77627981.09,455159.623,74653.81685,7,1.39
Colombia,2017-10-20,2017,4.00,10.00,42.00,111.78,27.98,2947.25,1103.889,77627981.09,455159.623,74653.81685,7,1.43
Colombia,2017-10-27,2017,4.00,10.00,43.00,110.79,30.67,2909.899902,1074.458,77627981.09,455159.623,74653.81685,7,1.42
Colombia,2017-11-03,2017,4.00,11.00,44.00,115.44,33.90999,3040.050049,1028.364,81210760.24,455159.623,74653.81685,7,1.49
Colombia,2017-11-10,2017,4.00,11.00,45.00,123.54,39.64,3034.590088,1002.904,81210760.24,455159.623,74653.81685,7,1.54
Colombia,2017-11-17,2017,4.00,11.00,46.00,116.66,33.64999,2946.300049,1023.963,81210760.24,455159.623,74653.81685,7,1.6
Colombia,2017-11-24,2017,4.00,11.00,47.00,112.5,32.64999,2969.399902,1035.327,81210760.24,455159.623,74653.81685,7,1.61
Colombia,2017-12-01,2017,4.00,12.00,48.00,112.75,34.39,2972.800049,1045.214,88812688.57,455159.623,74653.81685,7,1.62
Colombia,2017-12-08,2017,4.00,12.00,49.00,110.31,34.64999,2995,1040.425,88812688.57,455159.623,74653.81685,7,1.65
Colombia,2017-12-15,2017,4.00,12.00,50.00,110.54,33.39999,2980.600098,1056.583,88812688.57,455159.623,74653.81685,7,1.71
Colombia,2017-12-22,2017,4.00,12.00,51.00,105.88,28.67999,2965,1077.105,88812688.57,455159.623,74653.81685,7,1.73
Colombia,2017-12-29,2017,4.00,12.00,52.00,104.9,28.64,2922.399902,1096.196,88812688.57,455159.623,74653.81685,7,1.76
Colombia,2018-01-05,2018,1.00,1.00,1.00,96.56,23.93999,2943.800049,1106.486,84703155.83,511293.056,75060.27874,4.5,1.8
Colombia,2018-01-12,2018,1.00,1.00,2.00,92.12999,22.7,2867.300049,1171.586,84703155.83,511293.056,75060.27874,4.5,1.78
Colombia,2018-01-19,2018,1.00,1.00,3.00,91.14999,22.45,2809,1168.227,84703155.83,511293.056,75060.27874,4.5,1.79
Colombia,2018-01-26,2018,1.00,1.00,4.00,88.18999,23.2,2854,1200.77,84703155.83,511293.056,75060.27874,4.5,1.8
Colombia,2018-02-02,2018,1.00,2.00,5.00,92.87,24.43999,2848,1246.774,83532515.35,511293.056,75060.27874,4.5,1.88
Colombia,2018-02-09,2018,1.00,2.00,6.00,111.73,30.17999,2829,1185.311,83532515.35,511293.056,75060.27874,4.5,1.89
Colombia,2018-02-16,2018,1.00,2.00,7.00,97.04999,26.2,2904,1140.82,83532515.35,511293.056,75060.27874,4.5,2
Colombia,2018-02-23,2018,1.00,2.00,8.00,99.98999,29.17999,2859,1180.557,83532515.35,511293.056,75060.27874,4.5,2.02
Colombia,2018-03-02,2018,1.00,3.00,9.00,105.87,35.67999,2859,1183.969,84420232.08,511293.056,75060.27874,4.5,2.06
Colombia,2018-03-09,2018,1.00,3.00,10.00,98.51999,27.2,2853,1136.345,84420232.08,511293.056,75060.27874,4.5,2.03
Colombia,2018-03-16,2018,1.00,3.00,11.00,95.09,23.71999,2852,1145.538,84420232.08,511293.056,75060.27874,4.5,2.08
Colombia,2018-03-23,2018,1.00,3.00,12.00,113.67,39.23999,2867,1139.787,84420232.08,511293.056,75060.27874,4.5,2.04
Colombia,2018-03-30,2018,1.00,3.00,13.00,106.59,33.01999,2783,1149.916,84420232.08,511293.056,75060.27874,4.5,2.09
Colombia,2018-04-06,2018,2.00,4.00,14.00,102.43,30.28999,2775.389893,1162.081,83161941.21,511293.056,75060.27874,4.5,2.06
Colombia,2018-04-13,2018,2.00,4.00,15.00,99.5,27.28999,2741.199951,1219.1,83161941.21,511293.056,75060.27874,4.5,2.12
Colombia,2018-04-20,2018,2.00,4.00,16.00,102.19,30.01999,2726,1243.68,83161941.21,511293.056,75060.27874,4.5,2.22
Colombia,2018-04-27,2018,2.00,4.00,17.00,105.61,33,2814,1263.224,83161941.21,511293.056,75060.27874,4.5,2.24
Colombia,2018-05-04,2018,2.00,5.00,18.00,109.76,35.23999,2808.5,1241.671,82037435.73,511293.056,75060.27874,4.5,2.24
Colombia,2018-05-11,2018,2.00,5.00,19.00,107.08,36.46999,2814,1216.243,82037435.73,511293.056,75060.27874,4.5,2.28
Colombia,2018-05-18,2018,2.00,5.00,20.00,117.1,36.73,2835.570068,1217.748,82037435.73,511293.056,75060.27874,4.5,2.32
Colombia,2018-05-25,2018,2.00,5.00,21.00,111.24,34.23999,2876,1158.526,82037435.73,511293.056,75060.27874,4.5,2.27
Colombia,2018-06-01,2018,2.00,6.00,22.00,123.5,40.70999,2874,1174.259,83050751.87,511293.056,75060.27874,4.5,2.28
Colombia,2018-06-08,2018,2.00,6.00,23.00,121.28,39.46999,2859,1215.688,83050751.87,511293.056,75060.27874,4.5,2.3
Colombia,2018-06-15,2018,2.00,6.00,24.00,125.43,42.7,2858.100098,1198.095,83050751.87,511293.056,75060.27874,4.5,2.35
Colombia,2018-06-22,2018,2.00,6.00,25.00,122.27,40.96999,2923,1180.904,83050751.87,511293.056,75060.27874,4.5,2.33
Colombia,2018-06-29,2018,2.00,6.00,26.00,123.98,42.21999,2915,1144.439,83050751.87,511293.056,75060.27874,4.5,2.33
Colombia,2018-07-06,2018,3.00,7.00,27.00,106.6,30.71999,2929,1192.942,85190656.3,511293.056,75060.27874,4.5,2.34
Colombia,2018-07-13,2018,3.00,7.00,28.00,108.33,30.37,2883,1201.654,85190656.3,511293.056,75060.27874,4.5,2.37
Colombia,2018-07-20,2018,3.00,7.00,29.00,109.81,33.35999,2874,1198.333,85190656.3,511293.056,75060.27874,4.5,2.41
Colombia,2018-07-27,2018,3.00,7.00,30.00,103.43,30.18999,2898,1188.556,85190656.3,511293.056,75060.27874,4.5,2.43
Colombia,2018-08-03,2018,3.00,8.00,31.00,103.28,31.03999,2870,1192.215,85255231.56,511293.056,75060.27874,4.5,2.43
Colombia,2018-08-10,2018,3.00,8.00,32.00,112.1,37.65999,2899,1169.027,85255231.56,511293.056,75060.27874,4.5,2.42
Colombia,2018-08-17,2018,3.00,8.00,33.00,110.65,36.64999,3001,1132.552,85255231.56,511293.056,75060.27874,4.5,2.44
Colombia,2018-08-24,2018,3.00,8.00,34.00,110.31,36.12999,3029,1116.552,85255231.56,511293.056,75060.27874,4.5,2.44
Colombia,2018-08-31,2018,3.00,8.00,35.00,111.28,37.12999,2930.800049,1172.358,85255231.56,511293.056,75060.27874,4.5,2.46
Colombia,2018-09-07,2018,3.00,9.00,36.00,114.24,40.10999,3045.199951,1118.522,84382171.41,511293.056,75060.27874,4.5,2.53
Colombia,2018-09-14,2018,3.00,9.00,37.00,105.39,32.12,3088,1057.313,84382171.41,511293.056,75060.27874,4.5,2.56
Colombia,2018-09-21,2018,3.00,9.00,38.00,111.26,35.67,3012.5,1106.805,84382171.41,511293.056,75060.27874,4.5,2.58
Colombia,2018-09-28,2018,3.00,9.00,39.00,109.3,33.67,2960,1116.179,84382171.41,511293.056,75060.27874,4.5,2.59
Colombia,2018-10-05,2018,4.00,10.00,40.00,118.12,40.64999,2999,1139.904,83336337.78,511293.056,75060.27874,4.25,2.64
Colombia,2018-10-12,2018,4.00,10.00,41.00,121.54,44.14,3041.100098,1100.44,83336337.78,511293.056,75060.27874,4.25,2.66
Colombia,2018-10-19,2018,4.00,10.00,42.00,123.24,45.87999,3092.5,1061.41,83336337.78,511293.056,75060.27874,4.25,2.67
Colombia,2018-10-26,2018,4.00,10.00,43.00,125.17,46.89,3083,1051.356,83336337.78,511293.056,75060.27874,4.25,2.63
Colombia,2018-11-02,2018,4.00,11.00,44.00,122.27,43.89999,3187.100098,981.724,86706378.17,511293.056,75060.27874,4.25,2.7
Colombia,2018-11-09,2018,4.00,11.00,45.00,119.57,43.15999,3181,986.136,86706378.17,511293.056,75060.27874,4.25,2.73
Colombia,2018-11-16,2018,4.00,11.00,46.00,128.36,50.62999,3172.300049,1005.185,86706378.17,511293.056,75060.27874,4.25,2.68
Colombia,2018-11-23,2018,4.00,11.00,47.00,143.54,63.56999,3173,1012.639,86706378.17,511293.056,75060.27874,4.25,2.67
Colombia,2018-11-30,2018,4.00,11.00,48.00,139.15,60.57999,3242,969.909,86706378.17,511293.056,75060.27874,4.25,2.7
Colombia,2018-12-07,2018,4.00,12.00,49.00,135.24,59.09999,3197,991.824,98052535.87,511293.056,75060.27874,4.25,2.68
Colombia,2018-12-14,2018,4.00,12.00,50.00,130.36,50.67,3189,974.334,98052535.87,511293.056,75060.27874,4.25,2.68
Colombia,2018-12-21,2018,4.00,12.00,51.00,152.2,69.29999,3188.100098,941.677,98052535.87,511293.056,75060.27874,4.25,2.62
Colombia,2018-12-28,2018,4.00,12.00,52.00,156.93,73.50999,3285,883.407,98052535.87,511293.056,75060.27874,4.25,2.57
Colombia,2019-01-04,2019,1.00,1.00,1.00,144.12,61.89999,3179,911.474,90810707.49,540332.602,75262.54328,4.25,2.57
Colombia,2019-01-11,2019,1.00,1.00,2.00,135,54.53999,3179,959.04,90810707.49,540332.602,75262.54328,4.25,2.58
Colombia,2019-01-18,2019,1.00,1.00,3.00,124.2,47.95999,3137,1000.534,90810707.49,540332.602,75262.54328,4.25,2.6
Colombia,2019-01-25,2019,1.00,1.00,4.00,128.52,50.95999,3124.300049,1008.205,90810707.49,540332.602,75262.54328,4.25,2.6
Colombia,2019-02-01,2019,1.00,2.00,5.00,122.91,47.54999,3155,1006.083,89347244.48,540332.602,75262.54328,4.25,2.56
Colombia,2019-02-08,2019,1.00,2.00,6.00,120.72,47.87,3085,1068.263,89347244.48,540332.602,75262.54328,4.25,2.54
Colombia,2019-02-15,2019,1.00,2.00,7.00,118.54,43.84999,3136,1046.664,89347244.48,540332.602,75262.54328,4.25,2.55
Colombia,2019-02-22,2019,1.00,2.00,8.00,112.8,39.34999,3129.699951,1060.43,89347244.48,540332.602,75262.54328,4.25,2.55
Colombia,2019-03-01,2019,1.00,3.00,9.00,109,36.67,3097.600098,1098.026,89884288.46,540332.602,75262.54328,4.25,2.55
Colombia,2019-03-08,2019,1.00,3.00,10.00,114.09,41.46999,3091.199951,1102.352,89884288.46,540332.602,75262.54328,4.25,2.53
Colombia,2019-03-15,2019,1.00,3.00,11.00,106.67,36.14999,3177,1083.961,89884288.46,540332.602,75262.54328,4.25,2.52
Colombia,2019-03-22,2019,1.00,3.00,12.00,113.14,36.57999,3081.699951,1173.641,89884288.46,540332.602,75262.54328,4.25,2.45
Colombia,2019-03-29,2019,1.00,3.00,13.00,108.3,33.32999,3126,1162.527,89884288.46,540332.602,75262.54328,4.25,2.4
Colombia,2019-04-05,2019,2.00,4.00,14.00,105.23,32.87,3143.199951,1150.809,88149962.67,540332.602,75262.54328,4.25,2.43
Colombia,2019-04-12,2019,2.00,4.00,15.00,96.93999,28.92999,3113,1186.417,88149962.67,540332.602,75262.54328,4.25,2.44
Colombia,2019-04-19,2019,2.00,4.00,16.00,95.07999,26.67999,3135.800049,1137.013,88149962.67,540332.602,75262.54328,4.25,2.44
