Date,Country,CDS_Spread
2007-02-07,Austria,0.7680500149726868
2007-02-10,Austria,0.7680500149726868
2007-02-12,Austria,0.7604600191116333
2007-02-14,Austria,0.7604600191116333
2007-02-17,Austria,0.7604600191116333
2007-02-19,Austria,0.7584999799728394
2007-02-21,Austria,0.7584999799728394
2007-02-24,Austria,0.7584999799728394
2007-02-26,Austria,0.7583799958229065
2007-02-28,Austria,0.7583799958229065
2007-03-03,Austria,0.7583799958229065
2007-03-05,Austria,0.7616099715232849
2007-03-07,Austria,0.7616099715232849
2007-03-10,Austria,0.7616099715232849
2007-03-12,Austria,0.7508599758148193
2007-03-14,Austria,0.7508599758148193
2007-03-17,Austria,0.7508599758148193
2007-03-19,Austria,0.7538099884986877
2007-03-21,Austria,0.7538099884986877
2007-03-24,Austria,0.7538099884986877
2007-03-26,Austria,0.7486199736595154
2007-03-28,Austria,0.7486199736595154
2007-03-31,Austria,0.7486199736595154
2007-04-02,Austria,0.7477200031280518
2007-04-04,Austria,0.7477200031280518
2007-04-07,Austria,0.7477200031280518
2007-04-09,Austria,0.7365900278091431
2007-04-11,Austria,0.7365900278091431
2007-04-14,Austria,0.7365900278091431
2007-04-16,Austria,0.7350800037384033
2007-04-18,Austria,0.7350800037384033
2007-04-21,Austria,0.7350800037384033
2007-04-23,Austria,0.7331399917602539
2007-04-25,Austria,0.7331399917602539
2007-04-28,Austria,0.7331399917602539
2007-04-30,Austria,0.7354000210762024
2007-05-02,Austria,0.7354000210762024
2007-05-05,Austria,0.7354000210762024
2007-05-07,Austria,0.7388799786567688
2007-05-09,Austria,0.7388799786567688
2007-05-12,Austria,0.7388799786567688
2007-05-14,Austria,0.7394300103187561
2007-05-16,Austria,0.7394300103187561
2007-05-19,Austria,0.7394300103187561
2007-05-21,Austria,0.7434399724006653
2007-05-23,Austria,0.7434399724006653
2007-05-26,Austria,0.7434399724006653
2007-05-28,Austria,0.743939995765686
2007-05-30,Austria,0.743939995765686
2007-06-02,Austria,0.743939995765686
2007-06-04,Austria,0.748449981212616
2007-06-06,Austria,0.748449981212616
2007-06-09,Austria,0.748449981212616
2007-06-11,Austria,0.747160017490387
2007-06-13,Austria,0.747160017490387
2007-06-16,Austria,0.747160017490387
2007-06-18,Austria,0.7425600290298462
2007-06-20,Austria,0.7425600290298462
2007-06-23,Austria,0.7425600290298462
2007-06-25,Austria,0.7384399771690369
2007-06-27,Austria,0.7384399771690369
2007-06-30,Austria,0.7384399771690369
2007-07-02,Austria,0.7337300181388855
2007-07-04,Austria,0.7337300181388855
2007-07-07,Austria,0.7337300181388855
2007-07-09,Austria,0.7260100245475769
2007-07-11,Austria,0.7260100245475769
2007-07-14,Austria,0.7260100245475769
2007-07-16,Austria,0.7226999998092651
2007-07-18,Austria,0.7226999998092651
2007-07-21,Austria,0.7226999998092651
2007-07-23,Austria,0.733780026435852
2007-07-25,Austria,0.733780026435852
2007-07-28,Austria,0.733780026435852
2007-07-30,Austria,0.7236899733543396
2007-08-01,Austria,0.7236899733543396
2007-08-04,Austria,0.7236899733543396
2007-08-06,Austria,0.730459988117218
2007-08-08,Austria,0.730459988117218
2007-08-11,Austria,0.730459988117218
2007-08-13,Austria,0.7414500117301941
2007-08-15,Austria,0.7414500117301941
2007-08-18,Austria,0.7414500117301941
2007-08-20,Austria,0.7313100099563599
2007-08-22,Austria,0.7313100099563599
2007-08-25,Austria,0.7313100099563599
2007-08-27,Austria,0.733460009098053
2007-08-29,Austria,0.733460009098053
2007-09-01,Austria,0.733460009098053
2007-09-03,Austria,0.7257900238037109
2007-09-05,Austria,0.7257900238037109
2007-09-08,Austria,0.7257900238037109
2007-09-10,Austria,0.7210800051689148
2007-09-12,Austria,0.7210800051689148
2007-09-15,Austria,0.7210800051689148
2007-09-17,Austria,0.7096700072288513
2007-09-19,Austria,0.7096700072288513
2007-09-22,Austria,0.7096700072288513
2007-09-24,Austria,0.7007700204849243
2007-09-26,Austria,0.7007700204849243
2007-09-29,Austria,0.7007700204849243
2007-10-01,Austria,0.7067099809646606
2007-10-03,Austria,0.7067099809646606
2007-10-06,Austria,0.7067099809646606
2007-10-08,Austria,0.7058200240135193
2007-10-10,Austria,0.7058200240135193
2007-10-13,Austria,0.7058200240135193
2007-10-15,Austria,0.6978399753570557
2007-10-17,Austria,0.6978399753570557
2007-10-20,Austria,0.6978399753570557
2007-10-22,Austria,0.6939600110054016
2007-10-24,Austria,0.6939600110054016
2007-10-27,Austria,0.6939600110054016
2007-10-29,Austria,0.6893699765205383
2007-10-31,Austria,0.6893699765205383
2007-11-03,Austria,0.6893699765205383
2007-11-05,Austria,0.6822699904441833
2007-11-07,Austria,0.6822699904441833
2007-11-10,Austria,0.6822699904441833
2007-11-12,Austria,0.6815199851989746
2007-11-14,Austria,0.6815199851989746
2007-11-17,Austria,0.6815199851989746
2007-11-19,Austria,0.6739500164985657
2007-11-21,Austria,0.6739500164985657
2007-11-24,Austria,0.6739500164985657
2007-11-26,Austria,0.6819900274276733
2007-11-28,Austria,0.6819900274276733
2007-12-01,Austria,0.6819900274276733
2007-12-03,Austria,0.6823599934577942
2007-12-05,Austria,0.6823599934577942
2007-12-08,Austria,0.6823599934577942
2007-12-10,Austria,0.6935300230979919
2007-12-12,Austria,0.6935300230979919
2007-12-15,Austria,0.6935300230979919
2007-12-17,Austria,0.6954600214958191
2007-12-19,Austria,0.6954600214958191
2007-12-22,Austria,0.6954600214958191
2007-12-24,Austria,0.6786100268363953
2007-12-26,Austria,0.6786100268363953
2007-12-29,Austria,0.6786100268363953
2007-12-31,Austria,0.677869975566864
2008-01-02,Austria,0.677869975566864
2008-01-05,Austria,0.677869975566864
2008-01-07,Austria,0.6754000186920166
2008-01-09,Austria,0.6754000186920166
2008-01-12,Austria,0.6754000186920166
2008-01-14,Austria,0.6851199865341187
2008-01-16,Austria,0.6851199865341187
2008-01-19,Austria,0.6851199865341187
2008-01-21,Austria,0.6805499792098999
2008-01-23,Austria,0.6805499792098999
2008-01-26,Austria,0.6805499792098999
2008-01-28,Austria,0.6754500269889832
2008-01-30,Austria,0.6754500269889832
2008-02-02,Austria,0.6754500269889832
2008-02-04,Austria,0.6883299946784973
2008-02-06,Austria,0.6883299946784973
2008-02-09,Austria,0.6883299946784973
2008-02-11,Austria,0.6815199851989746
2008-02-13,Austria,0.6815199851989746
2008-02-16,Austria,0.6815199851989746
2008-02-18,Austria,0.6741700172424316
2008-02-20,Austria,0.6741700172424316
2008-02-23,Austria,0.6741700172424316
2008-02-25,Austria,0.6578099727630615
2008-02-27,Austria,0.6578099727630615
2008-03-01,Austria,0.6578099727630615
2008-03-03,Austria,0.6421800255775452
2008-03-05,Austria,0.6421800255775452
2008-03-08,Austria,0.6421800255775452
2008-03-10,Austria,0.6346399784088135
2008-03-12,Austria,0.6346399784088135
2008-03-15,Austria,0.6346399784088135
2008-03-17,Austria,0.6490100026130676
2008-03-19,Austria,0.6490100026130676
2008-03-22,Austria,0.6490100026130676
2008-03-24,Austria,0.6333500146865845
2008-03-26,Austria,0.6333500146865845
2008-03-29,Austria,0.6333500146865845
2008-03-31,Austria,0.6357700228691101
2008-04-02,Austria,0.6357700228691101
2008-04-05,Austria,0.6357700228691101
2008-04-07,Austria,0.6360499858856201
2008-04-09,Austria,0.6360499858856201
2008-04-12,Austria,0.6360499858856201
2008-04-14,Austria,0.6329100131988525
2008-04-16,Austria,0.6329100131988525
2008-04-19,Austria,0.6329100131988525
2008-04-21,Austria,0.6409400105476379
2008-04-23,Austria,0.6409400105476379
2008-04-26,Austria,0.6409400105476379
2008-04-28,Austria,0.6479200124740601
2008-04-30,Austria,0.6479200124740601
2008-05-03,Austria,0.6479200124740601
2008-05-05,Austria,0.6470000147819519
2008-05-07,Austria,0.6470000147819519
2008-05-10,Austria,0.6470000147819519
2008-05-12,Austria,0.6417700052261353
2008-05-14,Austria,0.6417700052261353
2008-05-17,Austria,0.6417700052261353
2008-05-19,Austria,0.6343200206756592
2008-05-21,Austria,0.6343200206756592
2008-05-24,Austria,0.6343200206756592
2008-05-26,Austria,0.6427599787712097
2008-05-28,Austria,0.6427599787712097
2008-05-31,Austria,0.6427599787712097
2008-06-02,Austria,0.6487100124359131
2008-06-04,Austria,0.6487100124359131
2008-06-07,Austria,0.6487100124359131
2008-06-09,Austria,0.6496899724006653
2008-06-11,Austria,0.6496899724006653
2008-06-14,Austria,0.6496899724006653
2008-06-16,Austria,0.6410300135612488
2008-06-18,Austria,0.6410300135612488
2008-06-21,Austria,0.6410300135612488
2008-06-23,Austria,0.6331499814987183
2008-06-25,Austria,0.6331499814987183
2008-06-28,Austria,0.6331499814987183
2008-06-30,Austria,0.6368100047111511
2008-07-02,Austria,0.6368100047111511
2008-07-05,Austria,0.6368100047111511
2008-07-07,Austria,0.6283800005912781
2008-07-09,Austria,0.6283800005912781
2008-07-12,Austria,0.6283800005912781
2008-07-14,Austria,0.6315900087356567
2008-07-16,Austria,0.6315900087356567
2008-07-19,Austria,0.6315900087356567
2008-07-21,Austria,0.6369799971580505
2008-07-23,Austria,0.6369799971580505
2008-07-26,Austria,0.6369799971580505
2008-07-28,Austria,0.6413099765777588
2008-07-30,Austria,0.6413099765777588
2008-08-02,Austria,0.6413099765777588
2008-08-04,Austria,0.6644999980926514
2008-08-06,Austria,0.6644999980926514
2008-08-11,Austria,0.6644999980926514
2008-08-13,Austria,0.6644999980926514
2008-08-18,Austria,0.6644999980926514
2008-08-20,Austria,0.6644999980926514
2008-08-23,Austria,0.6644999980926514
2008-08-25,Austria,0.6804999709129333
2008-08-27,Austria,0.6804999709129333
2008-08-30,Austria,0.6804999709129333
2008-09-01,Austria,0.6968399882316589
2008-09-03,Austria,0.6968399882316589
2008-09-06,Austria,0.6968399882316589
2008-09-08,Austria,0.6986899971961975
2008-09-10,Austria,0.6986899971961975
2008-09-13,Austria,0.6986899971961975
2008-09-15,Austria,0.6920400261878967
2008-09-17,Austria,0.6920400261878967
2008-09-20,Austria,0.6920400261878967
2008-09-22,Austria,0.6876199841499329
2008-09-24,Austria,0.6876199841499329
2008-09-27,Austria,0.6876199841499329
2008-09-29,Austria,0.7321699857711792
2008-10-01,Austria,0.7321699857711792
2008-10-04,Austria,0.7321699857711792
2008-10-06,Austria,0.7344300150871277
2008-10-08,Austria,0.7344300150871277
2008-10-11,Austria,0.7344300150871277
2008-10-13,Austria,0.745930016040802
2008-10-15,Austria,0.745930016040802
2008-10-18,Austria,0.745930016040802
2008-10-20,Austria,0.792639970779419
2008-10-22,Austria,0.792639970779419
2008-10-25,Austria,0.792639970779419
2008-10-27,Austria,0.7829700112342834
2008-10-29,Austria,0.7829700112342834
2008-11-01,Austria,0.7829700112342834
2008-11-03,Austria,0.7797099947929382
2008-11-05,Austria,0.7797099947929382
2008-11-08,Austria,0.7797099947929382
2008-11-10,Austria,0.7983999848365784
2008-11-12,Austria,0.7983999848365784
2008-11-15,Austria,0.7983999848365784
2008-11-17,Austria,0.7907599806785583
2008-11-19,Austria,0.7907599806785583
2008-11-22,Austria,0.7907599806785583
2008-11-24,Austria,0.7889500260353088
2008-11-26,Austria,0.7889500260353088
2008-11-29,Austria,0.7889500260353088
2008-12-01,Austria,0.7854200005531311
2008-12-03,Austria,0.7854200005531311
2008-12-06,Austria,0.7854200005531311
2008-12-08,Austria,0.7437700033187866
2008-12-10,Austria,0.7437700033187866
2008-12-13,Austria,0.7437700033187866
2008-12-15,Austria,0.715719997882843
2008-12-17,Austria,0.715719997882843
2008-12-20,Austria,0.715719997882843
2008-12-22,Austria,0.7089200019836426
2008-12-24,Austria,0.7089200019836426
2008-12-27,Austria,0.7089200019836426
2008-12-29,Austria,0.7164400219917297
2008-12-31,Austria,0.7164400219917297
2009-01-03,Austria,0.7164400219917297
2009-01-05,Austria,0.7453500032424927
2009-01-07,Austria,0.7453500032424927
2009-01-10,Austria,0.7453500032424927
2009-01-12,Austria,0.7483000159263611
2009-01-14,Austria,0.7483000159263611
2009-01-17,Austria,0.7483000159263611
2009-01-19,Austria,0.7750700116157532
2009-01-21,Austria,0.7750700116157532
2009-01-24,Austria,0.7750700116157532
2009-01-26,Austria,0.7841899991035461
2009-01-28,Austria,0.7841899991035461
2009-01-31,Austria,0.7841899991035461
2009-02-02,Austria,0.77156001329422
2009-02-04,Austria,0.77156001329422
2009-02-07,Austria,0.77156001329422
2009-02-09,Austria,0.7817999720573425
2009-02-11,Austria,0.7817999720573425
2009-02-14,Austria,0.7817999720573425
2009-02-16,Austria,0.7814900279045105
2009-02-18,Austria,0.7814900279045105
2009-02-21,Austria,0.7814900279045105
2009-02-23,Austria,0.7939000129699707
2009-02-25,Austria,0.7939000129699707
2009-02-28,Austria,0.7939000129699707
2009-03-02,Austria,0.786329984664917
2009-03-04,Austria,0.786329984664917
2009-03-07,Austria,0.786329984664917
2009-03-09,Austria,0.776170015335083
2009-03-11,Austria,0.776170015335083
2009-03-14,Austria,0.776170015335083
2009-03-16,Austria,0.733780026435852
2009-03-18,Austria,0.733780026435852
2009-03-21,Austria,0.733780026435852
2009-03-23,Austria,0.7532299757003784
2009-03-25,Austria,0.7532299757003784
2009-03-28,Austria,0.7532299757003784
2009-03-30,Austria,0.7389900088310242
2009-04-01,Austria,0.7389900088310242
2009-04-04,Austria,0.7389900088310242
2009-04-06,Austria,0.7586299777030945
2009-04-08,Austria,0.7586299777030945
2009-04-11,Austria,0.7586299777030945
2009-04-13,Austria,0.7666000127792358
2009-04-15,Austria,0.7666000127792358
2009-04-18,Austria,0.7666000127792358
2009-04-20,Austria,0.756089985370636
2009-04-22,Austria,0.756089985370636
2009-04-25,Austria,0.756089985370636
2009-04-27,Austria,0.7532399892807007
2009-04-29,Austria,0.7532399892807007
2009-05-02,Austria,0.7532399892807007
2009-05-04,Austria,0.7341600060462952
2009-05-06,Austria,0.7341600060462952
2009-05-09,Austria,0.7341600060462952
2009-05-11,Austria,0.7419700026512146
2009-05-13,Austria,0.7419700026512146
2009-05-16,Austria,0.7419700026512146
2009-05-18,Austria,0.7129600048065186
2009-05-20,Austria,0.7129600048065186
2009-05-23,Austria,0.7129600048065186
2009-05-25,Austria,0.7081699967384338
2009-05-27,Austria,0.7081699967384338
2009-05-30,Austria,0.7081699967384338
2009-06-01,Austria,0.7174599766731262
2009-06-03,Austria,0.7174599766731262
2009-06-06,Austria,0.7174599766731262
2009-06-08,Austria,0.7150499820709229
2009-06-10,Austria,0.7150499820709229
2009-06-13,Austria,0.7150499820709229
2009-06-15,Austria,0.717270016670227
2009-06-17,Austria,0.717270016670227
2009-06-20,Austria,0.717270016670227
2009-06-22,Austria,0.7110400199890137
2009-06-24,Austria,0.7110400199890137
2009-06-27,Austria,0.7110400199890137
2009-06-29,Austria,0.7163800001144409
2009-07-01,Austria,0.7163800001144409
2009-07-04,Austria,0.7163800001144409
2009-07-06,Austria,0.7158200144767761
2009-07-08,Austria,0.7158200144767761
2009-07-11,Austria,0.7158200144767761
2009-07-13,Austria,0.707360029220581
2009-07-15,Austria,0.707360029220581
2009-07-18,Austria,0.707360029220581
2009-07-20,Austria,0.7044199705123901
2009-07-22,Austria,0.7044199705123901
2009-07-25,Austria,0.7044199705123901
2009-07-27,Austria,0.6997699737548828
2009-07-29,Austria,0.6997699737548828
2009-08-01,Austria,0.6997699737548828
2009-08-03,Austria,0.7046700119972229
2009-08-05,Austria,0.7046700119972229
2009-08-08,Austria,0.7046700119972229
2009-08-10,Austria,0.7055699825286865
2009-08-12,Austria,0.7055699825286865
2009-08-15,Austria,0.7055699825286865
2009-08-17,Austria,0.697350025177002
2009-08-19,Austria,0.697350025177002
2009-08-22,Austria,0.697350025177002
2009-08-24,Austria,0.6990600228309631
2009-08-26,Austria,0.6990600228309631
2009-08-29,Austria,0.6990600228309631
2009-08-31,Austria,0.6982300281524658
2009-09-02,Austria,0.6982300281524658
2009-09-05,Austria,0.6982300281524658
2009-09-07,Austria,0.6859400272369385
2009-09-09,Austria,0.6859400272369385
2009-09-12,Austria,0.6859400272369385
2009-09-14,Austria,0.6799899935722351
2009-09-16,Austria,0.6799899935722351
2009-09-19,Austria,0.6799899935722351
2009-09-21,Austria,0.6797199845314026
2009-09-23,Austria,0.6797199845314026
2009-09-26,Austria,0.6797199845314026
2009-09-28,Austria,0.6849300265312195
2009-09-30,Austria,0.6849300265312195
2009-10-03,Austria,0.6849300265312195
2009-10-05,Austria,0.6789799928665161
2009-10-07,Austria,0.6789799928665161
2009-10-10,Austria,0.6789799928665161
2009-10-12,Austria,0.6714100241661072
2009-10-14,Austria,0.6714100241661072
2009-10-17,Austria,0.6714100241661072
2009-10-19,Austria,0.6669300198554993
2009-10-21,Austria,0.6669300198554993
2009-10-24,Austria,0.6669300198554993
2009-10-26,Austria,0.6798999905586243
2009-10-28,Austria,0.6798999905586243
2009-10-31,Austria,0.6798999905586243
2009-11-02,Austria,0.6726400256156921
2009-11-04,Austria,0.6726400256156921
2009-11-07,Austria,0.6726400256156921
2009-11-09,Austria,0.6689299941062927
2009-11-11,Austria,0.6689299941062927
2009-11-14,Austria,0.6689299941062927
2009-11-16,Austria,0.6724900007247925
2009-11-18,Austria,0.6724900007247925
2009-11-21,Austria,0.6724900007247925
2009-11-23,Austria,0.6665099859237671
2009-11-25,Austria,0.6665099859237671
2009-11-28,Austria,0.6665099859237671
2009-11-30,Austria,0.6727200150489807
2009-12-02,Austria,0.6727200150489807
2009-12-05,Austria,0.6727200150489807
2009-12-07,Austria,0.6838600039482117
2009-12-09,Austria,0.6838600039482117
2009-12-12,Austria,0.6838600039482117
2009-12-14,Austria,0.6977400183677673
2009-12-16,Austria,0.6977400183677673
2009-12-19,Austria,0.6977400183677673
2009-12-21,Austria,0.6955599784851074
2009-12-23,Austria,0.6955599784851074
2009-12-26,Austria,0.6955599784851074
2009-12-28,Austria,0.6983199715614319
2009-12-30,Austria,0.6983199715614319
2010-01-02,Austria,0.6983199715614319
2010-01-04,Austria,0.6910799741744995
2010-01-06,Austria,0.6910799741744995
2010-01-09,Austria,0.6910799741744995
2010-01-11,Austria,0.6959400177001953
2010-01-13,Austria,0.6959400177001953
2010-01-16,Austria,0.6959400177001953
2010-01-18,Austria,0.7065200209617615
2010-01-20,Austria,0.7065200209617615
2010-01-23,Austria,0.7065200209617615
2010-01-25,Austria,0.7206199765205383
2010-01-27,Austria,0.7206199765205383
2010-01-30,Austria,0.7206199765205383
2010-02-01,Austria,0.7331399917602539
2010-02-03,Austria,0.7331399917602539
2010-02-06,Austria,0.7331399917602539
2010-02-08,Austria,0.7339900135993958
2010-02-10,Austria,0.7339900135993958
2010-02-13,Austria,0.7339900135993958
2010-02-15,Austria,0.733780026435852
2010-02-17,Austria,0.733780026435852
2010-02-20,Austria,0.733780026435852
2010-02-22,Austria,0.7332500219345093
2010-02-24,Austria,0.7332500219345093
2010-02-27,Austria,0.7332500219345093
2010-03-01,Austria,0.7333599925041199
2010-03-03,Austria,0.7333599925041199
2010-03-06,Austria,0.7333599925041199
2010-03-08,Austria,0.7259699702262878
2010-03-10,Austria,0.7259699702262878
2010-03-13,Austria,0.7259699702262878
2010-03-15,Austria,0.7399700284004211
2010-03-17,Austria,0.7399700284004211
2010-03-20,Austria,0.7399700284004211
2010-03-22,Austria,0.7434800267219543
2010-03-24,Austria,0.7434800267219543
2010-03-27,Austria,0.7434800267219543
2010-03-29,Austria,0.7409499883651733
2010-03-31,Austria,0.7409499883651733
2010-04-03,Austria,0.7409499883651733
2010-04-05,Austria,0.7339000105857849
2010-04-07,Austria,0.7339000105857849
2010-04-10,Austria,0.7339000105857849
2010-04-12,Austria,0.7414699792861938
2010-04-14,Austria,0.7414699792861938
2010-04-17,Austria,0.7414699792861938
2010-04-19,Austria,0.7485399842262268
2010-04-21,Austria,0.7485399842262268
2010-04-24,Austria,0.7485399842262268
2010-04-26,Austria,0.7505800127983093
2010-04-28,Austria,0.7505800127983093
2010-05-01,Austria,0.7505800127983093
2010-05-03,Austria,0.7767000198364258
2010-05-05,Austria,0.7767000198364258
2010-05-08,Austria,0.7767000198364258
2010-05-10,Austria,0.8083800077438354
2010-05-12,Austria,0.8083800077438354
2010-05-15,Austria,0.8083800077438354
