treatment_group,treatment_size,beta,pval,n_obs,is_true
"Abu Dhabi,Dubai,Egypt,Qatar,South Korea,Thailand",6,-0.05877851890203562,0.003602195432784505,9129,False
"Abu Dhabi,Dubai,Egypt,Qatar,South Korea,Turkey",6,-0.07268208853806114,0.00022675423015017238,9129,False
"Abu Dhabi,Dubai,Egypt,Qatar,Thailand,Turkey",6,-0.070757138536254,0.00040252488215664073,9129,False
"Abu Dhabi,Dubai,Egypt,Saudi Arabia,South Africa,South Korea",6,-0.07083715752337222,5.1107103207881366e-05,9129,False
"Abu Dhabi,Dubai,Egypt,Saudi Arabia,South Africa,Thailand",6,-0.06891220752156509,0.00010746374119463553,9129,False
"Abu Dhabi,Dubai,Egypt,Saudi Arabia,South Africa,Turkey",6,-0.08281577715759063,5.802079723338238e-07,9129,False
"Abu Dhabi,Dubai,Egypt,Saudi Arabia,South Korea,Thailand",6,-0.07030296787021244,6.368309546189721e-05,9129,False
"Abu Dhabi,Dubai,Egypt,Saudi Arabia,South Korea,Turkey",6,-0.08420653750623794,2.1867074195824898e-07,9129,False
"Abu Dhabi,Dubai,Egypt,Saudi Arabia,Thailand,Turkey",6,-0.08228158750443085,8.346791218194483e-07,9129,False
"Abu Dhabi,Dubai,Egypt,South Africa,South Korea,Thailand",6,-0.0706485160139334,5.530755857408032e-05,9129,False
"Abu Dhabi,Dubai,Egypt,South Africa,South Korea,Turkey",6,-0.08455208564995889,1.6730337204506895e-07,9129,False
"Abu Dhabi,Dubai,Egypt,South Africa,Thailand,Turkey",6,-0.08262713564815176,6.613737375538165e-07,9129,False
"Abu Dhabi,Dubai,Egypt,South Korea,Thailand,Turkey",6,-0.08401789599679907,2.5272219272842733e-07,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Mexico,Philippines",6,0.037337180943787227,0.17310978087232898,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Mexico,Qatar",6,0.027768401283571293,0.31400481841595296,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Mexico,Saudi Arabia",6,0.01624395231539447,0.5714261849633397,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Mexico,South Africa",6,0.015898404171673514,0.5802739470646514,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Mexico,South Korea",6,0.014507643823026155,0.6163084970626542,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Mexico,Thailand",6,0.016432593824833294,0.5666154062018123,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Mexico,Turkey",6,0.002529024188807793,0.9353740592196131,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Philippines,Qatar",6,0.01977438525217627,0.45984060364727264,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Philippines,Saudi Arabia",6,0.008249936283999441,0.7653478965428739,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Philippines,South Africa",6,0.007904388140278487,0.7752373917650992,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Philippines,South Korea",6,0.006513627791631147,0.8151450460694627,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Philippines,Thailand",6,0.008438577793438288,0.7599554341389012,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Philippines,Turkey",6,-0.005464991842587234,0.8550727649385308,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Qatar,Saudi Arabia",6,-0.0013188433762165099,0.9610238005046252,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Qatar,South Africa",6,-0.0016643915199374732,0.9508833639367436,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Qatar,South Korea",6,-0.0030551518685848155,0.9104453368319354,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Qatar,Thailand",6,-0.0011302018667776704,0.9665733951947497,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Qatar,Turkey",6,-0.01503377150280319,0.6035805581317832,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Saudi Arabia,South Africa",6,-0.013188840488114284,0.6273930378076467,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Saudi Arabia,South Korea",6,-0.014579600836761616,0.5928284724683475,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Saudi Arabia,Thailand",6,-0.012654650834954487,0.6410089058544624,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Saudi Arabia,Turkey",6,-0.026558220470980002,0.35410623657197093,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,South Africa,South Korea",6,-0.014925148980482575,0.5843564023394081,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,South Africa,Thailand",6,-0.013000198978675432,0.6321891666319948,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,South Africa,Turkey",6,-0.02690376861470096,0.3479878832888743,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,South Korea,Thailand",6,-0.014390959327322797,0.5974874403732926,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,South Korea,Turkey",6,-0.028294528963348303,0.32422498564082325,9129,False
"Abu Dhabi,Dubai,Indonesia,Malaysia,Thailand,Turkey",6,-0.026369578961541167,0.3574823231839568,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Philippines,Qatar",6,0.01899963072332537,0.4754768122460047,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Philippines,Saudi Arabia",6,0.007475181755148562,0.7856795066215276,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Philippines,South Africa",6,0.007129633611427591,0.7956620331471551,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Philippines,South Korea",6,0.0057388732627802605,0.8359075779802656,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Philippines,Thailand",6,0.007663823264587381,0.7802347637849782,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Philippines,Turkey",6,-0.006239746371438121,0.8338815376382736,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Qatar,Saudi Arabia",6,-0.002093597905067391,0.9377562259517338,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Qatar,South Africa",6,-0.0024391460487883498,0.9275966031646439,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Qatar,South Korea",6,-0.003829906397435695,0.8871257443857716,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Qatar,Thailand",6,-0.0019049563956285613,0.9433181570338482,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Qatar,Turkey",6,-0.01580852603165407,0.5825075823566186,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Saudi Arabia,South Africa",6,-0.013963595016965173,0.6045989202499111,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Saudi Arabia,South Korea",6,-0.015354355365612518,0.5704062878952427,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Saudi Arabia,Thailand",6,-0.01342940536380538,0.6180873315537387,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Saudi Arabia,Turkey",6,-0.027332974999830915,0.33647398302872267,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,South Africa,South Korea",6,-0.015699903509333472,0.5620301390137641,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,South Africa,Thailand",6,-0.013774953507526342,0.6093496209154063,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,South Africa,Turkey",6,-0.02767852314355185,0.3304985552581874,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,South Korea,Thailand",6,-0.015165713856173687,0.5750143471373221,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,South Korea,Turkey",6,-0.029069283492199192,0.3073242758336061,9129,False
"Abu Dhabi,Dubai,Indonesia,Mexico,Thailand,Turkey",6,-0.02714433349039205,0.3397726680066513,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Qatar,Saudi Arabia",6,-0.010087613936462405,0.6889776280979829,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Qatar,South Africa",6,-0.01043316208018335,0.6792165890980333,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Qatar,South Korea",6,-0.011823922428830711,0.6408106640194182,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Qatar,Thailand",6,-0.009898972427023575,0.6943416487855509,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Qatar,Turkey",6,-0.02380254206304909,0.37690543063356463,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Saudi Arabia,South Africa",6,-0.021957611048360193,0.3810310224089877,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Saudi Arabia,South Korea",6,-0.02334837139700753,0.35279652598114764,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Saudi Arabia,Thailand",6,-0.02142342139520039,0.392355553867233,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Saudi Arabia,Turkey",6,-0.03532699103122591,0.17942837550864588,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,South Africa,South Korea",6,-0.023693919540728484,0.34592655310524334,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,South Africa,Thailand",6,-0.02176896953892135,0.38501427954370415,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,South Africa,Turkey",6,-0.035672539174946866,0.17517305053196108,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,South Korea,Thailand",6,-0.023159729887568686,0.35659385392526843,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,South Korea,Turkey",6,-0.037063299523594204,0.15895385408515894,9129,False
"Abu Dhabi,Dubai,Indonesia,Philippines,Thailand,Turkey",6,-0.03513834952178707,0.18179008486315062,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,Saudi Arabia,South Africa",6,-0.031526390708576144,0.17715091777469238,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,Saudi Arabia,South Korea",6,-0.03291715105722349,0.1591678461860382,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,Saudi Arabia,Thailand",6,-0.03099220105541634,0.18454368877841554,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,Saudi Arabia,Turkey",6,-0.04489577069144187,0.06434599417704678,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,South Africa,South Korea",6,-0.03326269920094444,0.15484130712867028,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,South Africa,Thailand",6,-0.03133774919913728,0.17974548344549657,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,South Africa,Turkey",6,-0.04524131883516281,0.062173880250678826,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,South Korea,Thailand",6,-0.03272850954778464,0.1615763530253247,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,South Korea,Turkey",6,-0.04663207918381017,0.054119294172090715,9129,False
"Abu Dhabi,Dubai,Indonesia,Qatar,Thailand,Turkey",6,-0.044707129182003015,0.06556181182581922,9129,False
"Abu Dhabi,Dubai,Indonesia,Saudi Arabia,South Africa,South Korea",6,-0.04478714816912125,0.04427633854257085,9129,False
"Abu Dhabi,Dubai,Indonesia,Saudi Arabia,South Africa,Thailand",6,-0.04286219816731411,0.05485865694340264,9129,False
"Abu Dhabi,Dubai,Indonesia,Saudi Arabia,South Africa,Turkey",6,-0.05676576780333966,0.012381386669636285,9129,False
"Abu Dhabi,Dubai,Indonesia,Saudi Arabia,South Korea,Thailand",6,-0.04425295851596147,0.04709171759319064,9129,False
"Abu Dhabi,Dubai,Indonesia,Saudi Arabia,South Korea,Turkey",6,-0.05815652815198699,0.010046867672870663,9129,False
"Abu Dhabi,Dubai,Indonesia,Saudi Arabia,Thailand,Turkey",6,-0.05623157815017986,0.013411028908491884,9129,False
"Abu Dhabi,Dubai,Indonesia,South Africa,South Korea,Thailand",6,-0.04459850665968242,0.045259855465235255,9129,False
"Abu Dhabi,Dubai,Indonesia,South Africa,South Korea,Turkey",6,-0.058502076295707944,0.009512377795844351,9129,False
"Abu Dhabi,Dubai,Indonesia,South Africa,Thailand,Turkey",6,-0.05657712629390079,0.012739320872733773,9129,False
"Abu Dhabi,Dubai,Indonesia,South Korea,Thailand,Turkey",6,-0.057967886642548164,0.010350698181160523,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Philippines,Qatar",6,0.03036860368929679,0.27217002277699565,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Philippines,Saudi Arabia",6,0.01884415472111997,0.5137891485330044,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Philippines,South Africa",6,0.018498606577399015,0.5222654306017449,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Philippines,South Korea",6,0.01710784622875168,0.5568923291333041,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Philippines,Thailand",6,0.019032796230558792,0.5091846916609755,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Philippines,Turkey",6,0.005129226594533292,0.8703538813938283,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Qatar,Saudi Arabia",6,0.009275375060904032,0.7450483641654957,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Qatar,South Africa",6,0.008929826917183067,0.7545810870582719,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Qatar,South Korea",6,0.007539066568535714,0.7930884004870435,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Qatar,Thailand",6,0.009464016570342843,0.7398519676987778,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Qatar,Turkey",6,-0.00443955306568266,0.8852975763248014,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Saudi Arabia,South Africa",6,-0.002594622050993747,0.928834169601823,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Saudi Arabia,South Korea",6,-0.003985382399641102,0.891362948453029,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Saudi Arabia,Thailand",6,-0.002060432397833962,0.9433692464895851,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Saudi Arabia,Turkey",6,-0.015964002033859497,0.6045182868762009,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,South Africa,South Korea",6,-0.004330930543362051,0.8821222025987061,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,South Africa,Thailand",6,-0.002405980541554928,0.9339603098228029,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,South Africa,Turkey",6,-0.01630955017758043,0.5969051315501257,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,South Korea,Thailand",6,-0.0037967408902022715,0.8964227297235352,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,South Korea,Turkey",6,-0.017700310526227774,0.5668937781233274,9129,False
"Abu Dhabi,Dubai,Malaysia,Mexico,Thailand,Turkey",6,-0.015775360524420638,0.6087000505696833,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Qatar,Saudi Arabia",6,0.0012813590295090143,0.9625524188329306,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Qatar,South Africa",6,0.0009358108857880509,0.9726817009073323,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Qatar,South Korea",6,-0.00045494946285929463,0.9867901410707731,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Qatar,Thailand",6,0.0014700005389478394,0.9570146086562037,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Qatar,Turkey",6,-0.012433569097077673,0.6716751738453695,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Saudi Arabia,South Africa",6,-0.010588638082388767,0.7008707828599694,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Saudi Arabia,South Korea",6,-0.011979398431036114,0.6650263654222748,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Saudi Arabia,Thailand",6,-0.010054448429228969,0.7149339205658758,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Saudi Arabia,Turkey",6,-0.02395801806525449,0.4108226748335475,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,South Africa,South Korea",6,-0.01232494657475706,0.6562268666937219,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,South Africa,Thailand",6,-0.010399996572949924,0.7058259991082738,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,South Africa,Turkey",6,-0.024303566208975457,0.4042496708753145,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,South Korea,Thailand",6,-0.011790756921597282,0.6698599024725036,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,South Korea,Turkey",6,-0.02569432655762279,0.37861990768715326,9129,False
"Abu Dhabi,Dubai,Malaysia,Philippines,Thailand,Turkey",6,-0.02376937655581565,0.4144452277880999,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,Saudi Arabia,South Africa",6,-0.020157417742604728,0.4444452345785894,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,Saudi Arabia,South Korea",6,-0.02154817809125207,0.41484152372049277,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,Saudi Arabia,Thailand",6,-0.019623228089444927,0.45624049869784056,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,Saudi Arabia,Turkey",6,-0.03352679772547045,0.22480133565528515,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,South Africa,South Korea",6,-0.02189372623497302,0.4076176186085585,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,South Africa,Thailand",6,-0.01996877623316587,0.44859639506394444,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,South Africa,Turkey",6,-0.03387234586919141,0.22005308274852697,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,South Korea,Thailand",6,-0.02135953658181323,0.41882691483403356,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,South Korea,Turkey",6,-0.03526310621783874,0.20182129280614802,9129,False
"Abu Dhabi,Dubai,Malaysia,Qatar,Thailand,Turkey",6,-0.0333381562160316,0.2274306682493843,9129,False
"Abu Dhabi,Dubai,Malaysia,Saudi Arabia,South Africa,South Korea",6,-0.03341817520314985,0.19646920439189874,9129,False
"Abu Dhabi,Dubai,Malaysia,Saudi Arabia,South Africa,Thailand",6,-0.03149322520134269,0.22316987501299135,9129,False
"Abu Dhabi,Dubai,Malaysia,Saudi Arabia,South Africa,Turkey",6,-0.04539679483736825,0.08861533856366921,9129,False
"Abu Dhabi,Dubai,Malaysia,Saudi Arabia,South Korea,Thailand",6,-0.03288398554999004,0.20372304769487548,9129,False
"Abu Dhabi,Dubai,Malaysia,Saudi Arabia,South Korea,Turkey",6,-0.04678755518601557,0.07881654081187883,9129,False
"Abu Dhabi,Dubai,Malaysia,Saudi Arabia,Thailand,Turkey",6,-0.04486260518420845,0.09267217705713882,9129,False
"Abu Dhabi,Dubai,Malaysia,South Africa,South Korea,Thailand",6,-0.033229533693711,0.19901710221274516,9129,False
"Abu Dhabi,Dubai,Malaysia,South Africa,South Korea,Turkey",6,-0.04713310332973653,0.07647258773257049,9129,False
"Abu Dhabi,Dubai,Malaysia,South Africa,Thailand,Turkey",6,-0.04520815332792938,0.09003752089266626,9129,False
"Abu Dhabi,Dubai,Malaysia,South Korea,Thailand,Turkey",6,-0.046598913676576745,0.08012405802561506,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Qatar,Saudi Arabia",6,0.0005066045006581264,0.9850974481312014,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Qatar,South Africa",6,0.00016105635693716708,0.9952680963111593,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Qatar,South Korea",6,-0.001229703991710179,0.9640797150978726,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Qatar,Thailand",6,0.0006952460100969522,0.97953528659335,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Qatar,Turkey",6,-0.013208323625928567,0.6504399908531724,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Saudi Arabia,South Africa",6,-0.01136339261123966,0.6780033058318962,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Saudi Arabia,South Korea",6,-0.012754152959886994,0.6424329436616341,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Saudi Arabia,Thailand",6,-0.010829202958079865,0.6919771440941593,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Saudi Arabia,Turkey",6,-0.024732772594105383,0.39237932992436386,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,South Africa,South Korea",6,-0.013099701103607943,0.633705289810397,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,South Africa,Thailand",6,-0.011174751101800797,0.6829265479987381,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,South Africa,Turkey",6,-0.025078320737826332,0.3859335924613094,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,South Korea,Thailand",6,-0.012565511450448166,0.6472287787689861,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,South Korea,Turkey",6,-0.02646908108647367,0.3608330095050831,9129,False
"Abu Dhabi,Dubai,Mexico,Philippines,Thailand,Turkey",6,-0.024544131084666538,0.3959331735826488,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,Saudi Arabia,South Africa",6,-0.020932172271455624,0.42313383190985077,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,Saudi Arabia,South Korea",6,-0.02232293262010294,0.3941433802555021,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,Saudi Arabia,Thailand",6,-0.020397982618295802,0.43470501197507305,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,Saudi Arabia,Turkey",6,-0.03430155225432134,0.21016042937328283,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,South Africa,South Korea",6,-0.022668480763823915,0.38707430924555286,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,South Africa,Thailand",6,-0.02074353076201675,0.42720554314793846,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,South Africa,Turkey",6,-0.03464710039804228,0.20558387887042318,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,South Korea,Thailand",6,-0.022134291110664114,0.3980452989460379,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,South Korea,Turkey",6,-0.03603786074668964,0.18804429252593824,9129,False
"Abu Dhabi,Dubai,Mexico,Qatar,Thailand,Turkey",6,-0.0341129107448825,0.2126961453349281,9129,False
"Abu Dhabi,Dubai,Mexico,Saudi Arabia,South Africa,South Korea",6,-0.034192929732000735,0.18179929511238813,9129,False
"Abu Dhabi,Dubai,Mexico,Saudi Arabia,South Africa,Thailand",6,-0.03226797973019358,0.20739846113337057,9129,False
"Abu Dhabi,Dubai,Mexico,Saudi Arabia,South Africa,Turkey",6,-0.04617154936621911,0.08003541282961457,9129,False
"Abu Dhabi,Dubai,Mexico,Saudi Arabia,South Korea,Thailand",6,-0.033658740078840926,0.1887472729587527,9129,False
"Abu Dhabi,Dubai,Mexico,Saudi Arabia,South Korea,Turkey",6,-0.04756230971486646,0.07087908104926077,9129,False
"Abu Dhabi,Dubai,Mexico,Saudi Arabia,Thailand,Turkey",6,-0.04563735971305933,0.08383802829111797,9129,False
"Abu Dhabi,Dubai,Mexico,South Africa,South Korea,Thailand",6,-0.034004288222561886,0.1842391564438126,9129,False
"Abu Dhabi,Dubai,Mexico,South Africa,South Korea,Turkey",6,-0.04790785785858742,0.06869291777234365,9129,False
"Abu Dhabi,Dubai,Mexico,South Africa,Thailand,Turkey",6,-0.04598290785678026,0.08136799027607267,9129,False
"Abu Dhabi,Dubai,Mexico,South Korea,Thailand,Turkey",6,-0.04737366820542761,0.07209968799658517,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,Saudi Arabia,South Africa",6,-0.02892618830285064,0.22767715770896402,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,Saudi Arabia,South Korea",6,-0.030316948651497966,0.20670876951870354,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,Saudi Arabia,Thailand",6,-0.028391998649690824,0.23622616994168255,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,Saudi Arabia,Turkey",6,-0.04229556828571636,0.09041233385743741,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,South Africa,South Korea",6,-0.030662496795218912,0.20164369740032506,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,South Africa,Thailand",6,-0.02873754679341178,0.2306798731949231,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,South Africa,Turkey",6,-0.042641116429437305,0.08768070674554052,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,South Korea,Thailand",6,-0.03012830714205913,0.20952165048407645,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,South Korea,Turkey",6,-0.044031876778084636,0.07745438630454315,9129,False
"Abu Dhabi,Dubai,Philippines,Qatar,Thailand,Turkey",6,-0.04210692677627751,0.09193683033028455,9129,False
"Abu Dhabi,Dubai,Philippines,Saudi Arabia,South Africa,South Korea",6,-0.04218694576339574,0.0670367572724555,9129,False
"Abu Dhabi,Dubai,Philippines,Saudi Arabia,South Africa,Thailand",6,-0.04026199576158861,0.08099678816850453,9129,False
"Abu Dhabi,Dubai,Philippines,Saudi Arabia,South Africa,Turkey",6,-0.05416556539761414,0.021496092461908756,9129,False
"Abu Dhabi,Dubai,Philippines,Saudi Arabia,South Korea,Thailand",6,-0.04165275611023596,0.07077472418102704,9129,False
"Abu Dhabi,Dubai,Philippines,Saudi Arabia,South Korea,Turkey",6,-0.05555632574626148,0.01793068767720274,9129,False
"Abu Dhabi,Dubai,Philippines,Saudi Arabia,Thailand,Turkey",6,-0.053631375744454333,0.023039747612411565,9129,False
"Abu Dhabi,Dubai,Philippines,South Africa,South Korea,Thailand",6,-0.041998304253956904,0.06834476330051786,9129,False
"Abu Dhabi,Dubai,Philippines,South Africa,South Korea,Turkey",6,-0.05590187388998242,0.01710294203319207,9129,False
"Abu Dhabi,Dubai,Philippines,South Africa,Thailand,Turkey",6,-0.053976923888175286,0.022034140069177255,9129,False
"Abu Dhabi,Dubai,Philippines,South Korea,Thailand,Turkey",6,-0.05536768423682263,0.018398595738464696,9129,False
"Abu Dhabi,Dubai,Qatar,Saudi Arabia,South Africa,South Korea",6,-0.05175572542361167,0.011223733269965841,9129,False
"Abu Dhabi,Dubai,Qatar,Saudi Arabia,South Africa,Thailand",6,-0.04983077542180454,0.01520384862864077,9129,False
"Abu Dhabi,Dubai,Qatar,Saudi Arabia,South Africa,Turkey",6,-0.06373434505783007,0.0019290674948178044,9129,False
"Abu Dhabi,Dubai,Qatar,Saudi Arabia,South Korea,Thailand",6,-0.05122153577045187,0.012256574393398001,9129,False
"Abu Dhabi,Dubai,Qatar,Saudi Arabia,South Korea,Turkey",6,-0.0651251054064774,0.0014103757482462065,9129,False
"Abu Dhabi,Dubai,Qatar,Saudi Arabia,Thailand,Turkey",6,-0.06320015540467029,0.002173905728189318,9129,False
"Abu Dhabi,Dubai,Qatar,South Africa,South Korea,Thailand",6,-0.05156708391417283,0.011582208361824886,9129,False
"Abu Dhabi,Dubai,Qatar,South Africa,South Korea,Turkey",6,-0.06547065355019836,0.001298143701265575,9129,False
"Abu Dhabi,Dubai,Qatar,South Africa,Thailand,Turkey",6,-0.06354570354839122,0.0020132778034405163,9129,False
"Abu Dhabi,Dubai,Qatar,South Korea,Thailand,Turkey",6,-0.06493646389703857,0.0014755205442187336,9129,False
"Abu Dhabi,Dubai,Saudi Arabia,South Africa,South Korea,Thailand",6,-0.06309153288234967,0.0005359392206880642,9129,False
"Abu Dhabi,Dubai,Saudi Arabia,South Africa,South Korea,Turkey",6,-0.0769951025183752,9.799907298768673e-06,9129,False
