country,date,msci_index,msci_ret_weekly,n_obs,msci_vol_annual,debt_lt,debt_st,debt_total,default_barrier,OVX,country_clean,cds_spread,rf,lambda,theta,delta,country_lower,pd_cf_gbm,dd_cf_gbm,pd_mc_jump_const,dd_mc_jump_const,pd_mc_jump_ovx,dd_mc_jump_ovx
Brazil,2014-04-04,850.706,0.027760210030106,5,0.242862735247292,58678384820.0,0.0,58678384820.0,29339192410.0,18.28,brazil,161.72,0.0011,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.31735609127498676,0.475104933074038,0.328,0.4454425062917196,0.32233333333333336,0.4611839069028248
Brazil,2014-04-11,879.39,0.0331618923203407,5,0.2450334261578958,58678384820.0,0.0,58678384820.0,29339192410.0,18.39,brazil,153.38,0.0009,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.320584923324145,0.4660637821503872,0.32033333333333336,0.46676689044348013,0.3253333333333333,0.45283623887045915
Brazil,2014-04-18,865.443,-0.0159869707305481,5,0.2440765911358621,58678384820.0,0.0,58678384820.0,29339192410.0,18.93,brazil,152.94,0.0011,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.3191651493530224,0.4700345986948685,0.328,0.4454425062917196,0.32866666666666666,0.44359788749559026
Brazil,2014-04-25,859.34,-0.0070768618090918,5,0.2440081270007223,58678384820.0,0.0,58678384820.0,29339192410.0,18.88,brazil,148.89,0.0011,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.3190633504361825,0.47031959358498404,0.3293333333333333,0.4417547768611248,0.316,0.47891373411225563
Brazil,2014-05-02,881.624,0.0256010085057637,5,0.2448089330944054,58678384820.0,0.0,58678384820.0,29339192410.0,17.8,brazil,141.45,0.001,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.32025230691822426,0.46699338077993585,0.32966666666666666,0.4408337843794218,0.31533333333333335,0.48078872188529675
Brazil,2014-05-09,883.061,0.0016286196319743,5,0.244793560737092,58678384820.0,0.0,58678384820.0,29339192410.0,17.0,brazil,144.55,0.001,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.32022951971191,0.4670570813854641,0.3343333333333333,0.4279786468336091,0.3313333333333333,0.4362344069843969
Brazil,2014-05-16,900.411,0.0194570448599204,5,0.2457491537046446,58678384820.0,0.0,58678384820.0,29339192410.0,15.42,brazil,146.38,0.0009,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.3216433638631049,0.46310831846856376,0.3233333333333333,0.4583978073599044,0.32,0.4676987991145081
Brazil,2014-05-23,876.048,-0.027430441794715,5,0.2470340647891195,58678384820.0,0.0,58678384820.0,29339192410.0,15.89,brazil,146.37,0.001,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.32353590629717993,0.4578338527679747,0.333,0.43164423938395613,0.315,0.48172684958473044
Brazil,2014-05-30,844.722,-0.0364133048118669,5,0.2418627212598994,58678384820.0,0.0,58678384820.0,29339192410.0,15.61,brazil,139.78,0.001,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.3158590402118902,0.4793100403727719,0.3333333333333333,0.4307272992954577,0.3373333333333333,0.41975195448855285
Brazil,2014-06-06,875.131,0.0353660102933557,5,0.2421119424916537,58678384820.0,0.0,58678384820.0,29339192410.0,14.5,brazil,133.74,0.0011,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.3162326996173326,0.4782596672462561,0.31566666666666665,0.4798510171294583,0.3263333333333333,0.45006070906158513
Brazil,2014-06-13,903.396,0.0317874060559263,5,0.2397889200389614,58678384820.0,0.0,58678384820.0,29339192410.0,19.47,brazil,135.25,0.0011,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.31273506484499625,0.4881125393786832,0.31866666666666665,0.47143050898942424,0.3293333333333333,0.4417547768611248
Brazil,2014-06-20,900.189,-0.0035562542157926,5,0.2211379928271203,58678384820.0,0.0,58678384820.0,29339192410.0,18.84,brazil,138.99,0.0009,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.2834091140152491,0.572743723667326,0.28733333333333333,0.5611919844022137,0.29433333333333334,0.5407692115443284
Brazil,2014-06-27,891.182,-0.0100560697948845,5,0.2185706652249723,58678384820.0,0.0,58678384820.0,29339192410.0,16.44,brazil,138.97,0.001,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.279191294869937,0.5852455966901453,0.27666666666666667,0.5927726206979185,0.269,0.6158401887479719
Brazil,2014-07-04,895.496,0.0048290832299413,5,0.207065073507048,58678384820.0,0.0,58678384820.0,29339192410.0,15.59,brazil,140.98,0.0011,0.104860067293648,-0.0247105455273542,0.0580118333478574,brazil,0.2597206443546941,0.644206882168409,0.2806666666666667,0.5808621952476617,0.243,0.6966849170630506
