date,country,DD_market,DD_M0,DD_M1,DD_M2
2019-05-19,South Korea,1.8942881392663864,12.556702568326932,8.719198916941368,5.111966908215715
2019-05-26,South Korea,1.8858203436158918,12.560282388244094,8.67120409933233,4.520398998457546
2019-06-02,South Korea,1.8699911083290122,12.65514015148506,8.545267956420876,2.9905763996873636
2019-06-09,South Korea,1.899930277397067,12.491176289212078,8.379700569282747,3.8142103206661018
2019-06-16,South Korea,1.9157139702973631,13.12500808326932,8.650353882721847,3.3563263306904614
2019-06-23,South Korea,1.9310880606454122,12.723993283286836,8.613275966880183,3.490419221001533
2019-06-30,South Korea,1.9272977526460926,12.742571361240872,8.634900017336872,3.7901476236331058
2019-07-07,South Korea,1.9363632373979045,11.987242487506762,7.754859896732428,4.216091455888915
2019-07-14,South Korea,1.9282101358762374,12.142733931769888,7.895447408641633,4.870774250883899
2019-07-21,South Korea,1.9296470345341736,12.149254116198083,7.855158340779647,4.198934390476965
2019-07-28,South Korea,1.9676892601874956,12.092988436676956,7.855997288691499,4.542735123190587
2019-08-04,South Korea,1.9566576183505826,12.097118752250664,7.84809274502895,4.227034275256653
2019-08-11,South Korea,1.9244414105649317,12.087193737337826,7.756076780447379,4.271641003721755
2019-08-18,South Korea,1.9241826756073823,12.11469430060045,7.771128717359099,4.310870337250197
2019-08-25,South Korea,1.9333232809311598,12.084823056886124,7.827672724927134,4.271381633177263
2019-09-01,South Korea,1.9167329339163062,12.093489637196289,7.765201410040824,4.72831598291269
2019-09-08,South Korea,1.963471047950527,11.998842831737695,7.756723202997038,4.6284624663988865
2019-09-15,South Korea,1.9733702442386782,12.018126837272558,7.786449151050213,4.306785901087988
2019-09-22,South Korea,1.9139357182788344,11.914273384005508,7.710337591283824,3.828692531032289
2019-09-29,South Korea,1.9047633792216632,11.905707421968636,7.613262043523825,3.8323967672418497
2019-10-06,South Korea,1.9042654287584986,12.310106096718082,7.618609105689021,3.828436905869169
2019-10-13,South Korea,1.91596851838167,12.322004220380387,7.657329953772341,3.79671347710682
2019-10-20,South Korea,1.930825747710248,12.322247001183593,7.661549078380456,4.220367945122613
2019-10-27,South Korea,1.9554164584394458,12.366637410802657,7.853319326813015,4.4866901541309
2019-11-03,South Korea,1.9668425890213501,12.456119784822327,7.850921462922802,4.54476460816846
2019-11-10,South Korea,1.99707492505024,12.626180202521503,8.011820271125345,5.0192197256469395
2019-11-17,South Korea,1.9911143800378825,12.665358633041889,8.098050820201243,4.850268156373837
2019-11-24,South Korea,1.9802749974067393,12.499416937809643,8.254273027368153,4.810883909605182
2019-12-01,South Korea,1.987719645876321,12.527270133417938,8.251971856908336,4.1634221539859695
2019-12-08,South Korea,2.0052395119337643,12.5433541699119,8.352582324754795,5.289210137175492
2019-12-15,South Korea,2.0437884433098814,12.583522572235005,8.647183964419561,5.395001265782525
2019-12-22,South Korea,2.0767879615803646,12.516161893072333,8.621185644197414,5.394195057301967
2019-12-29,South Korea,2.0814148675498187,12.611064605664485,8.643690318204186,5.410818295642944
2020-01-05,South Korea,2.0701062891741953,8.831889204522778,7.396350563449752,4.474004705855714
2020-01-12,South Korea,2.079808090112918,8.850405416620763,7.425367014577525,4.737530129323173
2020-01-19,South Korea,2.1018850495571444,8.862354098015832,7.364894012138161,5.027919244971049
