COUNTRY,INDICATOR,FREQUENCY,SCALE,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Australia,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-4.046,-2.249,-3.799,-5.324,-6.307,-5.952,-5.875,-6.746,-4.854,-4.514,-3.692,-2.979,-4.358,-3.388,-3.086,-4.714,-3.455,-2.837,-2.572,-0.024,1.734,2.407,0.403,-0.23,-1.938
Turkey,Gross national savings - Percent of GDP,Annual,Units,21.669,23.114,22.943,21.469,22.794,24.734,25.818,25.295,26.117,23.312,24.018,24.621,25.416,26.327,26.822,27.796,27.347,28.789,30.696,29.572,30.094,33.698,33.993,31.79,30.105
New Zealand,Expenditure - General government - Percent of GDP,Annual,Units,38.311,37.247,36.775,36.686,36.162,37.116,37.853,37.085,38.506,40.347,42.928,42.365,39.709,38.603,37.655,37.196,36.415,35.586,36.079,38.792,42.012,41.877,41.803,41.214,41.862
Portugal,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-3.354,-4.734,-3.735,-5.659,-5.988,-6.106,-4.073,-2.911,-3.811,-9.874,-11.419,-7.728,-6.203,-5.214,-7.316,-4.374,-1.944,-3.002,-0.425,0.117,-5.752,-2.825,-0.311,1.212,0.699
Spain,Output gap - Percent of potential GDP,Annual,Units,0.728,1.783,1.69,1.763,2.037,2.758,4.122,5.321,4.219,-0.915,-1.491,-2.376,-5.234,-6.71,-6.056,-3.938,-2.149,-0.15,1.82,3.197,-8.396,-3.503,0.504,0.295,1.13
Malta,Expenditure - General government - Percent of GDP,Annual,Units,42.917,44.408,43.607,45.568,41.955,42.543,42.484,41.163,42.125,41.149,40.065,41.494,41.687,40.079,39.572,37.846,35.456,32.707,34.478,34.882,42.081,39.432,38.323,36.055,37.317
Spain,Net debt - General government - Percent of GDP,Annual,Units,47.236,44.405,40.973,38.511,35.832,31.788,26.75,22.383,25.341,36.461,45.786,56.116,72.089,81.291,85.663,85.25,86.396,85.553,84.234,83.073,101.969,97.392,92.075,89.611,87.288
Portugal,Gross debt - General government - Percent of GDP,Annual,Units,54.193,57.38,60.044,63.897,67.099,72.249,73.679,72.728,75.643,87.799,100.075,114.024,128.604,130.841,132.453,131.023,131.18,126.029,121.112,116.11,134.096,123.878,111.232,97.733,94.93
Malta,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,10397.838,10403.09,11307.263,13654.823,15276.944,15873.473,16748.278,19655.101,22487.727,21318.804,21989.786,23585.252,23028.989,25617.752,27772.945,25847.297,26738.152,30816.538,34035.11,33145.433,31837.431,38271.621,36417.102,41725.126,45166.804
Spain,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-1.161,-0.455,-0.317,-0.375,-0.095,1.231,2.122,1.883,-4.56,-11.237,-9.487,-9.695,-11.497,-7.492,-6.073,-5.265,-4.265,-3.096,-2.576,-3.04,-10.025,-6.658,-4.632,-3.517,-3.148
Portugal,Gross national savings - Percent of GDP,Annual,Units,17.922,18.039,17.313,16.45,15.596,13.59,12.906,13.361,11.344,10.953,10.803,13.451,13.94,15.716,15.203,15.927,16.711,18.516,18.933,18.984,18.326,20.272,19.35,21.028,22.232
Spain,Expenditure - General government - Percent of GDP,Annual,Units,39.124,38.415,38.627,38.355,38.79,38.449,38.392,39.182,41.335,46.073,45.845,45.942,49.238,46.162,45.056,43.683,42.139,41.047,41.522,42.007,51.431,49.493,46.359,45.465,45.339
Spain,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-4.236,-4.316,-3.661,-3.821,-5.418,-7.195,-8.796,-9.351,-8.791,-3.977,-3.558,-2.614,0.156,2.081,1.78,2.046,3.147,2.793,1.877,2.129,0.789,0.773,0.419,2.732,3.179
Portugal,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,118.658,121.605,134.7,165.185,189.296,197.363,208.767,240.524,263.388,244.402,238.639,245.383,216.674,226.681,230.138,199.059,206.249,220.785,242.203,240.142,229.435,256.226,257.101,289.781,308.581
Malta,Gross debt - General government - Percent of GDP,Annual,Units,64.417,70.046,65.051,68.626,70.39,70.151,64.545,62.037,61.526,66.045,65.033,68.938,65.611,64.945,60.745,55.048,53.149,45.558,41.443,39.249,48.611,49.562,50.125,46.818,46.173
Malta,Net debt - General government - Percent of GDP,Annual,Units,57.248,62.91,59.373,61.373,63.064,61.625,55.806,52.428,52.851,55.653,54.731,56.932,55.965,55.949,51.377,46.789,40.623,33.467,30.918,28.213,38.429,39.611,40.351,36.854,36.736
Portugal,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-10.796,-10.449,-8.383,-6.634,-7.957,-9.585,-10.26,-9.62,-11.838,-10.356,-10.257,-6.103,-1.489,1.534,0.343,0.505,1.421,1.484,0.752,0.78,-0.689,-0.663,-2.024,0.55,2.09
Portugal,Net debt - General government - Percent of GDP,Annual,Units,41.495,44.375,46.33,49.978,53.595,58.177,59.425,60.54,64.053,76.057,82.105,103.472,116.651,118.334,120.172,120.874,119.108,115.881,113.015,109.363,122.213,116.698,105.525,93.47,90.264
Spain,Gross debt - General government - Percent of GDP,Annual,Units,57.841,54.052,51.237,47.687,45.333,42.395,39.019,35.698,39.609,53.079,60.266,69.528,89.56,100,104.418,102.442,101.967,101.144,99.718,97.579,119.179,115.594,109.226,105.074,101.648
Malta,Gross national savings - Percent of GDP,Annual,Units,15.252,17.421,19.841,20.133,19.126,18.732,14.991,19.563,21.197,14.811,17.385,17.31,20.904,19.604,24.222,26.094,21.388,38.089,32.995,38.867,36.131,32.438,25.611,26.127,24.5
Spain,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,14714.351,15299.106,16936.981,21334.669,24698.252,26251.002,28177.362,32339.713,35379.801,32158.985,30624.424,31767.697,28511.285,29297.451,29737.831,25986.986,26725.642,28326.416,30526.94,29664.183,27188.392,30792.106,30154.509,33312.918,35151.242
Malta,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-5.828,-6.503,-5.618,-9.042,-4.279,-2.828,-2.461,-2.053,-4.055,-3.114,-2.221,-2.986,-3.305,-2.186,-1.485,-0.838,1.095,3.404,1.858,0.722,-8.721,-6.953,-5.31,-4.646,-3.577
Portugal,Unemployment rate,Annual,Units,4.717,4.801,5.779,7.038,7.392,8.343,8.408,8.722,8.315,10.177,11.506,13.585,16.636,17.216,14.546,12.862,11.268,9.242,7.175,6.633,7.1,6.725,6.192,6.583,6.467
Spain,Unemployment rate,Annual,Units,13.857,10.54,11.45,11.485,10.965,9.153,8.453,8.233,11.245,17.855,19.858,21.39,24.788,26.095,24.443,22.058,19.635,17.225,15.255,14.105,15.533,14.92,13.035,12.185,11.345
Spain,Population - Persons for countries / Index for country groups,Annual,Millions,40.666,41.035,41.828,42.547,43.296,44.01,44.785,45.669,46.239,46.487,46.667,46.818,46.713,46.496,46.426,46.419,46.497,46.645,46.919,47.318,47.401,47.487,48.085,48.628,49.078
Portugal,Structural balance - General government - Percent,Annual,Units,-4.168,-4.968,-5.929,-7.578,-8.077,-6.052,-4.929,-4.658,-6.382,-9.306,-9.501,-7.559,-4.227,-3.225,-1.453,-1.603,-1.074,-0.903,-0.753,-0.532,-1.897,-0.858,-0.642,0.887,0.317
Portugal,Expenditure - General government - Percent of GDP,Annual,Units,42.836,44.121,44.187,45.385,46.058,46.756,45.148,44.546,45.486,50.257,51.887,50.028,48.834,49.957,51.659,48.216,44.866,45.485,43.281,42.481,49.123,47.343,43.874,42.311,42.769
Malta,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-5.182,-1.562,0.999,-1.231,-5.434,-8.176,-9.363,-3.856,-1.034,-6.423,-4.479,-0.195,1.631,2.505,8.315,2.639,-0.551,18.929,13.341,17.898,16.015,9.37,-0.767,6.289,5.529
Malta,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-1.507,-2.531,-1.544,-5.478,-0.559,0.973,1.266,1.438,-0.755,0.086,0.762,0.131,-0.373,0.571,1.141,1.426,3.128,5.083,3.277,1.98,-7.532,-5.947,-4.399,-3.612,-2.423
Malta,Output gap - Percent of potential GDP,Annual,Units,3.213,0.694,1.061,2.346,0.284,0.546,0.072,1.96,2.945,-2.198,-0.365,-3.923,-4.959,-4.426,-3.022,-0.01,-2.218,3.795,4.643,2.597,-6.566,0.068,-3.011,1.09,1.22
Portugal,Output gap - Percent of potential GDP,Annual,Units,3.245,2.685,1.594,-0.523,0.141,0.125,1.001,2.865,2.597,-0.518,1.257,-0.002,-3.061,-3.5,-3.074,-2.449,-1.974,-0.134,1.254,2.248,-5.2,-3.684,0.646,0.944,0.663
Malta,Structural balance - General government - Percent,Annual,Units,-7.461,-6.86,-6.155,-10.31,-3.684,-1.658,-1.875,-2.364,-5.243,-1.967,-0.96,-0.441,-0.067,0.183,0.109,-0.834,2.069,1.638,-0.034,-0.408,-0.837,-2.791,-0.944,-4.273,-3.69
Portugal,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,11531.467,11734.855,12927.547,15793.822,18055.962,18790.508,19840.493,22813.754,24946.304,23126.079,22570.36,23205.117,20574.028,21642.244,22086.991,19173.726,19914.852,21352.268,23436.023,23192.2,22093.25,24618.869,24558.6,27394.2,28886.507
Portugal,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-0.83,-2.234,-1.207,-3.299,-3.708,-3.812,-1.57,-0.314,-1.086,-7.159,-8.706,-3.899,-1.923,-1.031,-2.956,-0.073,1.956,0.628,2.811,2.94,-3.003,-0.543,1.497,3.033,2.6
Argentina,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,317.759,300.421,112.458,142.431,164.911,199.273,232.892,287.921,363.545,334.633,424.729,527.644,579.666,611.471,563.614,642.464,556.774,643.861,524.431,446.762,385.218,486.04,633.52,648.895,637.234
Australia,Gross debt - General government - Percent of GDP,Annual,Units,19.495,17.106,15.01,13.186,11.907,10.858,9.938,9.665,11.742,16.622,20.35,24.041,27.521,30.467,34.036,37.726,40.621,41.196,41.758,46.72,57.077,55.516,50.213,49.582,50.715
Turkey,Gross debt - General government - Percent of GDP,Annual,Units,51.234,75.344,71.349,64.995,56.978,49.999,44.021,37.543,37.506,42.908,39.229,35.682,32.053,30.752,28.175,27.127,27.71,27.62,29.504,31.77,38.731,39.419,30.171,28.673,24.035
Australia,Expenditure - General government - Percent of GDP,Annual,Units,35.213,35.618,34.914,34.908,34.836,34.576,34.537,34.304,35.079,37.754,36.95,36.309,36.511,36.365,36.748,37.263,37.293,36.777,36.874,38.914,44.441,41.771,37.561,37.561,38.945
Australia,Structural balance - General government - Percent,Annual,Units,1.319,0.132,0.299,1.023,1.204,1.598,1.628,1.157,-1.331,-4.451,-4.913,-4.385,-3.791,-3.355,-3.385,-3.226,-2.878,-2.202,-1.701,-4.665,-8.41,-6.277,-2.791,-2.198,-3.146
New Zealand,Unemployment rate,Annual,Units,6.15,5.475,5.3,4.75,4.025,3.8,3.875,3.625,4.025,5.9,6.2,6.05,6.45,5.825,5.425,5.425,5.175,4.75,4.325,4.125,4.6,3.775,3.325,3.775,4.775
Turkey,Net debt - General government - Percent of GDP,Annual,Units,46.486,71.997,65.261,57.55,50.924,43.225,36.93,31.417,31.861,36.911,34.42,30.68,27.118,25.636,23.621,22.81,23.245,21.977,23.81,25.92,30.171,32.971,22.697,21.331,18.411
New Zealand,Population - Persons for countries / Index for country groups,Annual,Millions,3.86,3.887,3.951,4.028,4.089,4.136,4.185,4.226,4.262,4.305,4.353,4.386,4.411,4.447,4.52,4.613,4.717,4.815,4.901,4.977,5.068,5.084,5.09,5.199,5.29
New Zealand,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,54.127,53.128,62.061,82.408,101.601,113.264,109.74,134.859,135.606,122.011,145.736,167.167,175.361,187.292,200.305,176.455,186.081,203.819,209.747,210.995,210.54,249.785,245.228,253.789,258.365
Turkey,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-3.626,1.852,-0.262,-2.38,-3.477,-4.14,-5.616,-5.379,-5.004,-1.731,-5.698,-8.823,-4.736,-5.125,-3.404,-2.46,-2.547,-4.068,-1.809,1.937,-4.242,-0.752,-5.005,-3.596,-0.77
Turkey,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-8.356,-11.643,-11.314,-7.553,-4.109,-0.746,-0.217,-1.368,-2.13,-5.142,-2.994,-0.352,-1.777,-1.206,-0.963,-0.512,-1.677,-1.867,-3.097,-4.69,-4.636,-2.976,-1.096,-5.216,-4.569
Turkey,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,3.722,4.579,2.256,4.134,4.597,4.316,4.563,3.167,1.951,-0.87,0.441,2.119,0.69,1.056,0.988,1.327,-0.286,-0.548,-1.684,-2.905,-2.858,-1.204,0.046,-3.497,-2.481
New Zealand,Structural balance - General government - Percent,Annual,Units,0.438,1.251,1.819,2.12,2.666,3.224,2.498,2.632,1.225,-2.33,-5.444,-4.783,-2.148,-1.303,-0.721,-0.388,0.054,0.298,0.182,-2.775,-4.744,-4.831,-5.537,-5.475,-4.72
Australia,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,20912.068,19503.999,21703.986,27293.655,32861.57,36260.401,37980.579,45207.836,49198.337,45771.876,56584.667,67289.332,68481.215,65237.777,61629.37,51446.14,51779.44,55781.958,56356.895,54320.676,53165.336,64245.002,65555.252,64639.952,65528.884
New Zealand,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,14021.862,13669.239,15706.932,20460.331,24849.116,27384.825,26220.228,31910.291,31817.533,28342.325,33479.362,38111.109,39758.041,42117.325,44318.136,38252.412,39453.17,42329.974,42796.836,42396.594,41541.377,49128.727,48177.353,48814.052,48839.3
Spain,Gross national savings - Percent of GDP,Annual,Units,22.436,22.167,23.045,23.707,22.885,22.209,21.788,21.108,19.688,19.375,18.841,18.1,18.75,19.493,19.928,21.42,22.208,22.359,22.583,23.038,21.416,22.647,23.109,23.853,24.352
Australia,Population - Persons for countries / Index for country groups,Annual,Millions,19.141,19.386,19.605,19.827,20.046,20.312,20.628,21.016,21.476,21.866,22.172,22.522,22.928,23.298,23.64,23.985,24.385,24.759,25.146,25.52,25.631,25.774,26.32,26.954,27.4
South Africa,Expenditure - General government - Percent of GDP,Annual,Units,22.646,22.62,22.213,22.619,22.708,25.14,24.667,24.429,26.009,28.457,28.34,28.08,28.619,28.91,29.321,30.164,29.909,29.86,30.152,31.394,34.616,32.654,31.889,32.457,32.98
Australia,Gross national savings - Percent of GDP,Annual,Units,21.209,21.139,21.466,21.464,21.008,21.703,21.15,21.253,24.011,22.157,23.039,23.828,23.775,23.805,23.227,21.585,20.762,21.806,21.696,22.841,24.287,25.929,24.516,23.685,22.778
Australia,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,1.926,0.687,0.851,1.343,1.312,1.564,1.467,1.283,-1.132,-4.525,-4.881,-4.084,-2.866,-2.073,-2.079,-1.87,-1.522,-0.848,-0.413,-3.587,-7.83,-5.521,-1.466,-0.536,-1.367
Turkey,Structural balance - General government - Percent,Annual,Units,-9.481,-9.305,-9.92,-6.58,-4.011,-1.599,-1.985,-3.674,-3.673,-2.633,-1.857,-0.713,-2.034,-2.317,-1.591,-1.133,-1.968,-2.882,-4.458,-5.919,-3.832,-3.764,-1.752,-2.198,-2.589
Turkey,Expenditure - General government - Percent of GDP,Annual,Units,39.41,43.941,40.923,38.331,34.451,31.986,33.406,32.706,33.479,36.966,35.225,32.602,33.95,33.549,32.502,32.422,33.756,32.426,33.886,34.835,34.046,30.536,26.772,32.519,32.635
Australia,Net debt - General government - Percent of GDP,Annual,Units,7.121,4.683,2.758,0.753,-1.227,-3.802,-6.305,-7.258,-5.293,1.224,6.302,10.569,13.789,16.021,19.057,22.091,23.385,23.317,24.101,27.868,36.065,35.609,31.477,31.106,32.174
Australia,Output gap - Percent of potential GDP,Annual,Units,0.71,-0.287,0.044,-0.393,0.176,0.024,-0.382,0.521,0.338,-0.504,-0.754,-0.807,-0.081,-0.439,-0.497,-0.609,-0.317,-0.227,0.289,-0.019,-3.015,-0.282,1.413,1.178,0.127
Turkey,Population - Persons for countries / Index for country groups,Annual,Millions,64.269,65.166,66.003,66.795,67.599,68.435,69.295,70.158,71.052,72.039,73.142,74.224,75.176,76.148,77.182,78.218,79.278,80.313,81.407,82.579,83.385,84.147,84.98,85.326,85.519
New Zealand,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,0.17,1.286,2.55,3.683,4.492,5.13,4.619,3.597,1.469,-1.812,-5.511,-4.96,-2.191,-1.287,-0.336,0.365,0.977,1.357,1.27,-2.496,-4.346,-3.5,-4.158,-3.538,-3.606
Turkey,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,4256.64,3115.14,3616.114,4750.989,6040.164,7405.476,8007.819,9790.887,11089.025,9108.034,10705.548,11361.902,11738.279,12639.299,12222.238,11099.8,10978.312,10756.742,9917.054,9387.652,8758.704,9836.039,10881.992,13516.335,15882.446
Australia,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,400.279,378.114,425.516,541.156,658.743,736.505,783.446,950.093,1056.565,1000.831,1254.622,1515.504,1570.139,1519.895,1456.939,1233.914,1262.645,1381.106,1417.158,1386.289,1362.665,1655.838,1725.433,1742.311,1795.492
New Zealand,Output gap - Percent of potential GDP,Annual,Units,-0.129,-0.755,0.475,1.447,2.869,2.935,2.82,3.631,1.24,-1.74,-2.073,-2.526,-2.261,-2.522,-1.517,-0.85,0.08,0.409,0.839,0.729,-2.192,1.854,2.784,2.443,-0.115
Australia,Unemployment rate,Annual,Units,6.292,6.775,6.358,5.942,5.392,5.033,4.792,4.375,4.258,5.575,5.208,5.083,5.233,5.658,6.058,6.067,5.717,5.6,5.283,5.175,6.475,5.117,3.708,3.7,4.017
Turkey,Unemployment rate,Annual,Units,5.997,7.804,9.764,9.925,9.688,9.2,8.7,8.9,9.8,12.9,11,9,8.3,8.9,9.9,10.3,10.9,10.9,10.9,13.7,13.1,12,10.4,9.4,8.7
Turkey,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,273.57,203.001,238.674,317.342,408.309,506.794,554.902,686.909,787.897,656.134,783.025,843.326,882.437,962.457,943.337,868.204,870.339,863.906,807.318,775.223,730.345,827.673,924.752,1153.295,1358.251
Australia,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,1.25,-0.03,0.193,1.051,1.323,1.707,1.771,1.474,-1.101,-4.563,-5.116,-4.526,-3.509,-2.81,-2.918,-2.786,-2.424,-1.718,-1.259,-4.41,-8.73,-6.368,-2.213,-1.268,-2.25
Argentina,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,8638.543,8085.356,2997.621,3761.088,4314.098,5163.55,5976.082,7315.726,9146.79,8337.811,10412.974,12787.806,13889.792,14488.829,13208.831,14895.316,12772.868,14618.327,11786.433,9941.59,8489.332,10610.191,13702.23,13908.489,13523.326
Argentina,Expenditure - General government - Percent of GDP,Annual,Units,25.247,26.432,21.853,22.026,23.03,24.426,26.617,29.551,30.762,34.524,33.358,34.902,36.821,37.603,38.853,41.366,41.522,41.121,38.949,38.129,42.479,37.883,37.643,37.637,31.019
South Africa,Net debt - General government - Percent of GDP,Annual,Units,37.291,37.705,31.394,30.916,30.017,25.83,23.178,19.92,20.138,23.471,26.408,29.062,32.426,35.248,38.122,41.05,42.083,43.778,46.591,50.596,62.133,63.061,66.043,68.838,71.707
Bolivia,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-5.325,-3.359,-4.42,1.042,3.694,6.502,11.436,12.04,11.867,4.658,4.416,2.226,7.221,3.413,1.716,-5.825,-5.579,-5.024,-4.251,-3.316,-0.043,3.91,2.604,-2.518,-2.996
South Africa,Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,-1.383,-1.015,-0.958,-1.588,-1.044,-0.102,0.813,1.215,-0.488,-4.667,-4.514,-3.704,-4.039,-3.904,-3.926,-4.374,-3.725,-4.016,-3.732,-5.072,-9.621,-5.54,-4.25,-5.545,-5.79
South Africa,Primary Net lending (+) / net borrowing (-) - General government - Percent of GDP,Annual,Units,2.971,3.023,2.528,1.517,1.887,2.575,3.258,3.413,1.55,-2.621,-2.284,-1.402,-1.595,-1.248,-1.159,-1.44,-0.617,-0.762,-0.353,-1.506,-5.536,-1.328,0.251,-0.631,-0.611
South Africa,Population - Persons for countries / Index for country groups,Annual,Millions,44.9,45.724,46.573,47.005,47.505,48.061,48.642,49.265,49.936,50.654,51.405,52.217,53.068,53.94,54.83,55.711,56.543,57.366,58.233,59.131,60.003,60.642,61.356,62.18,63.016
South Africa,Gross domestic product (GDP) - Current prices - US dollar,Annual,Billions,151.855,135.527,129.385,197.017,256.188,288.749,304.055,332.65,316.491,331.184,417.315,458.708,434.4,400.877,381.195,346.663,323.493,381.317,405.093,389.245,337.876,419.878,407.43,381.334,401.076
South Africa,Structural balance - General government - Percent,Annual,Units,-1.21,-0.651,-0.622,-1.048,-0.701,-0.03,0.606,0.669,-1.067,-3.505,-3.66,-3.612,-4.014,-4.028,-3.976,-4.163,-3.682,-4.09,-4.005,-5.443,-6.569,-4.159,-4.024,-5.657,-5.717
South Africa,Unemployment rate,Annual,Units,23,25.95,27.8,27.65,25.15,24.65,23.55,23,22.525,23.7,24.875,24.8,24.875,24.725,25.1,25.35,26.725,27.45,27.125,28.7,29.175,34.3,33.5,32.375,32.6
South Africa,Gross debt - General government - Percent of GDP,Annual,Units,37.929,38.045,31.801,31.514,30.733,29.637,28.03,24.326,24.045,26.995,31.185,34.742,37.408,40.356,43.253,45.195,47.134,48.588,51.536,56.101,68.927,68.819,70.715,73.22,75.965
South Africa,Current account balance (credit less debit) - Percent of GDP,Annual,Units,-0.113,0.246,0.807,-0.735,-2.472,-2.792,-4.028,-4.846,-5.018,-2.435,-1.336,-2.006,-4.689,-5.326,-4.806,-4.339,-2.676,-2.368,-2.929,-2.604,1.969,3.732,-0.324,-1.086,-0.653
South Africa,Gross national savings - Percent of GDP,Annual,Units,14.947,14.82,15.843,14.922,14.489,14.039,14.462,14.48,16.269,16.332,16.26,16.847,13.895,13.842,13.682,14.294,14.285,14.243,13.242,13.216,14.315,16.568,15.348,14.305,13.417
South Africa,Gross domestic product (GDP) - Current prices - Per capita - US dollar,Annual,Units,3382.066,2964.029,2778.115,4191.4,5392.861,6007.979,6250.883,6752.256,6337.933,6538.166,8118.173,8784.648,8185.718,7431.908,6952.314,6222.526,5721.189,6647.093,6956.41,6582.757,5630.983,6923.875,6640.434,6132.74,6364.662
New Zealand,Gross national savings - Percent of GDP,Annual,Units,19.318,21.256,20.998,21.296,20.292,18.218,17.228,17.849,15.687,17.469,25.28,20.12,17.399,19.009,19.387,20.284,20.959,20.472,19.991,21.205,21.165,18.98,17.083,17.346,16.943
