date,country,cds_spread,yield_market,spread_M0,spread_M1,spread_M2,RNS_M0,RNS_M1,RNS_M2,yield_rf_M0,yield_rf_M1,yield_rf_M2,yield_rns_M0,yield_rns_M1,yield_rns_M2
2016-12-31,China,117.88,401.87999999999903,-0.0,-0.0,459.1354437705382,-6.938893903907228e-14,-6.938893903907228e-14,86.65041837629127,283.99999999999903,283.99999999999903,743.1354437705372,283.999999999999,283.999999999999,370.6504183762903
2017-06-30,China,70.25,324.25,1.5099033134902187e-11,1.5099033134902187e-11,430.90121977674187,-3.469446951953614e-14,1.8065757223517664e-09,75.10698886915802,254.0000000000151,254.0000000000151,684.9012197767419,253.99999999999997,254.00000000180657,329.10698886915804
2017-11-30,China,59.56,324.56,-0.0,-0.0,358.3571086714911,1.3877787807814457e-13,1.3877787807814457e-13,54.97899599076681,265.0,265.0,623.3571086714911,265.0000000000001,265.0000000000001,319.9789959907668
2017-12-31,China,50.78999,310.78999,-0.0,-0.0,258.4698796190107,-6.938893903907228e-14,-6.938893903907228e-14,31.865848493723252,260.0,260.0,518.4698796190107,259.99999999999994,259.99999999999994,291.86584849372326
2018-01-31,China,51.70999,311.70999,-0.0,-0.0,357.39116900074504,-6.938893903907228e-14,-6.938893903907228e-14,48.5520155945222,260.0,260.0,617.3911690007451,259.99999999999994,259.99999999999994,308.55201559452223
2018-04-30,China,58.78999,355.78999,-0.0,-0.0,490.85432409510605,-2.42861286636753e-13,-2.42861286636753e-13,87.14554603561537,297.0,297.0,787.854324095106,296.9999999999998,296.9999999999998,384.1455460356154
2018-10-31,China,73.03,381.03,9.325873406851338e-12,9.325873406851338e-12,581.9894745048309,-2.0816681711721685e-13,-2.0816681711721685e-13,114.23197253581853,308.0000000000093,308.0000000000093,889.9894745048309,307.9999999999998,307.9999999999998,422.2319725358185
2019-01-31,China,59.10999,357.10999,6.239453398393477e-11,6.239453398393477e-11,751.3096781119219,2.0816681711721685e-13,-1.734723475976807e-13,183.06068089151506,298.0000000000624,298.0000000000624,1049.309678111922,298.0000000000002,297.99999999999983,481.06068089151506
2019-02-28,China,52.12999,341.12999,3.95350419069409e-09,3.95350419069409e-09,638.6696897598118,1.592476150946709e-11,-2.0816681711721685e-13,129.24701825748934,289.0000000039535,289.0000000039535,927.6696897598118,289.0000000000159,288.9999999999998,418.24701825748934
2019-03-31,China,46.0,325.999999999999,4.03299615925741e-09,4.03299615925741e-09,564.2025637885405,1.5855372570428017e-11,3.8163916471489756e-13,98.98005637383251,280.00000000403196,280.00000000403196,844.2025637885395,280.00000000001484,279.9999999999994,378.9800563738315
2019-04-30,China,42.7,322.69999999999897,3.729683228929228e-09,3.729683228929228e-09,623.7678589072754,1.4710455076283324e-11,3.8163916471489756e-13,121.79146894772217,280.00000000372864,280.00000000372864,903.7678589072743,280.0000000000137,279.9999999999994,401.7914689477211
2019-05-31,China,59.70999,322.70999,8.976597243324386e-09,8.976597243324386e-09,983.5109409500448,3.5665914666083154e-11,2.42861286636753e-13,353.57217011446994,263.0000000089766,263.0000000089766,1246.5109409500446,263.00000000003564,263.0000000000002,616.5721701144699
2019-07-31,China,40.07999,276.07999,-0.0,-0.0,672.3756861914519,1.0408340855860843e-13,1.0408340855860843e-13,140.2238567349898,236.0,236.0,908.3756861914519,236.0000000000001,236.0000000000001,376.2238567349898
