date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,lambda_annual,implied_V,implied_sigma_V,cca_converged
2015-10-04,Brazil,521.3599,0.0217,621.24774,629.8653312167867,0.21453007203237195,6.906689065808818,1187.0747411562913,0.12039833816936553,True
2015-10-11,Brazil,410.8398,0.0217,621.24774,657.8086999439012,0.21946956161412876,6.899967454445317,1214.9925417637685,0.12537864306091462,True
2015-10-18,Brazil,435.3699,0.0217,621.24774,631.2278182270461,0.2223334094435801,6.538639892319442,1188.377112046507,0.12436598341856651,True
2015-10-25,Brazil,445.24,0.0217,621.24774,638.3622952781468,0.22280107060469334,6.755317261802525,1195.5076775247217,0.12543413570025935,True
2015-11-01,Brazil,429.6699,0.0204999999999999,617.8850999999997,657.4477431339062,0.22518471189164835,6.804680741458663,1214.899053510177,0.1283648280090376,True
2015-11-08,Brazil,401.45,0.0204999999999999,617.8850999999997,672.3050328394886,0.22506138933512773,6.568956853222571,1229.770254829376,0.12930688951763938,True
2015-11-15,Brazil,426.99,0.0204999999999999,617.8850999999997,659.2985659548862,0.22524720690729846,7.286065084340796,1216.7420454471387,0.12900148017359483,True
2015-11-22,Brazil,388.6199,0.0204999999999999,617.8850999999997,684.271996452476,0.2258486682384776,7.138079201284263,1241.7271754629128,0.13124339002810576,True
2015-11-29,Brazil,415.4199,0.0204999999999999,617.8850999999997,659.1464434849188,0.22691194012942992,7.509415947519521,1216.5679824443525,0.1301128659593877,True
2015-12-06,Brazil,435.1199,0.022,622.0884000000001,669.3568560065518,0.22765777777836743,7.194900439028666,1226.3817768868964,0.13112539021107808,True
2015-12-13,Brazil,485.73,0.022,622.0884000000001,648.4614296962083,0.22842290710541424,8.15937920832948,1205.4439634031885,0.13067931000551689,True
2015-12-20,Brazil,490.2798,0.022,622.0884000000001,630.6551107040242,0.22969986553590352,7.6356439576314905,1187.6190168982193,0.1293291281731297,True
2015-12-27,Brazil,482.5698,0.022,622.0884000000001,636.4314906430177,0.2300775465646881,7.1246971348104156,1193.4062159858754,0.12957000174936906,True
2016-01-03,Brazil,488.99,0.0215,598.55502,673.0658874179516,0.23425940875755735,7.32046112687203,1210.3022733479631,0.13728052567069038,True
2016-01-10,Brazil,480.7998,0.0215,598.55502,662.4026128910117,0.2328826309525854,8.349554596247506,1199.6268089163327,0.1365515207228369,True
2016-01-17,Brazil,491.73,0.0215,598.55502,658.5638340682401,0.23275370350477095,8.955246767508955,1195.7737356724874,0.13671216539789643,True
2016-01-24,Brazil,468.7998,0.0215,598.55502,651.0728837055068,0.23192858544056688,8.932731911791404,1188.2876916345094,0.13558390855679145,True
2016-01-31,Brazil,462.6299,0.0227,601.797756,656.3992234271914,0.2287548040072839,8.932731911791404,1193.3367104495267,0.13429911433003353,True
2016-02-07,Brazil,456.8398,0.0227,601.797756,672.4102408402954,0.22796248478092537,9.38986225798762,1209.3599101692585,0.13561225262625656,True
2016-02-14,Brazil,482.0298,0.0227,601.797756,655.7692817507317,0.2285154882707002,10.41418898428237,1192.6797206615056,0.13548418675081292,True
2016-02-21,Brazil,457.5898,0.0227,601.797756,652.6983160364913,0.2283465917701735,8.991333019235885,1189.6366309027878,0.13381136872966964,True
