date,country,cds_spread,risk_free_rate,B_f,LCL_usd,sigma_lcl,implied_V,implied_sigma_V,cca_converged
2016-03-27,Egypt,506.5098,0.0197,52.49984155,259.9119348441162,0.21015719270665967,307.48705291819147,0.17764126551503662,True
2016-04-03,Egypt,494.25,0.0183,52.165295449999995,284.617871484751,0.22593398226864891,332.22186313146176,0.1935602010024666,True
2016-04-10,Egypt,494.21,0.0183,52.165295449999995,284.617871484751,0.2259306491796912,332.2218631446352,0.1935573454239724,True
2016-04-17,Egypt,493.8098,0.0183,52.165295449999995,284.617871484751,0.2259306491796912,332.2218631446352,0.1935573454239724,True
2016-04-24,Egypt,494.0,0.0183,52.165295449999995,284.617871484751,0.22593332569070848,332.221863134057,0.19355963848827135,True
2016-05-01,Egypt,494.6499,0.0179,52.06971085,288.8042734810233,0.22627940638988916,336.41616896730835,0.1942550423917824,True
2016-05-08,Egypt,494.5,0.0179,52.06971085,288.8042734810233,0.22627940638988916,336.41616896730835,0.1942550423917824,True
2016-05-15,Egypt,494.6299,0.0179,52.06971085,288.8042734810233,0.22628238628298175,336.4161689560762,0.19425760062370828,True
2016-05-22,Egypt,494.73,0.0179,52.06971085,288.8042734810233,0.22627875081424284,336.41616896977905,0.19425447958147726,True
2016-05-29,Egypt,488.3098,0.0179,52.06971085,288.8042734810233,0.2261710535665202,336.4161693736976,0.19416202173454788,True
2016-06-05,Egypt,487.6499,0.0187999999999999,52.284776199999975,296.49364637437895,0.22748572547361962,344.0875411740296,0.1960203117672258,True
2016-06-12,Egypt,488.0898,0.0187999999999999,52.284776199999975,296.49364637437895,0.22748572547361962,344.0875411740296,0.1960203117672258,True
2016-06-19,Egypt,488.24,0.0187999999999999,52.284776199999975,296.49364637437895,0.22748925769584957,344.08754116122,0.1960233554976591,True
2016-06-26,Egypt,487.2698,0.0187999999999999,52.284776199999975,296.49364637437895,0.22749212565979055,344.0875411508164,0.19602582683400915,True
2016-07-03,Egypt,489.0298,0.0185,52.21308775,314.63566680070676,0.21635330018779583,362.235679943914,0.18792317958590288,True
2016-07-10,Egypt,489.6299,0.0185,52.21308775,314.63566680070676,0.21583199390627325,362.23568037822236,0.18747037337285283,True
2016-07-17,Egypt,489.7698,0.0185,52.21308775,314.63566680070676,0.21583199390627325,362.23568037822236,0.18747037337285283,True
2016-07-24,Egypt,489.3799,0.0185,52.21308775,314.63566680070676,0.21583199390627325,362.23568037822236,0.18747037337285283,True
2016-07-31,Egypt,489.0798,0.0146,51.2811379,309.2948798915166,0.19939801444722455,356.96586741387824,0.17276942296589154,True
2016-08-07,Egypt,489.1299,0.0146,51.2811379,309.2948798915166,0.19939801444722455,356.96586741387824,0.17276942296589154,True
2016-08-14,Egypt,488.9399,0.0146,51.2811379,309.2948798915166,0.19939801444722455,356.96586741387824,0.17276942296589154,True
