date,ExxonMobile,Chevron,Shell,TotalEnergies,ConocoPhillips,BP,SaudiAramco,Petrobras,Ecopetrol,Petrochina,Sinopec,Equinor,Nyse_Oil_Index,OccidentalPetroleum
3/29/21,57.4,106.92,1443.2,1083.27,53.84,300.5,,23.65,2388,4.3,3.55,169.75,1021.2,27
3/30/21,56.69,105.93,1446,1097.03,53.43,301.5,,23.58,2373,4.3,3.51,168.6,1017.17,27.33
3/31/21,55.83,104.79,1413.8,1084.08,52.97,294.65,,23.94,2366,4.3,3.53,167.3,1007.45,26.62
4/1/21,57.39,105.75,1412.2,1065.69,54.02,289.8,,23.62,2366,4.28,3.53,167.3,1040.68,27.38
4/2/21,57.39,105.75,1412.2,1065.69,54.02,289.8,,23.62,2366,4.28,3.53,167.3,885.7,27.38
4/5/21,56.5,104.51,1412.2,1065.69,52.21,289.8,,23.87,2325,4.28,3.53,167.3,1011.61,25.31
4/6/21,56.34,103.58,1425.6,1058.05,52.58,299.85,,23.69,2289,4.25,3.52,170.16,1011.55,25.35
4/7/21,56.59,104.19,1440.4,1060.64,52.38,305.45,,23.8,2337,4.27,3.58,168.62,858.59,25.3
4/8/21,56,103.02,1409.4,1042.79,51.24,298.45,,23.4,2281,4.26,3.67,164,1002.2,24.73
4/9/21,55.87,102.92,1395.8,1031.48,51.23,295,,23.5,2260,4.27,3.66,161.9,838.52,24.59
4/12/21,55.5,101.78,1402.6,1026.71,50.86,298.4,,23.74,2287,4.28,3.69,163.9,987.37,24.23
4/13/21,55.71,102.24,1395.2,1032.3,50.79,298.25,,23.74,2280,4.25,3.63,162.92,988.28,24.29
4/14/21,57.32,104.27,1438.4,1043.74,52.69,308.35,,24.12,2344,4.25,3.65,164.86,1019.8,25.55
4/15/21,56.98,103.42,1428.6,1035.7,51.9,303.5,,22.92,2319,4.27,3.68,167.4,1009.03,24.86
4/16/21,56.66,102.96,1412.8,1034.34,51.09,302.95,,22.65,2301,4.31,3.71,165.54,836.16,24.38
4/19/21,56.48,103.26,1396.8,1036.79,50.89,300.85,,23.79,2300,4.29,3.7,165.72,1000.17,24.54
4/20/21,55.29,101.33,1350.2,1004.63,48.65,291.75,,23.2,2281,4.27,3.65,162.4,968.87,23.2
4/21/21,56,102.73,1366.2,1005.86,50.04,295.7,,23.2,2262,4.23,3.61,163.12,982.57,24.45
4/22/21,55.27,100.95,1363.2,1005.59,49.46,295,,23.21,2250,4.17,3.59,164.24,967.7,24.1
4/23/21,55.57,101.55,1356.2,1002.32,49.72,292.1,,23.27,2228,4.17,3.58,165.06,813.53,24.65
4/26/21,55.68,101.52,1368.6,1004.63,50.25,296.55,,23.3,2270,4.17,3.55,167.12,985.33,24.9
4/27/21,56.41,102.7,1355.2,1002.73,51.3,295.3,,22.74,2287,4.14,3.57,167.34,1000.64,25.09
4/28/21,58.11,105.22,1382.2,1020.58,53.04,304.5,,23.55,2332,4.17,3.59,172.1,858.21,26.1
4/29/21,58.94,106.9,1365,1011.17,53.13,302,,23.08,2310,4.2,3.65,173.72,1044.93,25.94
4/30/21,57.24,103.07,1365,1003.68,51.14,303,,23.1,2210,4.25,3.67,169.5,841.09,25.36
5/3/21,58.82,105.53,1365,1014.99,52.74,303,,23.01,2219,4.25,3.67,170.34,1049.19,26.14
5/4/21,59.19,106.11,1381.6,1026.57,52.57,310.15,,22.48,2225,4.25,3.67,171.3,1043.24,25.86
5/5/21,60.97,108.96,1407.4,1063.37,55.44,318.5,,23.4,2288,4.25,3.67,175.1,1079.4,27.05
5/6/21,61.55,109.02,1421.6,1066.78,55.7,314.5,,23.07,2291,4.38,3.74,174.2,1083.22,26.65
5/7/21,62.43,110.02,1430.2,1064.32,57.1,313.55,,23.93,2288,4.44,3.81,178.2,917.91,27.39
5/10/21,62.58,109.57,1421.6,1072.23,57,315.7,,24.23,2357,4.58,3.91,180.1,1101.8,26.63
5/11/21,60.59,106.7,1367.6,1047.15,55.72,304.6,,24.55,2315,4.56,3.85,177.26,1074.91,24.53
5/12/21,60.04,107.37,1413,1071.14,55.69,315.3,,24.24,2370,4.69,3.94,177.84,1080.43,25.12
5/13/21,59.3,106.68,1382.4,1057.78,54.24,308.4,,24.5,2301,4.69,3.92,177.84,1061.25,23.71
5/14/21,60.77,109.47,1419,1083.4,56.52,313.65,,25.64,2387,4.65,3.88,178.78,910.15,25.1
5/17/21,62.19,110.81,1426.4,1085.04,58.3,315.4,,25.94,2387,4.66,3.86,178.78,1120.31,26.39
5/18/21,60.43,106.18,1420.2,1081.9,57.29,316.8,,25.6,2355,4.87,4,181.4,1099.12,25.87
5/19/21,58.98,103.2,1380.6,1046.2,55.58,308.35,,25.52,2347,4.8,3.87,176.14,1072.13,25.07
5/20/21,58.84,103.56,1385,1050.56,55.39,310.3,,25.17,2314,4.66,3.75,176.6,1068.3,24.95
5/21/21,58.92,104.12,1398.8,1062.96,55.65,312.2,,25.42,2285,4.69,3.74,179.28,874.81,25.12
5/24/21,59.61,105.6,1408.6,1064.05,56.1,316.4,,25.68,2294,4.62,3.72,179.28,1082.56,25.44
5/25/21,58.26,103.87,1374,1044.7,54.88,310.05,,25.22,2235,4.72,3.78,177.36,1061.08,24.62
5/26/21,58.94,104.12,1378.4,1048.51,55.42,310.7,,25.45,2220,4.68,3.75,178.4,877.21,25.29
5/27/21,58.56,103.01,1351.6,1036.93,55.53,306.55,,25.25,2220,4.64,3.72,179.84,1081.08,26.07
5/28/21,58.37,103.79,1345.6,1039.66,55.74,306.15,,26.71,2211,4.67,3.72,181.68,887.71,25.96
5/31/21,58.37,103.79,1345.6,1033.12,55.74,306.15,,26.65,2190,4.62,3.65,179.66,887.71,25.96
6/1/21,60.46,106.65,1374.6,1058.05,58.27,314.75,,27.23,2276,4.71,3.7,188.3,1127.3,28.47
6/2/21,60.94,108.08,1401.8,1081.77,58.99,321.75,,28.58,2340,4.71,3.68,188.64,1145.09,29.23
6/3/21,61.18,107.59,1401.2,1086.54,59.47,324.1,,28.58,2360,4.75,3.73,190.76,1144.11,29.28
6/4/21,61.45,108.45,1393.6,1081.49,59.85,319.45,,28.93,2355,4.69,3.74,191.06,946.93,29.14
6/7/21,61.05,107.75,1392.6,1076.32,59.81,319.2,,28.72,2355,4.75,3.74,192.2,1149.84,29.16
6/8/21,62.13,108.73,1383.8,1080.27,60.47,323.2,,29.41,2396,4.72,3.7,190.24,1160.25,29.19
6/9/21,62.65,107.78,1402.2,1090.62,59.68,324.75,,29.51,2370,4.89,3.79,191.1,1149.85,28.35
6/10/21,62.75,108.41,1409.8,1085.31,60.17,323.35,,29.53,2385,4.91,3.77,189.8,1149.67,28.33
6/11/21,62.17,107.91,1420.4,1099.21,59.97,324.3,,29.3,2391,5.19,3.86,189.8,943.97,28.33
6/14/21,62.07,107.97,1458.4,1114.34,60.31,330.4,,29.26,2391,5.19,3.86,192.16,1150.9,28.28
6/15/21,64.33,110.3,1484.6,1115.15,61.17,332.7,,29.47,2439,5.23,3.82,187.4,1171.66,29.2
6/16/21,64.1,109.67,1474.2,1116.11,61.13,328.95,,29.57,2409,5.31,3.85,184.3,957.42,30.54
6/17/21,61.99,107.07,1464,1109.84,59.01,324.05,,28.66,2392,5.23,3.8,181.8,1122.39,28.22
6/18/21,60.4,103.03,1418.2,1077.54,57.53,315.4,,28.74,2397,5.15,3.74,173.56,912.91,27.99
6/21/21,62.59,106.05,1424,1089.13,60.45,316.85,,29.34,2460,5.11,3.7,178,1141,29.5
6/22/21,63.79,106.4,1452.6,1095.8,60.79,322.7,,29.37,2481,5.38,3.77,178.92,1146.61,30.01
6/23/21,64.26,106.27,1472.6,1091.31,60.76,324.2,,29.44,2522,5.38,3.77,181.18,1150.44,30.96
6/24/21,64.52,107.14,1482.6,1097.17,61.39,324.3,,29.89,2750,5.39,3.75,182.56,1166.34,31.74
6/25/21,64.66,107.3,1494.4,1088.44,61.31,325.5,,29.41,2770,5.41,3.8,185.1,984.2,32.91
6/28/21,63.01,103.99,1444.4,1057.1,59.59,315.15,,29.28,2718,5.35,3.82,180.9,1131.88,31.24
6/29/21,62.62,103.76,1448.8,1052.19,59.05,316,,29.68,2717,5.24,3.73,182.04,1125.6,31.3
6/30/21,63.08,104.74,1446.8,1039.93,60.9,315,,30.29,2722,5.29,3.76,182.18,1138.65,31.27
7/1/21,63.26,106.21,1488.6,1056.42,62.88,324.5,,29.76,2819,5.24,3.72,185,1163.2,32.86
7/2/21,63.17,106.07,1476.6,1052.47,62.75,321.4,,30.03,2851,5.23,3.69,184.42,977.46,32.58
7/5/21,63.17,106.07,1490,1055.06,62.75,324.25,,29.69,2851,5.19,3.85,184.4,977.46,32.58
7/6/21,61.37,103.99,1459.2,1033.12,60.28,310.8,,28.58,2789,5.25,3.94,183,1118.6,30.51
7/7/21,60.41,102.93,1451.2,1021.26,59.01,307.7,,28.73,2800,5.12,3.87,178.46,924.53,29.48
7/8/21,60.14,102.6,1460,1011.17,59.21,307.7,,28.16,2753,4.99,3.84,176.06,1083.85,29.66
7/9/21,61.23,104.07,1468.4,1020.71,60.13,310.9,,28.16,2761,4.99,3.86,177.66,933.4,30.24
7/12/21,61.17,104.28,1456.4,1021.26,59.8,309.15,,28.45,2750,4.93,3.82,178.34,1101.75,29.99
7/13/21,60.88,103.93,1447,1013.63,59.46,305.9,,28.56,2720,4.95,3.86,178.28,1094.69,30.08
7/14/21,59.53,101.97,1443.2,1011.31,57.67,304.75,,28.37,2650,4.88,3.79,180.3,1059.16,27.83
7/15/21,58.95,101.3,1407.4,998.77,57.08,296.05,,27.7,2570,4.86,3.79,174.72,1040.09,27.23
7/16/21,57.32,98.62,1399.4,988.96,55.5,292.25,,27.17,2560,4.82,3.69,173.42,854.59,25.94
7/19/21,55.35,95.96,1339,950.94,53.7,278.45,,26.85,2448,4.74,3.57,167.94,969.26,24.82
7/20/21,55.96,96.53,1347.2,950.26,54.47,280.15,,27.29,2448,4.7,3.44,170.58,980.56,25.37
7/21/21,57.76,99.82,1387.8,975.61,57.02,289.45,,27.73,2535,4.68,3.42,174.6,1017.44,27.18
7/22/21,57.11,98.82,1364.6,971.38,56.67,284,,27.77,2550,4.74,3.45,173.58,1007.44,27.01
7/23/21,57.04,98.86,1365.2,971.25,55.34,284.1,,27.4,2551,4.71,3.41,172.56,848.89,26.58
7/26/21,58.48,100.95,1400,993.73,56.87,292.25,,27.95,2597,4.63,3.31,177.86,1024.42,27.12
7/27/21,57.83,100.61,1399.4,993.46,56.33,291.4,,27.83,2600,4.7,3.3,176.1,1013.14,26.26
7/28/21,58.22,101.18,1405.6,1000.55,56.72,291.8,,28.34,2611,4.65,3.28,172.42,871.02,26.9
7/29/21,58.93,102.57,1458.6,1022.21,57.08,295.65,,28.23,2646,4.64,3.26,175.06,1034.78,26.78
7/30/21,57.57,101.81,1443.2,1000.27,56.06,289.2,,27.5,2633,4.68,3.22,172.44,857.48,26.1
8/2/21,57.58,101.63,1453.4,1000,55.38,289.75,,27.24,2598,4.67,3.25,176.6,1009.33,25.79
8/3/21,58.2,102.6,1479.2,1027.26,56.64,306.1,,27.7,2620,4.58,3.21,176.32,1035.57,26.43
8/4/21,56.84,100.3,1462.8,1024.53,54.93,303,,26.7,2564,4.61,3.23,177.12,998.57,25.69
8/5/21,57.2,101.23,1482.2,1026.85,55.95,305.75,,29.27,2527,4.56,3.21,177.4,1016.64,26.19
8/6/21,57.86,101.95,1483,1033.93,56.5,307.45,,29.11,2547,4.55,3.2,180.26,864.9,26.39
8/9/21,57.2,100.25,1470.6,1030.66,55.45,305.45,,28.84,2590,4.54,3.24,180.28,1008.69,25.61
8/10/21,58.18,102.08,1477.6,1025.62,56.48,308.9,,28.85,2598,4.55,3.25,182,1023.31,26.26
8/11/21,58.35,102.85,1490.8,1040.07,57.19,311.7,,29.3,2639,4.61,3.27,183.16,1031.3,26.84
8/12/21,57.35,102.64,1470,1044.56,57.04,306.95,,29.46,2622,4.6,3.27,186,1030.52,26.87
8/13/21,56.77,101.96,1459.6,1041.7,55.97,305.35,,29.92,2586,4.55,3.26,186.6,863.05,25.79
8/16/21,55.94,100.92,1425.4,1028.89,54.81,298,,29.35,2586,4.6,3.3,184.26,990.2,24.79
8/17/21,55.56,100.73,1447.6,1030.93,54.52,302.45,,27.75,2580,4.53,3.25,188.82,978.34,24.08
8/18/21,54.39,96.7,1441.4,1028.21,53.53,302.65,,27.42,2568,4.54,3.28,188.32,957.77,23.45
8/19/21,52.73,94.29,1384.6,989.51,52.44,287.75,,27.16,2520,4.44,3.21,180.86,931.62,22.09
8/20/21,52.74,94.3,1392.4,993.87,52.77,287.85,,27.15,2536,4.4,3.22,179.72,799.07,21.95
8/23/21,54.91,96.73,1422.2,1010.63,54.79,295,,28.06,2644,4.43,3.25,185.48,971.93,23.47
8/24/21,55.36,97.84,1434.6,1012.81,55.41,298.85,,28.38,2671,4.51,3.27,185.9,988.79,24.38
8/25/21,55.46,98.51,1432.4,1017.58,56.02,298.35,,28.45,2676,4.61,3.3,185.54,849,24.63
8/26/21,54.71,97.22,1432.2,1016.9,55.13,296.55,,28.22,2632,4.65,3.34,186.84,980.5,24
8/27/21,55.77,98.64,1453.8,1028.89,56.74,302.5,,29.08,2660,4.73,3.34,189.44,859.34,25.66
8/30/21,55.16,98.39,1453.8,1027.66,56.2,302.5,,28.72,2649,4.86,3.35,188.42,1001.13,25.25
8/31/21,54.52,96.77,1431.6,1017.85,55.53,296.95,,27.92,2643,4.94,3.39,184.74,998.66,25.69
9/1/21,53.77,95.71,1428.2,1011.17,54.65,294.25,,27.77,2590,4.93,3.4,186.08,982.8,25.08
9/2/21,55.08,97.71,1455.4,1024.26,56.6,299.9,,27.29,2670,4.96,3.41,192.4,1007.31,26.58
9/3/21,54.87,97.49,1433.6,1015.67,56.24,296.6,,27.3,2635,5.05,3.75,194.3,845.39,25.92
9/6/21,54.87,97.49,1443.2,1026.57,56.24,298.45,,27.37,2634,5.01,4.13,199.72,845.39,25.92
9/7/21,54.55,97.06,1442.2,1025.21,55.98,298.4,,27.37,2606,5.13,4.54,200.45,1000.01,25.66
9/8/21,54.05,96.39,1434.2,1015.54,55.28,298.25,,25.85,2593,5.16,4.5,198.88,981.77,24.91
9/9/21,54.09,96,1417.8,1006.95,55.58,294.7,,26.09,2570,5.27,4.53,195.02,982.03,25.07
9/10/21,53.98,96.07,1418.8,998.36,55.73,295.65,,26.07,2553,5.19,4.35,197.64,829.3,24.98
9/13/21,55.37,97.97,1452.2,1028.89,57.59,302.3,,26.88,2572,5.5,4.45,201.35,1014.16,26.65
9/14/21,54.58,96.2,1450,1031.48,56.94,300,,26.68,2550,5.71,4.72,201.55,997.52,26.28
9/15/21,56.42,98.24,1476.2,1054.51,59.32,309.25,,26.97,2620,5.99,5.1,208.95,880.28,27.88
9/16/21,55.82,97.32,1464.2,1055.33,59.23,305.95,,26.72,2615,5.95,4.73,204.9,1028.27,27.33
9/17/21,55.16,96.76,1456,1046.33,58.92,304.65,,25.5,2566,5.7,4.62,201.7,868.02,26.94
9/20/21,53.69,94.78,1436.8,1031.48,57.07,303.7,,25.23,2520,5.7,4.62,200.3,997.5,25.48
9/21/21,53.64,94.85,1489,1038.29,59.33,308.8,,25.63,2529,5.7,4.62,201,1007.92,25.43
9/22/21,55.21,97.64,1517.8,1064.87,62.26,316.75,,26.46,2570,6.11,4.78,207.8,1037.97,26.75
9/23/21,57.08,100.06,1523.8,1080.13,63.71,317.75,,27.56,2590,5.99,4.68,206.25,1065.87,27.96
9/24/21,57.59,100.6,1529.2,1081.9,65.02,320.2,,27.56,2550,5.97,4.51,206.35,912.34,28.1
9/27/21,59.3,102.97,1597.6,1119.11,66.71,331.3,,27.99,2671,6.21,4.26,210.9,1105.62,30.19
9/28/21,59.92,103.36,1641.8,1133.69,67.8,336.6,,27.75,2699,6.49,4.48,218,1111.54,29.9
9/29/21,59.88,103.33,1651.2,1118.42,68.04,338.3,,28.17,2706,6.04,4.23,217.3,1108.48,30.03
9/30/21,58.82,101.45,1655,1126.6,67.77,340.3,,28.15,2734,6.01,4.25,222.65,1103.21,29.58
10/1/21,60.93,104.33,1647.8,1124.97,70.1,337.95,,28.68,2769,6.01,4.25,226.1,977.45,31.15
10/4/21,61.72,104.72,1672.6,1147.18,71.49,344.45,,29.38,2825,6.01,4.25,229.35,1148.77,31.81
10/5/21,61.62,105.86,1699.2,1181.52,71.73,350.65,,29.87,2810,6.01,4.25,230.3,1162.55,32.77
10/6/21,60.49,104.93,1652.6,1165.3,71.81,341.55,,29.14,2810,6.01,4.25,221.8,989.67,32
10/7/21,60.66,105.68,1672.4,1163.67,71.51,344.8,,29.2,2860,6.01,4.25,215.95,1153.51,32.48
10/8/21,62.18,108.05,1708.6,1181.52,74.92,353.55,,29.79,2908,6.28,4.37,224.8,1024.39,33.63
10/11/21,61.56,107.13,1736.8,1205.23,73.97,360.3,,29.77,2944,6.15,4.33,227.3,1182.34,33.39
10/12/21,61.24,107.15,1731.2,1191.06,73.41,358.2,,29.77,2904,6,4.13,228,1179.89,33.01
10/13/21,61.07,107.79,1721,1179.48,73.23,354.95,,30.3,2909,5.75,4.09,226.35,1182.37,32.28
10/14/21,62,108.81,1744.8,1193.79,73.85,357.7,,30.25,2918,5.7,4.1,230.55,1194.85,31.99
10/15/21,62.59,109.61,1772,1211.64,74.14,363.6,,30.16,2960,5.95,4.16,228.95,1036.59,31.66
10/18/21,62.56,109.56,1768.2,1216.95,74.5,361.45,,30.2,2960,6.01,4.26,233.7,1202.07,32.93
10/19/21,63.5,111.7,1778.4,1221.86,75.32,361.95,,28.88,2953,5.96,4.56,231.8,1214.54,32.94
10/20/21,63.85,113.16,1786,1222.81,76.02,363.1,,29.37,2937,5.85,4.34,235.9,1224.96,33.36
10/21/21,62.69,111.74,1756.2,1205.23,74.59,356.2,,28.46,2910,5.88,4.35,233.7,1204.5,32.8
10/22/21,63.12,112.8,1749.2,1193.92,75.72,355,,27.9,2890,5.7,4.14,230.7,1039.26,33.93
10/25/21,64.35,113.85,1775.8,1197.19,76.52,360.65,,29.61,2890,5.91,4.33,235.25,1225.74,35.22
10/26/21,65.84,114.1,1773.8,1192.29,77.03,359.2,,29.27,2930,5.85,4.25,232.85,1230.89,35.36
10/27/21,64.13,112.07,1765.6,1189.29,74.43,357.6,,29.31,2867,5.81,4.16,227.85,1201.58,33.3
10/28/21,64.31,113.12,1713.2,1180.02,75.15,352.05,,29.59,2890,5.45,3.89,217.3,1206.83,33.83
10/29/21,64.47,114.49,1681,1182.07,74.49,350.2,,27.67,2847,5.48,3.89,213.75,1027.93,33.53
11/1/21,65.63,114.53,1683.2,1186.43,74.59,357,,28.7,2847,5.38,3.88,221,1213.44,34.81
11/2/21,64.82,113.83,1661.6,1190.38,73.03,344.95,,28.7,2854,5.27,3.7,219.3,1196.35,34.36
11/3/21,63.93,113.01,1628.6,1169.53,72.74,334.85,,27.48,2890,5.18,3.78,220.15,1019.93,33.85
11/4/21,64.41,113.51,1658,1178.8,73.31,339.5,,26.67,2871,5.07,3.75,222.9,1184.83,33.75
11/5/21,65.02,114.74,1683.4,1183.16,75.45,345.4,,26.69,2877,4.9,3.63,225.95,1040.32,33.42
11/8/21,65.72,115.15,1686.2,1185.61,75.93,345.25,,27.13,2923,4.93,3.64,231,1213.93,34.29
11/9/21,66.36,116,1677,1186.56,75.75,344.45,,27.55,2937,4.85,3.62,225.3,1220.83,33.74
11/10/21,64.19,114.15,1681.2,1196.92,73,347.8,,27.32,2880,4.85,3.61,225.35,1186.92,31.82
11/11/21,64.31,114.16,1664.8,1195.56,72.14,345.15,,27.32,2864,4.82,3.64,222.9,1188.02,32.12
11/12/21,63.82,114.23,1641.2,1176.75,72.36,340.9,,27.82,2840,4.81,4,222.05,1032,32.08
11/15/21,64.37,116.82,1676.4,1189.42,72.72,341.55,,27.82,2840,4.81,4.21,225.45,1195.35,31.98
11/16/21,65.02,117.28,1700.8,1195.42,72.64,344.55,,28.24,2760,4.77,4.18,236,1197.63,31.84
11/17/21,64.31,115.42,1689.4,1186.7,71.97,342,,27.59,2770,4.83,4.35,236.75,1180.67,30.76
11/18/21,63.61,114.45,1660.8,1173.89,72.72,336.45,,27.57,2759,4.77,4.32,226.85,1173.51,30.64
11/19/21,60.67,111.91,1609.4,1141.86,69.61,326.55,,27.19,2645,4.83,4.74,220.45,993.97,29.12
11/22/21,61.51,113.91,1615.4,1155.49,71.89,334.4,,27.44,2620,4.85,4.71,223.6,1143.98,30.01
11/23/21,63.13,116.3,1638.2,1168.85,73.78,339.4,,28.73,2660,4.86,4.8,228.2,1177.98,31.92
11/24/21,63.48,117.19,1657.6,1175.12,74.83,344.5,,29.29,2684,4.95,4.8,231.45,1055.2,32.01
11/25/21,63.48,117.19,1649.6,1174.3,74.83,344.75,,30.5,2670,4.87,4.77,229.75,1055.2,32.01
11/26/21,61.25,114.51,1556.2,1104.66,71.48,317.65,,29.17,2536,4.77,4.68,219.9,1012.69,29.7
11/29/21,61.59,114.85,1594.8,1122.92,72.15,327.7,,30.16,2595,4.74,4.65,227.15,1144.14,30.06
11/30/21,59.84,112.87,1577,1106.84,70.13,325.45,,30.14,2600,4.71,4.6,228.7,1124.44,29.65
12/1/21,59.79,112.1,1607,1142.95,69.2,332.9,,30.35,2600,4.86,4.58,230.2,1116.17,28.95
12/2/21,61.28,115.14,1633.2,1145.41,71.26,336.6,,29.52,2659,4.89,4.46,230.2,1151.91,29.65
12/3/21,60.89,114.41,1651.4,1153.86,71.11,340.85,,30.07,2661,4.92,4.48,231,1009.77,29.16
12/6/21,61.58,116.2,1681.4,1183.97,72.81,346.5,,30.35,2688,4.89,4.38,231.4,1164.71,29.84
12/7/21,62.27,117.92,1695.6,1206.87,74.57,350.9,,31.19,2720,4.96,4.3,239.6,1185.75,31.12
12/8/21,62.45,118.45,1691.2,1205.51,74.11,348.7,,31.08,2720,5.01,4.31,239.45,1188.89,30.77
12/9/21,62.61,118.14,1669.2,1198.01,72.55,343.55,,31.08,2710,5.08,4.25,236.4,1177.11,30.24
12/10/21,63.01,118.34,1659.8,1201.69,73.49,342.6,,31.49,2707,4.97,4.25,232.75,1046.92,30.77
12/13/21,61.63,115.88,1615,1184.38,71.02,335,,31.46,2631,4.96,4.21,233,1153.31,29.23
12/14/21,61.54,116.22,1619.4,1191.88,70.68,337.65,,31.02,2613,4.86,4.13,233.35,1149.18,28.74
12/15/21,61.27,115.56,1594.2,1179.75,70.71,330.9,,30.92,2600,4.83,4.07,230.45,1019.63,28.52
12/16/21,61.37,116.64,1627,1217.63,71.7,338.95,,31.56,2643,4.94,4.3,239.75,1158.75,28.38
12/17/21,60.03,113.6,1593,1189.97,68.61,333.75,,30.79,2645,4.94,4.16,236.1,1003.4,28.04
12/20/21,59.16,113.65,1573.6,1181.93,68.6,323.3,,30.2,2581,4.85,4.12,235.5,1120.65,26.98
12/21/21,60.5,115.47,1618.6,1210.14,70.68,331.75,,30.34,2597,4.9,4.19,249.65,1159.9,28.6
12/22/21,60.99,116.13,1628,1218.59,71.08,334.7,,30.22,2651,4.89,4.22,245.9,1164.93,28.92
12/23/21,61.02,116.41,1645.8,1229.76,71.19,337.95,,30.44,2650,5.03,4.38,243.4,1166.89,28.85
12/24/21,61.02,116.41,1644,1220.36,71.19,337.85,,30.44,2647,4.94,4.15,243.4,1030.1,28.85
12/27/21,61.89,118.79,1644,1225.27,73.21,337.85,,31.04,2698,4.95,4.26,239.9,1194.38,29.64
12/28/21,61.69,118.56,1644,1233.44,73.12,337.85,,31.06,2695,4.93,4.18,240.95,1193.64,29.48
12/29/21,61.15,117.95,1629.4,1219.81,72.92,336,,30.95,2700,4.91,4.19,238.85,1185.57,29.26
12/30/21,60.79,117.43,1619,1223.77,72.28,333,,30.7,2690,4.9,4.14,235.9,1176.8,28.97
12/31/21,61.19,117.35,1621.8,1216.41,72.18,330.5,,30.7,2690,4.91,4.17,235.9,1040.29,28.99
1/3/22,63.54,119.26,1621.8,1226.22,73.77,330.5,,31.52,2720,4.91,4.17,235.5,1212.9,31.06
1/4/22,65.93,121.43,1700.8,1236.58,76.97,351,,31.92,2740,4.94,4.19,240.65,1253.64,33.38
1/5/22,66.75,122.22,1722.2,1251.43,75.65,354.8,,30.61,2660,4.96,4.18,245.9,1247.92,31.81
1/6/22,68.32,123.26,1718.2,1251.98,78.49,355.15,,30.58,2615,4.98,4.26,246.7,1282.31,32.76
1/7/22,68.88,125.03,1736.6,1266.29,80.64,362.55,,30.83,2651,5.27,4.36,244,1150.91,33.21
1/10/22,68.47,125.11,1730.6,1273.92,81.03,363.05,,30.72,2651,5.3,4.36,243.7,1297.04,32.38
1/11/22,71.35,127.97,1758.4,1297.36,83.59,369.6,,31.99,2761,5.24,4.31,240.2,1342.52,34.7
1/12/22,71.14,127.33,1806.4,1337.15,84.4,381.45,,33.05,2790,5.33,4.35,244.6,1192.45,34.75
1/13/22,70.63,126.8,1806.2,1330.2,83.62,383.9,,33.85,2798,5.48,4.34,242.55,1347.76,34.15
1/14/22,71.87,128.96,1820.6,1350.1,86.74,388.7,,34.56,2801,5.29,4.16,255.8,1207.05,35.51
1/17/22,71.87,128.96,1842.8,1353.91,86.74,393.75,,34.45,2910,5.32,4.15,251.15,1207.05,35.51
1/18/22,73.08,129.38,1872.2,1374.22,87.51,395.75,,34.57,3010,5.49,4.29,256.75,1388.16,36.03
1/19/22,73.11,128.91,1869.4,1397.11,87.28,394.1,,34.25,2990,5.5,4.26,249.7,1380.61,35.83
1/20/22,73.27,128.45,1838.4,1381.3,85.63,389.15,,34.47,2906,5.4,4.19,252.25,1355.63,34.95
1/21/22,72.17,126.91,1807.4,1352.41,82.72,382.25,,34.59,2851,5.17,4.01,247.15,1167.69,33.75
1/24/22,72.79,127.18,1747.2,1305.94,83.02,364.1,,34.65,2824,5.3,4.01,247,1324.05,34.01
1/25/22,74.93,132.59,1810.8,1338.38,87.11,379.65,,35.8,2895,5.14,3.8,249.8,1377.29,36.77
1/26/22,74.17,132.69,1912.2,1391.93,87.06,394.1,,36.85,2891,5.28,3.88,258.3,1375.06,37.06
1/27/22,75.12,135.37,1919.2,1410.19,89.66,392.5,,36.99,2905,5.24,3.83,253.1,1392.31,37.26
1/28/22,75.28,130.61,1895.2,1396.57,89.22,385.45,,35.89,2886,5.02,3.86,248.5,1222.48,37.57
1/31/22,75.96,131.33,1886.6,1368.77,88.62,382.8,,35.27,2905,5.02,3.86,245.85,1385.74,37.67
2/1/22,80.83,134.79,1946.6,1398.2,91.54,393.3,,36.31,2882,5.02,3.86,246.5,1427.83,39.29
2/2/22,80.62,135.41,1932.4,1369.58,92.21,389.55,,35.66,2889,5.02,3.86,247.7,1276.66,39.62
2/3/22,79.68,134.2,1960,1354.87,90.87,392.4,,35.28,2838,5.02,3.86,249.8,1424.03,40
2/4/22,81.41,135.88,2037,1389.21,91.87,405.9,,35.91,2901,5.02,3.86,260,1277.94,40.8
2/7/22,82.39,138.55,2061.5,1396.29,92.94,408.65,,35.48,2934,5.48,4.03,262.25,1464.55,41
2/8/22,80.26,136.44,1996,1397.93,91.33,399,,34.97,2915,5.53,4.1,256.7,1433.22,39.35
2/9/22,79,137.79,2028,1428.18,92.95,410.3,,35,2899,5.48,4.12,260.2,1450.36,40.3
2/10/22,78.24,136.04,2018.5,1415.37,91.91,410.7,,35.6,2850,5.52,4.12,268.2,1446.91,40.68
2/11/22,80.21,138.81,2039,1424.09,93.52,417.2,,37.2,2972,5.8,4.08,275.05,1302.23,42.98
2/14/22,78.98,136.67,2005.5,1393.57,91.55,400.65,,36.24,2946,5.82,4.03,273.75,1455.53,41.23
2/15/22,77.99,134.26,1984,1390.02,89.68,397.35,,35.49,2918,5.65,3.99,256.05,1427.25,39.85
