date,country,embi_level,fx_level,SPX_Index,VIX_Index,USGG10YR_Index,DXY_Curncy,CO1_Comdty,year
2013-11-01,Saudi Arabia,,3.7503,1761.64,13.28,2.6218,80.716,105.91,2013
2013-11-08,Saudi Arabia,,3.7503,1770.61,12.9,2.7477,81.303,105.12,2013
2013-11-15,Saudi Arabia,,3.7503,1798.18,12.19,2.7033,80.849,108.5,2013
2013-11-22,Saudi Arabia,,3.7503,1804.76,12.26,2.7427,80.708,111.05,2013
2013-11-29,Saudi Arabia,,3.7503,1805.81,13.7,2.7445,80.68,109.69,2013
2013-12-06,Saudi Arabia,,3.7503,1805.09,13.79,2.8553,80.315,111.61,2013
2013-12-13,Saudi Arabia,,3.7508,1775.32,15.76,2.8646,80.214,108.83,2013
2013-12-20,Saudi Arabia,,3.7503,1818.32,13.79,2.8886,80.575,111.77,2013
2013-12-27,Saudi Arabia,,3.7504,1841.4,12.46,3,80.392,112.18,2013
2014-01-03,Saudi Arabia,,3.7503,1831.37,13.76,2.9948,80.791,106.89,2014
2014-01-10,Saudi Arabia,,3.7505,1842.37,12.14,2.8579,80.658,107.25,2014
2014-01-17,Saudi Arabia,,3.7505,1838.7,12.44,2.8194,81.225,106.48,2014
2014-01-24,Saudi Arabia,,3.7503,1790.29,18.14,2.715,80.458,107.88,2014
2014-01-31,Saudi Arabia,,3.7503,1782.59,18.41,2.644,81.311,106.4,2014
2014-02-07,Saudi Arabia,,3.7503,1797.02,15.29,2.6829,80.691,109.57,2014
2014-02-14,Saudi Arabia,,3.7504,1838.63,13.57,2.7428,80.136,109.08,2014
2014-02-21,Saudi Arabia,,3.7503,1836.25,14.68,2.731,80.237,109.85,2014
2014-02-28,Saudi Arabia,,3.7503,1859.45,14,2.6476,79.691,109.07,2014
2014-03-07,Saudi Arabia,,3.7503,1878.04,14.11,2.7879,79.719,109,2014
2014-03-14,Saudi Arabia,,3.7503,1841.13,17.82,2.6543,79.446,108.57,2014
2014-03-21,Saudi Arabia,,3.7503,1866.52,15,2.7426,80.105,106.92,2014
2014-03-28,Saudi Arabia,,3.7503,1857.62,14.41,2.7208,80.176,108.07,2014
2014-04-04,Saudi Arabia,,3.7503,1865.09,13.96,2.7207,80.423,106.72,2014
2014-04-11,Saudi Arabia,,3.7503,1815.69,17.03,2.6247,79.452,107.33,2014
2014-04-18,Saudi Arabia,,3.7503,1864.85,13.36,2.7215,79.847,109.53,2014
2014-04-25,Saudi Arabia,,3.7503,1863.4,14.06,2.6623,79.749,109.58,2014
2014-05-02,Saudi Arabia,,3.7503,1881.14,12.91,2.5843,79.516,108.59,2014
2014-05-09,Saudi Arabia,,3.7504,1878.48,12.92,2.6233,79.903,107.89,2014
2014-05-16,Saudi Arabia,,3.7505,1877.86,12.44,2.5231,80.043,109.75,2014
2014-05-23,Saudi Arabia,,3.7505,1900.53,11.36,2.5321,80.393,110.54,2014
2014-05-30,Saudi Arabia,,3.7505,1923.57,11.4,2.4759,80.369,109.41,2014
2014-06-06,Saudi Arabia,,3.7505,1949.44,10.73,2.5869,80.409,108.61,2014
2014-06-13,Saudi Arabia,,3.7507,1936.16,12.18,2.6033,80.576,113.41,2014
2014-06-20,Saudi Arabia,,3.7506,1962.87,10.85,2.6052,80.372,114.81,2014
2014-06-27,Saudi Arabia,,3.7509,1960.96,11.26,2.534,80.039,113.3,2014
2014-07-04,Saudi Arabia,,3.7507,1985.44,10.32,2.6383,80.269,110.64,2014
2014-07-11,Saudi Arabia,,3.7507,1967.57,12.08,2.516,80.187,106.66,2014
2014-07-18,Saudi Arabia,,3.7504,1978.22,12.06,2.4809,80.524,107.24,2014
2014-07-25,Saudi Arabia,,3.7505,1978.34,12.69,2.4655,81.029,108.39,2014
2014-08-01,Saudi Arabia,,3.7504,1925.15,17.03,2.4925,81.302,104.84,2014
2014-08-08,Saudi Arabia,,3.7504,1931.59,15.77,2.4203,81.389,105.02,2014
2014-08-15,Saudi Arabia,,3.7505,1955.06,13.15,2.3397,81.424,103.53,2014
2014-08-22,Saudi Arabia,,3.7505,1988.4,11.47,2.4024,82.336,102.29,2014
2014-08-29,Saudi Arabia,,3.7505,2003.37,11.98,2.3431,82.748,103.19,2014
2014-09-05,Saudi Arabia,,3.75,2007.71,12.09,2.4587,83.739,100.82,2014
2014-09-12,Saudi Arabia,,3.7505,1985.54,13.31,2.6105,84.24,97.11,2014
2014-09-19,Saudi Arabia,,3.7505,2010.4,12.11,2.5745,84.735,98.39,2014
2014-09-26,Saudi Arabia,,3.7506,1982.85,14.85,2.5276,85.64,97,2014
2014-10-03,Saudi Arabia,,3.751,1967.9,14.55,2.434,86.694,92.31,2014
2014-10-10,Saudi Arabia,,3.7515,1906.13,21.24,2.2804,85.912,90.21,2014
2014-10-17,Saudi Arabia,,3.7507,1886.76,21.99,2.1936,85.11,86.16,2014
2014-10-24,Saudi Arabia,,3.7512,1964.58,16.11,2.2685,85.732,86.13,2014
2014-10-31,Saudi Arabia,,3.7519,2018.05,14.03,2.3353,86.917,85.86,2014
2014-11-07,Saudi Arabia,,3.7517,2031.92,13.12,2.2976,87.642,83.39,2014
2014-11-14,Saudi Arabia,,3.7513,2039.82,13.31,2.3204,87.525,79.41,2014
2014-11-21,Saudi Arabia,,3.7521,2063.5,12.9,2.3099,88.31,80.36,2014
2014-11-28,Saudi Arabia,,3.752,2067.56,13.33,2.164,88.356,70.15,2014
2014-12-05,Saudi Arabia,,3.7525,2075.37,11.82,2.3065,89.334,69.07,2014
2014-12-12,Saudi Arabia,,3.7534,2002.33,21.08,2.0817,88.363,61.85,2014
2014-12-19,Saudi Arabia,,3.7533,2070.65,16.49,2.1618,89.598,61.38,2014
2014-12-26,Saudi Arabia,,3.754,2088.77,14.5,2.2499,90.03,59.45,2014
2015-01-02,Saudi Arabia,,3.755,2058.2,17.79,2.1105,91.08,56.42,2015
2015-01-09,Saudi Arabia,,3.7522,2044.81,17.55,1.9449,91.935,50.11,2015
2015-01-16,Saudi Arabia,,3.7551,2019.42,20.95,1.8368,92.52,50.17,2015
2015-01-23,Saudi Arabia,,3.7535,2051.82,16.66,1.7968,94.762,48.79,2015
2015-01-30,Saudi Arabia,,3.7573,1994.99,20.97,1.6407,94.804,52.99,2015
2015-02-06,Saudi Arabia,,3.761,2055.47,17.29,1.9567,94.698,57.8,2015
2015-02-13,Saudi Arabia,,3.7528,2096.99,14.69,2.0504,94.201,61.52,2015
2015-02-20,Saudi Arabia,,3.7517,2110.3,14.3,2.1117,94.253,60.22,2015
2015-02-27,Saudi Arabia,,3.7515,2104.5,13.34,1.993,95.293,62.58,2015
2015-03-06,Saudi Arabia,,3.7505,2071.26,15.2,2.2414,97.615,59.73,2015
2015-03-13,Saudi Arabia,,3.7503,2053.4,16,2.114,100.33,54.67,2015
2015-03-20,Saudi Arabia,,3.7503,2108.1,13.02,1.9303,97.909,55.32,2015
2015-03-27,Saudi Arabia,,3.7506,2061.02,15.07,1.9615,97.291,56.41,2015
2015-04-03,Saudi Arabia,,3.7515,2066.96,14.67,1.8389,96.545,54.95,2015
2015-04-10,Saudi Arabia,,3.7512,2102.06,12.58,1.9473,99.338,57.87,2015
2015-04-17,Saudi Arabia,,3.751,2081.18,13.89,1.8653,97.52,63.45,2015
2015-04-24,Saudi Arabia,,3.7505,2117.69,12.29,1.9086,96.922,65.28,2015
2015-05-01,Saudi Arabia,,3.7501,2108.29,12.7,2.1135,95.297,66.46,2015
2015-05-08,Saudi Arabia,,3.75,2116.1,12.86,2.1478,94.794,65.39,2015
2015-05-15,Saudi Arabia,,3.7502,2122.73,12.38,2.1424,93.135,66.81,2015
2015-05-22,Saudi Arabia,,3.7501,2126.06,12.13,2.2092,96.014,65.37,2015
2015-05-29,Saudi Arabia,,3.7502,2107.39,13.84,2.1214,96.907,65.56,2015
