date,JPGCAO_Index,JPGCNG_Index,JPGCEC_Index,JPGCCH_Index,JPGCPR_Index,JPGCZM_Index,JPGCMOR_Index,JPGCEG_Index,JPGCCO_Index,JPGCMX_Index,JPGCBZ_Index
2023-01-06,196.351,180.915,620.105,356.507,1310.505,75.66,136.39,367.341,571.817,731.179,1374.893
2023-01-13,202.59,195.291,651.166,364.58,1337.87,76.178,138.91,377.092,581.211,750.837,1391.869
2023-01-20,203.443,193.76,639.641,367.724,1332.124,77.392,140.826,384.036,586.918,758.325,1397.538
2023-01-27,206.035,190.17,604.561,370.104,1344.042,86.032,139.729,375.349,584.466,761.047,1394.835
2023-02-03,208.659,180.582,625.419,371.59,1351.202,84.121,140.467,378.61,588.788,765.823,1407.616
2023-02-10,202.753,177.577,490.272,362.448,1322.144,81.218,136.7,353.862,570.297,740.312,1384.161
2023-02-17,197.073,178.862,466.722,360.935,1322.308,77.973,134.977,359.66,553.758,737.75,1376.569
2023-02-24,199.625,183.05,463.629,357.1,1313.584,76.853,132.446,358.338,557.744,736.794,1376.243
2023-03-03,197.967,182.74,457.272,357.099,1313.858,74.969,133.69,344.069,559.374,731.387,1378.212
2023-03-10,193.557,180.616,477.144,360.475,1328.318,72.421,135.732,330.563,560.243,732.227,1383.607
2023-03-17,182.035,169.014,409.807,365.387,1342.296,68.422,136.581,316.699,557.801,727.062,1394.509
2023-03-24,183.728,171.614,437.072,367.072,1343.818,68.877,140.395,314.714,572.487,733.904,1404.476
2023-03-31,191.212,180.396,416.286,367.354,1343.254,75.313,139.918,322.78,586.172,746.902,1413.49
2023-04-07,189.027,177.596,411.255,371.605,1357.54,74.508,141.148,322.999,584.946,746.913,1419.733
2023-04-14,188.826,176.808,428.132,370.441,1354.758,74.874,141.135,313.135,580.23,746.925,1416.409
2023-04-21,185.012,173.671,428.507,368.026,1348.495,75.723,139.728,294.056,575.692,743.053,1410.779
2023-04-28,188.806,179.195,462.617,373.376,1371.928,78.281,141.316,293.07,571.529,747.676,1419.571
2023-05-05,184.684,177.547,494.834,372.546,1361.959,75.862,140.771,289.022,571.667,740.637,1417.339
2023-05-12,185.241,177.92,480.879,373.65,1362.045,75.857,141.442,285.508,573.624,737.425,1420.907
2023-05-19,188.043,181.672,439.334,368.092,1342.376,80.767,139.475,307.179,571.229,732.822,1414.212
2023-05-26,190.126,186.446,436.227,364.36,1331.995,80.74,138.209,300.534,568.173,729.365,1410.595
2023-06-02,196.917,194.287,431.975,368.751,1355.149,81.302,139.784,302.498,578.017,737.18,1417.329
2023-06-09,196.309,192.749,438.826,368.133,1354.578,82.914,139.668,326.285,590.914,736.277,1422.997
2023-06-16,197.568,203.075,447.511,369.764,1364.677,86.69,139.946,317.56,594.814,748.346,1427.959
2023-06-23,191.424,201.348,451.628,370.68,1375.127,91.45,141.514,318.214,592.542,751.982,1429.466
2023-06-30,195.105,202.934,439.609,370.146,1374.567,96.504,140.7,314.647,589.81,751.653,1425.86
2023-07-07,185.371,197.701,437.298,365.013,1354.833,93.476,138.491,312.698,581.23,743.691,1412.624
2023-07-14,197.829,207.933,477.39,371.905,1378.403,96.634,140.878,345.106,606.309,762.607,1436.37
2023-07-21,196.324,206.096,458.69,372.993,1373.415,95.563,141.816,344.552,608.733,752.042,1442.951
2023-07-28,202.195,210.498,440.614,370.738,1367.054,96.076,141.722,343.793,609.116,758.683,1447.537
2023-08-04,199.922,209.496,432.44,363.684,1353.244,93.744,140.463,332.648,605.033,746.854,1434.672
2023-08-11,200.263,205.705,462.916,362.826,1352.923,92.875,140.505,333.515,604.861,742.153,1429.591
2023-08-18,195.586,200.396,464.846,353.937,1323.592,89.341,137.811,318.343,590.337,728.186,1408.048
2023-08-25,195.133,203.987,477.938,356.756,1333.837,89.316,138.111,326.486,587.865,738.356,1420.898
2023-09-01,195.043,202.606,452.751,360.791,1355.046,87.4,139.264,321.726,601.638,746.207,1428.74
2023-09-08,196.615,202.709,492.928,356.948,1337.444,87.726,138.285,320.89,591.677,746.038,1422.096
2023-09-15,198.334,202.292,486.03,355.427,1327.506,93.815,138.845,327.172,592.92,741.39,1420.677
2023-09-22,194.967,201.205,481.937,351.454,1318.008,91.737,138.289,326.646,592.21,731.679,1412.583
2023-09-29,192.083,196.823,477.278,346.019,1293.895,91.087,136.39,324.608,579.639,720.966,1404.511
2023-10-06,181.833,189.541,463.708,334.992,1264.841,93.209,132.834,309.285,560.277,707.087,1382.593
2023-10-13,184.203,195.614,467.979,337.94,1282.349,97.315,133.501,305.793,572.271,719.274,1403.88
2023-10-20,180.232,188.671,482.567,329.738,1248.546,95.676,132.387,306.344,561.191,708.663,1380.536
2023-10-27,185.784,197.537,484.547,331.418,1259.915,101.055,133.487,318.996,567.747,710.142,1387.509
2023-11-03,195.315,207.63,495.733,342.343,1300.686,104.83,138.036,332.901,601.695,736.408,1418.079
2023-11-10,189.962,203.064,453.397,340.317,1291.492,104.673,137.513,334.139,593.344,728.959,1408.654
2023-11-17,196.494,209.503,449.725,347.734,1315.911,103.248,139.468,347.564,598.317,738.274,1426.017
2023-11-24,198.533,210.759,469.552,351.999,1329.127,101.423,140.601,358.612,604.894,746.787,1434.264
2023-12-01,200.851,213.878,451.587,360.849,1365.507,100.702,143.149,354.331,625.698,763.431,1458.811
2023-12-08,203.166,215.579,456.339,364.603,1369.313,100.854,144.985,371.033,628.186,762.804,1460.812
2023-12-15,210.058,223.385,443.299,375.122,1409.142,102.937,148.434,386.394,648.38,791.655,1492.854
2023-12-22,213.59,226.632,457.123,376.326,1414.741,103.023,148.886,386.201,658.017,796.285,1497.168
2023-12-29,214.533,227.818,462.527,377.375,1418.476,103.266,149.525,387.348,662.902,799.43,1498.961
2024-01-05,204.95,220.104,485.919,368.373,1383.877,101.261,146.111,371.578,642.836,784.604,1476.96
2024-01-12,213.132,226.042,491.419,372.082,1399.291,103.669,147.791,382.263,647.953,796.333,1501.722
2024-01-19,212.452,224.538,511.225,367.862,1375.833,103.854,145.991,379.033,631.487,786.922,1487.032
2024-01-26,211.544,224.551,546.133,366.318,1376.441,104.121,145.481,374.39,633.617,786.099,1476.265
2024-02-02,210.533,225.781,534.563,371.323,1397.634,105.358,147.09,388.897,633.197,791.462,1487.082
2024-02-09,212.074,228.591,601.429,368.33,1387.584,105.803,147.096,406.439,628.923,787.41,1487.39
2024-02-16,216.028,230.133,595.325,367.95,1389.506,106.797,146.537,401.799,635.258,785.4,1483.8
2024-02-23,218.212,229.398,603.66,370.011,1395.179,110.451,146.376,431.123,639.64,791.791,1490.046
2024-03-01,218.304,230.166,654.655,370.876,1403.963,112.943,146.435,467.838,639.4,793.146,1493.463
2024-03-08,225.396,231.353,703.231,373.846,1414.652,114.439,147.628,477.315,645.507,799.78,1500.389
2024-03-15,223.46,226.097,681.872,369.726,1398.501,119.118,147.009,457.049,640.107,792.282,1485.73
2024-03-22,229.26,234.103,702.794,373.428,1412.857,121.184,147.779,475.263,648.392,802.645,1500.299
2024-03-29,228.826,235.153,700.744,374.228,1410.83,122.439,148.142,473.399,647.214,806.566,1499.928
2024-04-05,228.024,233.556,722.04,370.547,1391.423,123.758,148.065,472.652,643.44,800.914,1487.022
2024-04-12,226.297,231.399,686.718,368.217,1379.069,125.79,146.81,466.282,636.364,787.952,1474.372
2024-04-19,225.718,230.136,711.556,364.089,1361.072,125.222,145.429,458.278,622.791,780.649,1460.224
2024-04-26,226.13,230.075,734.351,361.784,1354.335,122.836,144.913,461.783,624.744,788.034,1461.429
2024-05-03,229.79,232.918,733.843,367.011,1375.299,120.895,145.47,470.192,636.696,798.096,1485.521
2024-05-10,230.673,232.967,729.453,369.216,1384.391,123.327,147.055,471.594,640.931,805.285,1481.286
2024-05-17,233.441,233.528,700.402,373.109,1393.928,128.143,148.98,482.583,642.538,812.358,1485.733
2024-05-24,229.038,231.428,699.709,372.368,1381.742,127.253,148.709,476.713,633.456,809.512,1491.433
2024-05-31,228.142,233.161,695.627,371.668,1378.902,127.307,148.066,479.746,636.236,807.626,1486.817
2024-06-07,226.853,232.794,674.565,373.798,1387.327,127.226,148.831,478.618,642.607,807.453,1488.749
2024-06-14,225.193,231.001,677.017,378.996,1408.559,127.136,150.474,477.123,641.478,811.048,1499.299
2024-06-21,224.689,228.463,663.501,378.47,1413.756,127.136,150.328,473.482,640.898,816.368,1496.554
2024-06-28,227.574,230.784,673.902,375.99,1408.006,127.136,149.829,466.302,643.714,807.507,1489.291
2024-07-05,232.483,232.995,690.891,378.482,1413.26,127.873,149.849,477.243,649.359,816.764,1501.975
2024-07-12,236.638,237.478,700.64,382.766,1432.234,130.804,151.255,485.609,657.041,827.911,1520.846
2024-07-19,232.388,233.609,710.676,380.494,1420.886,128.455,151.758,481.169,647.395,816.811,1512.435
2024-07-26,231.366,233.08,719.148,381.341,1428.08,128.83,152.034,479.853,654.127,820.635,1521.603
2024-08-02,227.978,229.477,699.897,388.511,1445.092,128.325,153.563,472.932,661.078,831.502,1539.894
2024-08-09,229.612,230.048,699.175,386.894,1444.52,128.037,154.139,472.297,660.261,833.099,1538
2024-08-16,231.613,232.14,731.317,393.17,1464.979,128.89,155.283,480.106,667.958,844.322,1552.071
2024-08-23,234.227,236.03,739.939,396.492,1481.254,128.177,156.865,482.64,675.856,847.102,1568.642
2024-08-30,236.235,240.109,761.076,395.053,1470.702,128.232,157.233,489.13,671.861,840.377,1563.709
2024-09-06,231.842,237.889,772.577,398.595,1480.319,127.505,157.935,488.498,672.294,844.391,1568.707
2024-09-13,232.84,238.21,787.383,401.342,1492.388,126.358,159.738,493.346,677.559,854.428,1586.036
2024-09-20,236.006,242.247,807.533,402.084,1495.471,126.502,160.327,502.607,684.29,858.154,1591.088
2024-09-27,236.254,243.849,782.903,402.004,1498.614,127.444,159.911,505.45,679.787,862.596,1588.846
2024-10-04,236.428,244.538,809.591,399.453,1481.484,131.857,158.618,500.77,679.389,865.375,1588.029
2024-10-11,237.02,246.847,781.697,393.796,1455.492,132.677,157.986,503.94,669.89,851.228,1567.882
2024-10-18,236.654,246.97,785.043,394.53,1463.263,132.057,157.91,508.436,674.481,853.057,1573.45
2024-10-25,240.258,245.798,749.793,389.337,1444.313,132.923,155.815,501.347,659.418,844.006,1559.296
2024-11-01,237.666,243.803,761.918,386.222,1430.645,133.419,154.883,502.675,646.915,839.647,1549.123
2024-11-08,242.032,249.762,785.414,388.674,1445.028,135.566,155.479,511.411,660.297,850.547,1557.03
2024-11-15,235.991,245.162,728.216,383.948,1421.71,133.373,154.271,503.593,649.458,836.263,1534.108
2024-11-22,236.23,245.843,753.115,385.239,1430.929,134.18,154.241,507.046,657.825,840.971,1554.5
2024-11-29,237.683,246.805,766.24,391.406,1459.588,137.137,156.024,514.616,665.804,849.624,1557.548
2024-12-06,242.018,253.855,801.436,394.491,1473.804,141.051,157.161,521.297,672.173,858.082,1562.483
2024-12-13,239.395,251.114,788.995,387.896,1443.333,138.72,157.038,518.527,668.312,843.712,1541.025
2024-12-20,236.545,249.048,791.405,382.513,1419.386,137.393,154.738,508.243,654.018,829.914,1503.423
2024-12-27,236.64,248.817,787.154,381.487,1413.823,137.703,154.365,507.224,651.267,827.36,1492.522
2025-01-03,240.941,251.937,806.44,380.817,1414.359,139.897,153.845,512.768,652.236,829.871,1505.412
2025-01-10,238.851,250.505,846.324,374.701,1393.592,142.592,152.591,511.121,644.101,823.336,1494.154
2025-01-17,241.05,252.757,846.924,379.106,1414.808,143.615,153.426,518.527,657.945,830.57,1517.835
2025-01-24,239.65,253.037,864.008,380.206,1418.534,143.506,154.564,524.937,659.515,833.315,1526.141
2025-01-31,239.85,254.583,904.998,382.064,1422.654,142.774,155.363,520.745,657.766,832.493,1528.824
2025-02-07,241.007,254.784,925.357,384.844,1433.664,143.452,155.869,517.274,661.778,839.251,1544.296
2025-02-14,243.818,258.815,764.237,386.049,1442.754,145.812,155.786,520.771,669.123,848.589,1553.527
2025-02-21,242.83,260.351,753.975,386.847,1441.409,145.346,156.141,518.349,666.843,846.815,1553.823
2025-02-28,242.763,260.666,760.81,392.946,1464.677,145.078,157.828,521.023,673.408,854.377,1561.96
2025-03-07,238.494,257.209,722.36,391.585,1460.361,143.65,158.24,514.731,672.684,849.359,1565.997
2025-03-14,238.76,255.09,733.329,390.554,1448.668,141.032,157.695,517.38,671.254,847.032,1559.69
2025-03-21,238.654,254.633,718.618,393.082,1463.944,142.158,158.43,515.578,671.97,854.556,1574.837
2025-03-28,238.679,253.667,697.659,391.462,1455.991,143.384,157.767,512.663,664.93,853.397,1571.672
2025-04-04,219.685,238.651,685.502,394.711,1463.433,130.595,157.193,487.555,660.852,848.836,1569.92
2025-04-11,207.394,233.248,639.181,381.318,1407.618,125.152,153.625,485.864,637.039,819.441,1547.468
2025-04-18,217.379,244.959,849.397,385.025,1430.059,134.296,156.011,500.504,640.839,831.123,1551.9
2025-04-25,222.629,251.026,878.679,390.789,1452.723,139.49,156.894,512.484,652.861,844.657,1583.448
2025-05-02,216.2,244.87,844.849,391.78,1452.95,137.957,156.907,510.636,649.784,841.443,1577.945
2025-05-09,219.617,247.818,873.047,390.659,1449.86,141.537,157.15,511.991,652.694,847.46,1572.25
2025-05-16,233.453,255.692,915.554,390.308,1453.514,144.647,158.281,530.605,662.57,862.213,1575.092
2025-05-23,230.337,255.528,914.061,387.203,1445.231,144.236,157.421,527.405,662.034,855.379,1571.633
2025-05-30,232.767,259.335,892.188,390.844,1456.438,145.704,158.209,530.882,668.775,858.278,1578.861
2025-06-06,237.527,263.653,952.832,391.753,1456.62,147.835,159.368,538.573,664.117,865.529,1581.687
2025-06-13,242.464,263.743,997.841,395.127,1470.016,149.611,159.436,534.353,669.243,876.618,1585.842
2025-06-20,244.581,265.897,993.042,395.787,1470.538,153.446,159.818,531.629,670.557,878.002,1590.46
2025-06-27,248.374,271.614,1023.989,398.138,1483.365,154.789,161.376,548.022,675.362,887.492,1603.353
2025-07-04,251.123,273.843,1038.008,399.993,1493.698,158.216,162.118,553.907,689.247,895.889,1617.127
2025-07-11,252.892,274.526,1025.076,397.936,1491.901,161.188,161.694,550.225,685.138,891.205,1609.321
2025-07-18,251.659,274.715,1026.688,397.269,1488.907,161.015,162.052,548.069,688.372,884.718,1609.312
2025-07-25,256.647,278.618,1045.012,399.458,1493.672,161.462,162.257,556.032,697.023,894.824,1615.01
2025-08-01,256.237,279.04,1039.321,403.22,1508.379,161.722,163.348,556.331,696.472,908.408,1622.637
2025-08-08,258.401,282.65,1045.329,403.798,1520.049,156.537,164.028,561.025,704.048,909.751,1638.571
2025-08-15,262.038,285.681,1063.366,405.881,1526.206,156.764,165.1,565.673,714.264,920.24,1643.329
2025-08-22,261.528,285.196,1075.726,406.173,1528.844,155.906,165.465,570.273,715.735,921.985,1641.294
2025-08-29,265.088,287.137,1085.294,406.81,1528.035,156.792,165.841,569.791,723.177,922.958,1649.779
2025-09-05,268.832,289.722,1115.329,410.731,1549.033,157.518,167.235,577.02,740.269,940.287,1664.092
2025-09-12,271.078,290.992,1131.942,415.558,1574.789,158.602,169.937,595.612,756.823,955.64,1677.522
2025-09-19,271.094,289.956,1062.232,416.149,1572.45,159.215,170.27,587.913,751.213,951.66,1678.907
2025-09-26,273.806,290.379,1120.231,415.622,1568.821,159.851,170.058,584.697,745.977,953.349,1679.236
2025-10-03,277.487,292.882,1092.725,417.429,1578.049,162.325,169.221,600.302,747.961,960.224,1685.078
2025-10-10,271.36,288.924,1051.901,417.004,1572.212,160.181,169.36,599.418,744.824,951.972,1657.921
2025-10-17,270.212,291.112,1087.393,420.267,1588.391,160.905,170.108,607.518,751.269,958.719,1691.055
2025-10-24,273.456,294.116,1108.318,423.034,1596.845,160.936,171.525,614.065,758.846,965.866,1692.753
2025-10-31,274.389,297.06,1120.611,422.592,1587.362,163.44,171.631,616.039,757.473,965.648,1694.972
2025-11-07,269.525,294.463,1148.463,419.353,1574.976,160.893,170.504,616.098,758.288,957.078,1685.186
2025-11-14,272.042,297.993,1169.247,419.096,1578.395,160.874,170.003,618.557,760.411,957.662,1684.211
2025-11-21,274.189,299.997,1160.272,421.411,1581.598,161.704,169.93,615.185,756.222,955.912,1684.722
2025-11-28,279.535,305.897,1237.853,423.309,1588.747,163.082,170.535,625.114,749.331,960.643,1693.735
2025-12-05,284.63,311.848,1234.229,422.451,1582.024,168.136,170.74,635.555,748.362,959.139,1685.562
2025-12-12,285.614,310.825,1242.877,421.893,1576.697,168.563,170.721,636.108,742.223,958.241,1683.219
