date,Kuwait,India,Indonesia,Taiwan,United States,South Africa,Thailand,Czechia,China,Brazil,Canada,Abu Dhabi,Dubai,United Arab Emirates,Qatar,Philippines,Greece,Mexico,Hong Kong,Vietnam,Turkey,Argentina,United Kingdom,Tunisia,Australia,Sri Lanka,Sweden,Botswana,Estonia,Ukraine,Belgium,Austria,Mauritius,Kenya,South Korea,Finland,Singapore,GCC,Netherlands,Zhonghua,Bosnia and Herzegovina,Morocco,Portugal,Oman,Slovenia,Bahrain,Malaysia,Trinidad and Tobago,New Zealand,Chile,Saudi Arabia,China,LatAm,Bulgaria,Hungary,Poland,Israel,Norway,Peru,Switzerland,Pakistan,Denmark,Nigeria,Jamaica,Ireland,Bahrain,Germany,Japan,Kazakhstan,Oman,Spain,Italy,Colombia,Croatia,Serbia,Bangladesh,France,Egypt,Ghana,Romania,EU,Lithuania,Jordan,Lebanon
18.04.2007,855.155,893.248,931.803,975.71,962.009,1022.125,928.284,977.029,952.08,898.878,924.454,770.08,770.08,770.08,605.086,920.797,976.906,950.672,988.347,,950.755,,988.772,,998.838,,1003.028,,,,1002.694,976.569,,,908.107,915.02,979.939,784.28,997.347,,,1019.678,922.836,681.193,,733.078,983.336,,983.996,969.2,790.299,780.976,,,973.961,979.889,947.593,964.571,966.195,998.717,,962.449,,,971.887,733.31,957.459,1015.539,,673.166,981.165,1012.468,963.035,,,,967.855,954.564,,,,,1041.337,
19.04.2007,855.155,887.96,906.644,962.707,960.162,1024.572,920.43,968.185,921.607,899.218,915.494,769.873,769.873,769.873,606.186,899.717,973.201,948.038,970.749,,965.044,,985.236,,985.667,,1000.364,,,,996.671,980.244,,,893.829,929.134,947.38,783.96,995.404,,,1022.106,925.339,669.287,,733.767,964.87,,981.928,975.171,790.299,743.165,,,981.97,972.36,945.128,963.584,945.392,996.345,,969.674,,,969.933,733.936,951.877,1001.784,,662.877,979.613,1008.444,964.389,,,,968.023,946.088,,,,,1033.263,
20.04.2007,855.155,911.603,933.449,969.148,968.93,1040.796,920.333,987.816,936.453,913.881,924.866,769.967,769.967,769.967,606.203,908.535,984.697,954.629,980.676,,994.051,,992.684,,993.057,,1012.574,,,,1013.961,987.034,,,908.706,942.566,967.807,783.98,1006.829,,,1019.675,933.352,669.287,,733.767,971.796,,984.059,983.323,790.299,776.681,,,999.999,996.696,944.959,976.006,956.743,1007.404,,974.926,,,979.741,733.936,963.172,998.015,,662.877,996.055,1019.598,972.899,,,,982.784,946.642,,,,,1033.263,
23.04.2007,861.59,915.815,941.749,976.989,967.281,1036.527,917.389,988.769,938.629,912.5,922.897,771.338,771.338,771.338,631.855,921.37,979.178,947.859,987.501,,994.236,,990.539,,991.179,,1011.206,,,,1008.954,987.664,,,915.827,941.279,976.365,793.16,1003.024,,,1027.382,927.942,661.673,,738.188,975.637,,989.762,971.055,756.196,809.192,,,990.593,994.337,949.795,982.396,974.08,1009.242,,975.246,,,977.587,738.213,961.102,997.187,,655.422,987.777,1014.584,987.735,,,,977.913,937.943,,,,,1022.633,
24.04.2007,868.939,938.485,938.65,981.491,966.828,1028.557,914.11,995.007,939.769,901.767,920.438,770.548,770.548,770.548,629.131,915.32,977.133,936.515,985.477,,987.319,,984.01,,982.075,,1001.911,,,,1013.357,987.752,,,921.744,937.015,972.274,796.59,1002.25,,,1048.623,925.059,661.914,,738.011,972.702,,976.099,968.576,760.124,813.385,,,988.335,986.464,950.406,981.158,970.885,1010.335,,967.01,,,968.551,738.16,956.274,999.948,,655.68,966.964,1013.81,973.881,,,,976.755,940.929,,,,,1023.131,
25.04.2007,877.263,952.127,944.665,974.388,976.052,1040.174,921.284,1006.105,933.446,918.073,930.509,763.335,763.335,763.335,621.454,923.793,988.509,934.477,984.463,,1017.032,,990.699,,989.072,,1013.848,,,,1018.943,994.239,,,914.713,949.334,971.218,796.94,1012.708,,,1051.099,938.638,659.802,,738.304,973.081,,980.568,979.673,772.969,814.289,,,998.031,988.329,959.024,982.814,972.183,1016.229,,977.985,,,967.805,738.427,968.08,988.433,,653.614,972.368,1028.028,974.793,,,,988.71,939.907,,,,,1026.03,
26.04.2007,877.263,952.868,959.2,975.773,975.945,1032.963,922.573,996.487,940.658,908.906,921.73,761.613,761.613,761.613,624.026,936.389,989.567,923.486,990.626,,1009.996,,985.209,,983.676,,1017.526,,,,1017.041,1002.119,,,919.399,957.027,981.128,797.47,1006.556,,,1046.764,938.019,662.565,,737.1,973.081,,974.111,981.768,772.969,823.149,,,988.663,983.165,977.194,983.57,961.397,1016.795,,978.116,,,970.243,737.439,969.882,990.653,,656.96,968.295,1026.282,981.021,,,,984.073,954.483,,,,,1028.358,
27.04.2007,878.058,931.346,959.328,967.774,975.288,1031.017,928.078,988.82,930.901,904.199,929.753,761.592,761.592,761.592,624.026,925.085,978.295,920.94,986.58,,989.02,,983.258,,980.757,,1014.943,,,,1015.475,1002.824,,,912.007,956.247,974.888,797.82,1005.333,,,1054.183,945.217,662.565,,737.1,980.31,,978.894,982.664,772.969,819.158,,,990.373,987.22,979.336,980.853,958.491,1012.972,,977.307,,,958.22,737.439,969.552,989.108,,656.96,958.788,1025.725,971.679,,,,985.403,954.683,,,,,1028.358,
30.04.2007,880.582,932.403,940.942,958.486,966.355,1031.097,933.775,991.86,925.303,896.886,923.029,760.569,760.569,760.569,631.765,906.132,963.06,913.552,977.683,,930.696,,986.446,,983.708,,1018.772,,,,1006.751,991,,,912.237,952.932,963.886,800.44,1004.419,,,1049.004,941.115,660.862,,738.399,974.007,,982.789,986.664,796.671,837.992,,,982.963,989.825,970.119,987.757,952.713,1012.486,,977.359,,,959.198,738.982,971.514,988.735,,656.176,956.265,1027.703,961.296,,,,989.17,951.042,,,,,1023.613,
01.05.2007,894.628,932.46,941.381,958.472,968.767,1032.631,933.775,986.788,925.165,896.445,919.025,768.002,768.002,768.002,638.951,906.132,959.462,912.299,977.533,,904.309,,982.123,,974.482,,1017.862,,,,1002.989,987.297,,,911.258,949.371,963.039,811.95,1000.666,,,1046.085,937.598,663.549,,738.399,974.007,,980.136,985.163,812.769,837.992,,,976.331,985.633,978.035,983.581,950.848,1006.149,,967.144,,,958.319,738.982,967.883,982.408,,658.792,952.692,1023.863,960.543,,,,985.474,952.037,,,,,1026.923,
02.05.2007,900.112,931.951,945.917,962.47,976.241,1032.556,943.302,1003.543,923.351,909.205,932.226,761.504,761.504,761.504,645.87,907.68,967.021,924.906,988.09,,918.339,,987.221,,985.214,,1018.229,,,,1014.813,983.116,,,919.257,962.843,975.528,814.05,1000.98,,,1055.377,936.656,665.588,,743.202,974.007,,977.193,991.202,807.4,837.992,,,989.725,997.748,986.179,995.64,965.542,1008.039,,983.211,,,980.885,744,973.447,985.736,,661.291,954.874,1026.468,934.637,,,,990.334,957.123,,,,,1030.901,
03.05.2007,900.112,945.718,953.433,967.076,980.051,1040.103,952.752,1003.507,938.714,926.816,942.177,762.315,762.315,762.315,650.03,910.289,962.619,943.361,1000.787,,938.83,,993.395,,985.294,,1007.07,,,,1013.844,980.398,,,925.627,959.735,985.317,815.44,1005.938,,,1054.524,933.859,668.281,,745.587,992.371,,977.217,1002.166,807.4,837.992,,,992.225,998.666,985.996,995.325,974.578,1001.966,,980.234,,,999.322,746.385,970.05,983.934,,664.007,951.759,1018.85,943.695,,,,989.662,958.497,,,,,1028.947,
04.05.2007,900.112,945.278,967.544,984.297,982.384,1051.849,964.103,1016.346,955.302,930.649,946.352,762.335,762.335,762.335,650.03,914.564,968.3,954.275,1010.292,,938.871,,1005.995,,990.727,,1012.463,,,,1017.806,980.505,,,929.953,960.748,1000.333,815.44,1011.377,,,1059.813,941.263,667.846,,745.587,1008.177,,978.662,1012.859,807.394,837.992,,,1010.689,1027.339,987.475,1006.282,986.389,1011.596,,981.807,,,1001.096,746.385,973.05,984.834,,663.484,967.798,1025.346,944.927,,,,1001.369,958.578,,,,,1028.947,
07.05.2007,920.999,941.094,977.054,992.108,984.37,1057.048,964.103,1022.261,962.843,924.384,957.061,780.292,780.292,780.292,686.542,931.016,975.601,949.726,1010.534,,940.224,,1007.94,,1002.229,,1021.843,,,,1025.259,982.642,,,945.126,962.305,1001.215,836,1014.17,,,1063.735,947.127,662.638,,751.872,1013.008,,981.986,1025.553,780.988,837.992,,,1022.547,1021.634,994.812,1009.763,1004.646,1013.234,,989.424,,,1003.601,753.005,976.282,1003.639,,658.816,972.955,1028.183,907.378,,,,1004.234,973.873,,,,,1021.223,
08.05.2007,920.195,932.726,966.018,988.641,983.325,1038.267,958.225,1011.272,959.489,925.537,958.282,784.864,784.864,784.864,700.895,934.786,953.359,943.519,999.505,,941.546,,997.029,,999.664,,987.47,,,,1013.394,970.162,,,944.611,939.683,988.98,839.41,998.889,,,1060.91,936.914,666.945,,751.91,1004.511,,984.506,1007.765,792.823,871.917,,,996.549,992.237,993.618,978.013,1017.977,997.354,,980.663,,,982.475,753.039,958.51,1003.275,,664.157,959.469,1014.031,923.894,,,,991.131,976.116,,,,,1022.151,
09.05.2007,919.573,931.632,978.927,982.06,987.01,1045.309,947.294,1014.26,968.464,947.397,956.951,804.058,804.058,804.058,690.126,937.566,955.538,956.942,1009.506,,951.178,,999.721,,1006.188,,985.19,,,,1019.58,977.242,,,948.178,939.922,995.077,841.59,997.233,,,1036.135,941.909,675.292,,761.593,1003.497,,982.043,1019.716,793.442,876.468,,,1001.486,994.934,1002.603,977.267,1033.567,1004.57,,983.422,,,972.285,762.82,964.268,1011.675,,672.465,961.936,1020.597,935.93,,,,995.606,977.35,,,,,1018.371,
10.05.2007,919.573,924.195,990.355,986.896,972.972,1034.411,948.725,1013.046,974.172,932.109,952.527,804.211,804.211,804.211,698.789,934.845,956.506,946.255,1008.145,,947.249,,989.297,,1013.304,,968.129,,,,1011.845,969.185,,,950.965,932.618,995.116,843.72,987.157,,,996.376,935.305,682.862,,759.684,1011.586,,984.799,1016.811,793.442,882.008,,,1006.905,972.774,1005.614,966.969,1048.831,995.522,,980.223,,,960.797,760.868,954.423,1000.916,,679.702,956.41,1009.309,953.802,,,,987.104,973.617,,,,,1016.049,
11.05.2007,919.573,927.405,964.346,978.818,982.687,1036.562,949.503,1009.854,961.07,941.848,957.362,804.211,804.211,804.211,698.789,941.01,953.948,956.327,997.427,,944.956,,994.113,,1003.388,,981.721,,,,1006.074,967.247,,,950.713,937.001,989.053,843.72,992.371,,,964.836,932.654,682.862,,759.684,1003.542,,979.398,1018.641,793.442,879.11,,,1001.165,980.536,1003.929,954.779,1060.592,1000.885,,980.557,,,969.552,760.868,961.544,995.747,,679.702,967.047,1014.026,972.948,,,,992.831,973.617,,,,,1016.336,
14.05.2007,923.254,946.853,982.866,978.044,980.116,1032.291,962.105,1004.15,1008.081,933.452,956.126,836.59,836.59,836.59,717.696,940.213,966.598,949.25,1011.241,,952.705,,991.761,,1012.627,,993.435,,,,1003.839,969.351,,,954.501,957.642,1006.521,858.16,989.97,,,927.728,940.53,701.057,,782.999,1012.531,,988.85,1006.435,812.057,885.65,,,1002.84,991.298,1020.954,957.037,1026.659,997.303,,979.662,,,970.023,783.52,960.486,998.042,,698.339,964.581,1015.322,973.021,,,,989.943,978.294,,,,,1015.86,
15.05.2007,913.254,943.949,976.594,969.455,977.781,1026.432,962.819,996.399,999.888,942.179,966.101,841.661,841.661,841.661,719.262,953.52,983.282,944.81,1006.45,,952.778,,995.875,,1004.627,,1001.346,,,,1009.075,975.746,,,944.334,967.89,998.701,854.89,997.23,,,940.726,938.887,700.175,,782.927,1000.94,,981.836,995.21,815.284,854.42,,,989.831,978.965,1024.223,973.701,1014.049,1001.706,,982.253,,,977.71,783.454,969.789,988.7,,697.52,977.447,1026.825,973.384,,,,997.445,970.454,,,,,1018.215,
16.05.2007,923.134,960.962,991.252,970.642,985.639,1024.434,976.052,1001.529,1008.501,981.421,968.071,822.903,822.903,822.903,715.042,957.825,984.487,965.552,1010.833,,966.68,,994.031,,995.52,,1000.533,,,,1008.678,979.981,,,950.507,972.247,1001.931,854.36,988.187,,,965.497,937.947,700.09,,789.468,1008.293,,979.514,995.618,817.176,878.959,,,969.712,966.731,1028.542,969.9,1003.48,996.176,,976.461,,,973.939,792.072,965.661,984.819,,696.77,980.54,1021.095,967.918,,,,990.841,955.037,,,,,1009.494,
17.05.2007,923.134,972.472,992.379,975.709,984.609,1006.146,978.844,994.835,1010.605,981.081,977.129,807,807,807,721.772,970.033,977.715,969.094,1015.479,,972.064,,993.36,,1001.319,,990.877,,,,1006.564,974.061,,,954.805,966.373,1003.888,852.84,985.182,,,967.311,942.642,709.829,,790.137,1015.43,,986.55,986.735,817.176,900.243,,,966.243,956.685,1017.463,961.68,1008.728,989.678,,970.575,,,968.538,792.319,962.082,977.704,,706.261,977.682,1019.263,965.283,,,,986.456,956.711,,,,,1007.292,
18.05.2007,923.134,976.777,989.567,975.22,991.192,1017.465,987.5,1005.787,1005.425,988.9,984.348,806.934,806.934,806.934,721.822,982.346,983.197,973.684,1006.195,,977.252,,1001.743,,995.435,,999.731,,,,1018.648,982.129,,,945.216,975.46,1002.579,852.84,990.172,,,966.177,948.501,709.737,,790.137,1012.997,,985.61,994.751,817.176,901.24,,,967.969,968.567,1010.686,978.197,1015.456,996.203,,979.506,,,978.096,792.319,974.55,971.72,,706.169,984.562,1028.21,985.126,,,,998.474,956.711,,,,,1007.15,
21.05.2007,937.476,987.098,1003.492,987.304,994.288,1028.619,986.949,1004.315,1009.56,1003.573,989.614,816.642,816.642,816.642,741.959,995.428,983.992,979.531,1006.494,,983.242,,998.81,,1000.233,,993.757,,,,1012.385,977.156,,,957.943,979.777,1003.117,867.18,987.474,,,976.968,947.587,719.686,,832.171,1006.759,,988.845,996.087,846.555,919.106,,,967.353,986.51,1002.779,985.949,1025.664,991.977,,981.274,,,987.27,838.925,972.79,976.809,,715.28,980.277,1009.424,984.828,,,,994.387,959.365,,,,,996.667,
22.05.2007,955.435,995.006,1015.357,992.626,994.765,1028.432,996.598,1002.48,1005.462,999.606,988.426,823.681,823.681,823.681,744.093,1020.488,983.053,988.657,1003.406,,984.344,,997.291,,996.903,,994.418,,,,1015.632,979.665,,,970.015,974.164,1007.078,878.94,993.504,,,972.503,957.396,723.241,,842.89,1027.173,,989.134,953.407,836.144,932.908,,,976.16,998.851,1010.756,994.755,1009.541,988.424,,988.216,,,995.921,851.028,978.115,989.729,,718.423,981.95,1005.617,992.618,,,,995.697,960.781,,,,,996.272,
23.05.2007,965.914,988.233,1026.263,996.806,993.209,1043.386,991.809,1009.686,1008.334,994.513,994.263,839.7,839.7,839.7,760.142,1009.286,990.634,992.114,1003.754,,985.958,,1006.308,,1005.164,,1012.608,,,,1020.421,991.637,,,970.602,980.024,1017.886,892.5,997.078,,,964.761,971.289,724.496,,851.721,1014.803,,998.402,962.199,837.355,952.037,,,982.576,985.871,1009.968,1008.656,1020.63,999.703,,1004.226,,,1010.982,859.748,989.391,993.724,,719.196,993.358,1014.488,985.445,,,,1002.425,973.682,,,,,988.052,
24.05.2007,966.921,980.059,1008.694,1000.501,982.438,1019.317,974.546,994.144,1005.367,956.6,979.461,857.612,857.612,857.612,760.152,1003.625,988.733,968.778,1003.722,,971.469,,996.947,,987.368,,1004.37,,,,1004.605,990.872,,,970.602,975.465,1010.319,897.45,984.489,,,951.96,972.13,728.426,,854.347,1001.772,,998.907,959.278,837.355,947.294,,,970.898,977.17,1000.236,1001.666,996.292,988.673,,995.407,,,1003.952,860.834,979.427,992.854,,723.295,981.973,997.017,961.786,,,,987.894,975.338,,,,,987.668,
25.05.2007,966.921,989.312,997.02,994.96,988.093,1014.407,971.406,990.585,989.955,981.733,987.515,857.647,857.647,857.647,760.142,998.937,988.322,980.151,993.198,,976.541,,996.603,,981.547,,1003.551,,,,996.026,990.643,,,970.664,980.597,997.846,897.45,987.942,,,954.86,973.578,728.426,,854.347,999.068,,993.414,984.742,837.355,962.302,,,969.412,974.678,999.074,993.196,1002.48,991.737,,994.081,,,1004.856,860.834,982.433,978.666,,723.295,981.348,999.147,981.291,,,,990.738,975.949,,,,,987.529,
28.05.2007,977.988,996.17,1004.902,993.966,988.093,1014.821,986.452,998.057,994.769,990.203,990.789,885.177,885.177,885.177,748.185,996.296,988.322,984.831,994.636,,992.517,,996.603,,981.53,,1008.93,,,,1000.614,990.643,,,978.577,985.381,1002.766,905.65,991.726,,,957.839,981.068,717.22,,849.469,1005.27,,989.275,992.797,818.621,984.161,,,969.412,987.418,1009.46,993.196,971.429,991.737,,994.081,,,1005.878,853.937,982.433,983.974,,714.36,985.8,1002.379,974.862,,,,993.222,978.845,,,,,984.211,
29.05.2007,983.055,1005.161,987.155,1004.116,990.729,1012.771,984.3,999.44,991.914,986.743,990.828,894.193,894.193,894.193,745.168,999.065,994.561,976.817,994.004,,997.503,,999.936,,991.135,,999.127,,,,997.879,997.399,,,979.422,981.801,1005.817,910.57,994.566,,,957.623,988.85,715.885,,863.772,1000.983,,991.074,987.653,802.23,1007.63,,,977.859,989.507,1013.251,989.181,987.276,996.47,,1000.433,,,1008.281,869.771,990.296,990.576,,713.088,992.65,1000.555,985.176,,,,993.728,993.209,,,,,978.255,
30.05.2007,992.946,983.911,985.068,1001.372,998.965,989.827,1000,990.585,971.692,991.509,996.154,888.057,888.057,888.057,730.39,976.862,984.868,990.787,989.97,,973.712,,994.964,,981.98,,984.922,,,,990.781,983.832,,,974.995,985.275,998.421,910.49,988.232,,,955.009,981.755,720.188,,868.86,993.453,,986.846,989.639,809.793,937.324,,,968.376,976.211,1000.756,977.355,966.172,993.142,,988.063,,,997.243,874.439,983.62,989.82,,717.028,985.588,995.138,970.18,,,,987.749,991.393,,,,,976.507,
31.05.2007,993.635,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,885.528,885.528,885.528,716.892,1000,1000,1000,1000,,1000,,1000,,1000,,1000,,,,1000,1000,,,1000,1000,1000,907.9,1000,1000,,1000,1000,730.126,,866.876,1000,,1000,1000,809.793,937.688,,,1000,1000,1000,1000,1000,1000,,1000,,,1000,871.693,1000,1000,,726.58,1000,1000,1000,,,,1000,1000,,,1000,,1000,
01.06.2007,993.635,1006.219,1000,1013.647,1004.211,1009.713,1029.563,1007.057,1007.622,1037.067,1009.625,885.552,885.552,885.552,716.872,1029.468,995.134,1021.534,1001.602,,991.498,,1008.698,,1007.513,,1005.622,,,,1001.301,1004.452,,,1013.77,1013.406,1008.318,907.9,1000.407,1005.065,,991.027,993.127,730.126,,866.847,1010.968,,1005.183,1008.976,809.793,896.922,,,1006.362,1020.489,1000.041,1009.08,1024.76,1004,,995.923,,,1007.751,871.666,1009.719,1005.338,,726.58,1007.509,994.9,1008.945,,,,1006.663,999.056,,,1006.455,,1000.141,
04.06.2007,977.931,1000.273,1021.758,1019.737,1006.411,995.619,1053.949,1005.418,1009.929,1030.591,1018.423,882.276,882.276,882.276,727.814,1064.74,987.745,1021.035,1006.516,,985.295,,1012.465,,1019.202,,1002.602,,,,1003.955,1008.883,,,1029.236,1020.599,1019.329,902.06,1006.175,1008.48,,996.248,989.304,741.436,,888.035,1012.856,,1010.325,1011.563,790.962,824.68,,,992.938,1024.573,1006.829,1011.571,1034.878,1005.45,,1001.757,,,1012.512,893.889,1013.044,1010.545,,737.295,1006.785,992.44,1023.396,,,,1005.701,1006.53,,,1008.391,,997.577,
